    um         	nN
2.480753e-002	-2.361757e+000
2.439683e-002	-2.371450e+000
2.447308e-002	-2.375892e+000
2.426840e-002	-2.383364e+000
2.441958e-002	-2.386998e+000
2.522625e-002	-2.383565e+000
2.436608e-002	-2.398104e+000
2.528512e-002	-2.393460e+000
2.423766e-002	-2.410018e+000
2.517542e-002	-2.405172e+000
2.472727e-002	-2.415268e+000
2.527174e-002	-2.414662e+000
2.512325e-002	-2.421528e+000
2.551789e-002	-2.422538e+000
2.551924e-002	-2.427788e+000
2.552057e-002	-2.433038e+000
2.546574e-002	-2.438894e+000
2.578546e-002	-2.440711e+000
2.515003e-002	-2.452827e+000
2.606907e-002	-2.448183e+000
2.520890e-002	-2.462721e+000
2.558480e-002	-2.463933e+000
2.545504e-002	-2.470597e+000
2.521291e-002	-2.478472e+000
2.605704e-002	-2.474635e+000
2.553398e-002	-2.485539e+000
2.630319e-002	-2.482510e+000
2.570521e-002	-2.494222e+000
2.690519e-002	-2.486549e+000
2.585773e-002	-2.503107e+000
2.651456e-002	-2.501290e+000
2.606642e-002	-2.511386e+000
2.659216e-002	-2.510982e+000
2.651859e-002	-2.517040e+000
2.663229e-002	-2.521079e+000
2.637143e-002	-2.529156e+000
2.732793e-002	-2.524108e+000
2.626175e-002	-2.540868e+000
2.716207e-002	-2.536425e+000
2.609587e-002	-2.553185e+000
2.723965e-002	-2.546118e+000
2.712862e-002	-2.552580e+000
2.722361e-002	-2.556820e+000
2.718748e-002	-2.562474e+000
2.673934e-002	-2.572571e+000
2.750855e-002	-2.569542e+000
2.717277e-002	-2.578427e+000
2.708048e-002	-2.584686e+000
2.786842e-002	-2.581455e+000
2.667113e-002	-2.599629e+000
2.805838e-002	-2.589936e+000
2.648653e-002	-2.612148e+000
2.779886e-002	-2.603264e+000
2.723835e-002	-2.614572e+000
2.737079e-002	-2.618408e+000
2.804636e-002	-2.616389e+000
2.694272e-002	-2.633553e+000
2.842361e-002	-2.622851e+000
2.730123e-002	-2.640217e+000
2.842629e-002	-2.633351e+000
2.801559e-002	-2.643044e+000
2.841023e-002	-2.644053e+000
2.848651e-002	-2.648496e+000
2.841291e-002	-2.654554e+000
2.871391e-002	-2.656573e+000
2.895873e-002	-2.659198e+000
2.839821e-002	-2.670506e+000
2.898013e-002	-2.669496e+000
2.856945e-002	-2.679189e+000
2.913264e-002	-2.678381e+000
2.866578e-002	-2.688680e+000
2.881695e-002	-2.692314e+000
2.896811e-002	-2.695949e+000
2.866979e-002	-2.704430e+000
2.887715e-002	-2.707459e+000
2.846647e-002	-2.717151e+000
2.908583e-002	-2.715738e+000
2.918083e-002	-2.719978e+000
2.938818e-002	-2.723007e+000
2.950190e-002	-2.727046e+000
2.920358e-002	-2.735527e+000
2.946712e-002	-2.737950e+000
2.963702e-002	-2.741383e+000
2.909523e-002	-2.752489e+000
3.020156e-002	-2.745825e+000
2.904171e-002	-2.763595e+000
2.999821e-002	-2.758547e+000
2.949389e-002	-2.769249e+000
2.992599e-002	-2.769855e+000
2.992732e-002	-2.775105e+000
2.994739e-002	-2.780153e+000
3.015475e-002	-2.783182e+000
3.092396e-002	-2.780153e+000
3.000761e-002	-2.795298e+000
3.055207e-002	-2.794692e+000
2.967316e-002	-2.809433e+000
3.047983e-002	-2.806000e+000
2.978822e-002	-2.818721e+000
3.072598e-002	-2.813875e+000
2.992199e-002	-2.827808e+000
3.123434e-002	-2.818924e+000
3.069255e-002	-2.830030e+000
3.123702e-002	-2.829424e+000
3.060159e-002	-2.841539e+000
3.180156e-002	-2.833866e+000
3.101631e-002	-2.847597e+000
3.210391e-002	-2.841136e+000
3.116881e-002	-2.856482e+000
3.188184e-002	-2.854059e+000
3.102165e-002	-2.868598e+000
3.171596e-002	-2.866377e+000
3.115543e-002	-2.877685e+000
3.173736e-002	-2.876675e+000
3.149523e-002	-2.884550e+000
3.151530e-002	-2.889599e+000
3.164773e-002	-2.893435e+000
3.207984e-002	-2.894041e+000
3.151933e-002	-2.905349e+000
3.213870e-002	-2.903936e+000
3.167183e-002	-2.914234e+000
3.268451e-002	-2.908580e+000
3.163706e-002	-2.925138e+000
3.328651e-002	-2.912618e+000
3.182702e-002	-2.933619e+000
3.291463e-002	-2.927157e+000
3.224174e-002	-2.939677e+000
3.224307e-002	-2.944927e+000
3.273135e-002	-2.944927e+000
3.256414e-002	-2.951994e+000
3.262167e-002	-2.956639e+000
3.264172e-002	-2.961687e+000
3.236214e-002	-2.969966e+000
3.294407e-002	-2.968956e+000
3.268322e-002	-2.977034e+000
3.300294e-002	-2.978851e+000
3.300427e-002	-2.984101e+000
3.266849e-002	-2.992986e+000
3.405576e-002	-2.983293e+000
3.257753e-002	-3.004496e+000
3.432065e-002	-2.990967e+000
3.308588e-002	-3.009544e+000
3.436077e-002	-3.001063e+000
3.380027e-002	-3.012371e+000
3.419491e-002	-3.013381e+000
3.464573e-002	-3.013785e+000
3.429121e-002	-3.022872e+000
3.472332e-002	-3.023477e+000
3.468721e-002	-3.029131e+000
3.425778e-002	-3.039026e+000
3.547649e-002	-3.031150e+000
3.508453e-002	-3.040641e+000
3.673399e-002	-3.028122e+000
3.523704e-002	-3.049526e+000
3.677413e-002	-3.038218e+000
3.574539e-002	-3.054574e+000
3.673935e-002	-3.049122e+000
3.651594e-002	-3.056795e+000
3.649855e-002	-3.062248e+000
3.627515e-002	-3.069921e+000
3.651997e-002	-3.072546e+000
3.586580e-002	-3.084863e+000
3.695340e-002	-3.078402e+000
3.603703e-002	-3.093547e+000
3.716209e-002	-3.086681e+000
3.647048e-002	-3.099402e+000
3.767045e-002	-3.091729e+000
3.696010e-002	-3.104653e+000
3.757949e-002	-3.103239e+000
3.726245e-002	-3.111922e+000
3.754471e-002	-3.114143e+000
3.777079e-002	-3.116970e+000
3.743503e-002	-3.125855e+000
3.773603e-002	-3.127874e+000
3.796210e-002	-3.130701e+000
3.785107e-002	-3.137163e+000
3.779622e-002	-3.143019e+000
3.798486e-002	-3.146250e+000
3.783636e-002	-3.153115e+000
3.783769e-002	-3.158366e+000
3.797015e-002	-3.162202e+000
3.797148e-002	-3.167452e+000
3.855341e-002	-3.166443e+000
3.864840e-002	-3.170683e+000
3.893066e-002	-3.172904e+000
3.925038e-002	-3.174722e+000
3.928919e-002	-3.179568e+000
3.964637e-002	-3.180981e+000
4.045305e-002	-3.177549e+000
4.034202e-002	-3.184010e+000
4.069920e-002	-3.185424e+000
4.056944e-002	-3.192087e+000
4.115137e-002	-3.191078e+000
4.139617e-002	-3.193703e+000
4.119149e-002	-3.201174e+000
4.109920e-002	-3.207434e+000
4.111927e-002	-3.212482e+000
4.132661e-002	-3.215511e+000
4.130924e-002	-3.220963e+000
4.136675e-002	-3.225608e+000
4.146175e-002	-3.229848e+000
4.118215e-002	-3.238127e+000
4.167043e-002	-3.238127e+000
4.103500e-002	-3.250243e+000
4.163565e-002	-3.249031e+000
4.115005e-002	-3.259532e+000
4.246240e-002	-3.250647e+000
4.207044e-002	-3.260137e+000
4.233398e-002	-3.262561e+000
4.235405e-002	-3.267609e+000
4.276741e-002	-3.268417e+000
4.231927e-002	-3.278513e+000
4.275137e-002	-3.279119e+000
4.166645e-002	-3.296081e+000
4.281024e-002	-3.289013e+000
4.198751e-002	-3.303148e+000
4.258817e-002	-3.301937e+000
4.210257e-002	-3.312437e+000
4.266576e-002	-3.311629e+000
4.225507e-002	-3.321322e+000
4.289318e-002	-3.319707e+000
4.293198e-002	-3.324553e+000
4.317679e-002	-3.327178e+000
4.295340e-002	-3.334851e+000
4.353533e-002	-3.333841e+000
4.340555e-002	-3.340505e+000
4.366911e-002	-3.342928e+000
4.344570e-002	-3.350602e+000
4.397144e-002	-3.350198e+000
4.341092e-002	-3.361506e+000
4.410523e-002	-3.359284e+000
4.376945e-002	-3.368169e+000
4.358349e-002	-3.375439e+000
4.388449e-002	-3.377458e+000
4.328653e-002	-3.389170e+000
4.401828e-002	-3.386545e+000
4.310190e-002	-3.401690e+000
4.351529e-002	-3.402497e+000
4.293604e-002	-3.414007e+000
4.329322e-002	-3.415421e+000
4.291998e-002	-3.424709e+000
4.307116e-002	-3.428344e+000
4.352198e-002	-3.428748e+000
4.445976e-002	-3.423902e+000
4.429254e-002	-3.430969e+000
4.481827e-002	-3.430565e+000
4.759146e-002	-3.405930e+000
5.096395e-002	-3.374833e+000
5.132115e-002	-3.376246e+000
5.222147e-002	-3.371804e+000
5.216662e-002	-3.377660e+000
5.237397e-002	-3.380689e+000
5.295590e-002	-3.379679e+000
5.320070e-002	-3.382304e+000
5.500000e-002	-3.368169e+000
5.646218e-002	-3.357669e+000
5.730631e-002	-3.353832e+000
5.815043e-002	-3.349996e+000
5.803939e-002	-3.356458e+000
5.830293e-002	-3.358881e+000
5.837921e-002	-3.363323e+000
5.909222e-002	-3.360900e+000
6.019856e-002	-3.354236e+000
6.014371e-002	-3.360092e+000
6.044471e-002	-3.362111e+000
6.106410e-002	-3.360698e+000
6.183331e-002	-3.357669e+000
6.288345e-002	-3.351611e+000
6.331555e-002	-3.352217e+000
6.356037e-002	-3.354842e+000
6.451688e-002	-3.349794e+000
6.468677e-002	-3.353227e+000
6.515631e-002	-3.353429e+000
6.543859e-002	-3.355650e+000
6.618908e-002	-3.352823e+000
6.680845e-002	-3.351409e+000
6.622921e-002	-3.362919e+000
6.729809e-002	-3.356659e+000
6.885391e-002	-3.345149e+000
7.009133e-002	-3.337072e+000
6.973683e-002	-3.346159e+000
7.095554e-002	-3.338284e+000
7.121908e-002	-3.340707e+000
7.236286e-002	-3.333640e+000
7.223311e-002	-3.340303e+000
7.230936e-002	-3.344746e+000
7.270400e-002	-3.345755e+000
7.279898e-002	-3.349996e+000
7.632131e-002	-3.317283e+000
8.107974e-002	-3.271243e+000
8.259809e-002	-3.260137e+000
8.347967e-002	-3.255897e+000
8.394923e-002	-3.256099e+000
8.425023e-002	-3.258118e+000
8.393317e-002	-3.266801e+000
8.442146e-002	-3.266801e+000
8.513449e-002	-3.264378e+000
8.569770e-002	-3.263570e+000
8.545556e-002	-3.271446e+000
8.555055e-002	-3.275686e+000
8.607628e-002	-3.275282e+000
8.686423e-002	-3.272051e+000
8.611642e-002	-3.285379e+000
8.664217e-002	-3.284975e+000
8.647496e-002	-3.292042e+000
8.731907e-002	-3.288206e+000
8.668364e-002	-3.300321e+000
8.702210e-002	-3.301937e+000
8.631176e-002	-3.314860e+000
8.709969e-002	-3.311629e+000
8.721340e-002	-3.315668e+000
8.695255e-002	-3.323745e+000
8.781540e-002	-3.319707e+000
8.699269e-002	-3.333841e+000
8.873579e-002	-3.320312e+000
8.933644e-002	-3.319101e+000
9.096718e-002	-3.306783e+000
9.096853e-002	-3.312033e+000
9.164410e-002	-3.310014e+000
9.175781e-002	-3.314052e+000
9.715300e-002	-3.261147e+000
1.006191e-001	-3.229041e+000
1.008827e-001	-3.231464e+000
1.011650e-001	-3.233685e+000
1.018780e-001	-3.231262e+000
1.018606e-001	-3.236714e+000
1.017496e-001	-3.243176e+000
1.018633e-001	-3.247214e+000
1.027823e-001	-3.242570e+000
1.031020e-001	-3.244387e+000
1.091340e-001	-3.184616e+000
1.205598e-001	-3.066690e+000
1.231644e-001	-3.043872e+000
1.246266e-001	-3.033372e+000
1.257891e-001	-3.026102e+000
1.259029e-001	-3.030141e+000
1.269717e-001	-3.023881e+000
1.269543e-001	-3.029333e+000
1.284352e-001	-3.018631e+000
1.277998e-001	-3.030747e+000
1.286065e-001	-3.027314e+000
1.296753e-001	-3.021054e+000
1.296018e-001	-3.027112e+000
1.293222e-001	-3.035391e+000
1.300539e-001	-3.032766e+000
1.297743e-001	-3.041045e+000
1.312365e-001	-3.030545e+000
1.304513e-001	-3.044276e+000
1.319135e-001	-3.033775e+000
1.310533e-001	-3.048314e+000
1.337328e-001	-3.024689e+000
1.324793e-001	-3.043468e+000
1.339228e-001	-3.033170e+000
1.335121e-001	-3.042862e+000
1.343187e-001	-3.039430e+000
1.339268e-001	-3.048920e+000
1.342840e-001	-3.050334e+000
1.351281e-001	-3.046497e+000
1.352793e-001	-3.050132e+000
1.359361e-001	-3.048314e+000
1.369301e-001	-3.042862e+000
1.364257e-001	-3.053565e+000
1.372699e-001	-3.049728e+000
1.367093e-001	-3.061036e+000
1.383401e-001	-3.048718e+000
1.373113e-001	-3.065074e+000
1.383427e-001	-3.059219e+000
1.388123e-001	-3.059420e+000
1.391320e-001	-3.061238e+000
1.393581e-001	-3.064065e+000
1.400337e-001	-3.062046e+000
1.405969e-001	-3.061238e+000
1.410103e-001	-3.062046e+000
1.407681e-001	-3.069921e+000
1.413501e-001	-3.068911e+000
1.411641e-001	-3.076181e+000
1.423079e-001	-3.069113e+000
1.416537e-001	-3.081431e+000
1.422357e-001	-3.080421e+000
1.432671e-001	-3.074565e+000
1.428751e-001	-3.084056e+000
1.434196e-001	-3.083450e+000
1.440577e-001	-3.081835e+000
1.446396e-001	-3.080825e+000
1.445848e-001	-3.086681e+000
1.445299e-001	-3.092537e+000
1.453366e-001	-3.089104e+000
1.448885e-001	-3.099200e+000
1.455266e-001	-3.097585e+000
1.462958e-001	-3.094556e+000
1.460349e-001	-3.102633e+000
1.465232e-001	-3.102633e+000
1.465807e-001	-3.107278e+000
1.472938e-001	-3.104854e+000
1.467707e-001	-3.115759e+000
1.478021e-001	-3.109903e+000
1.474851e-001	-3.118586e+000
1.489473e-001	-3.108085e+000
1.476189e-001	-3.127672e+000
1.495680e-001	-3.111922e+000
1.491386e-001	-3.121816e+000
1.497018e-001	-3.121009e+000
1.492349e-001	-3.131307e+000
1.502289e-001	-3.125855e+000
1.501927e-001	-3.131509e+000
1.498008e-001	-3.141000e+000
1.505325e-001	-3.138375e+000
1.507211e-001	-3.141605e+000
1.516589e-001	-3.136759e+000
1.511546e-001	-3.147461e+000
1.513619e-001	-3.150490e+000
1.514944e-001	-3.154327e+000
1.523572e-001	-3.150288e+000
1.520215e-001	-3.159173e+000
1.526034e-001	-3.158164e+000
1.523051e-001	-3.166645e+000
1.530181e-001	-3.164221e+000
1.529445e-001	-3.170279e+000
1.532268e-001	-3.172500e+000
1.532656e-001	-3.177347e+000
1.535853e-001	-3.179164e+000
1.536428e-001	-3.183809e+000
1.536629e-001	-3.188857e+000
1.545070e-001	-3.185020e+000
1.545646e-001	-3.189665e+000
1.547157e-001	-3.193299e+000
1.546235e-001	-3.199559e+000
1.550368e-001	-3.200367e+000
1.551505e-001	-3.204405e+000
1.555639e-001	-3.205213e+000
1.549659e-001	-3.216925e+000
1.599304e-001	-3.168664e+000
1.595009e-001	-3.178558e+000
1.606447e-001	-3.171491e+000
1.599344e-001	-3.184414e+000
1.611718e-001	-3.176337e+000
1.606675e-001	-3.187039e+000
1.617363e-001	-3.180780e+000
1.616253e-001	-3.187241e+000
1.623196e-001	-3.185020e+000
1.621149e-001	-3.192491e+000
1.645510e-001	-3.171491e+000
1.635784e-001	-3.187241e+000
1.646473e-001	-3.180981e+000
1.654540e-001	-3.177549e+000
1.658486e-001	-3.178558e+000
1.666928e-001	-3.174722e+000
1.668814e-001	-3.177953e+000
1.677630e-001	-3.173712e+000
1.677830e-001	-3.178760e+000
1.686834e-001	-3.174318e+000
1.681041e-001	-3.185828e+000
1.691355e-001	-3.179972e+000
1.688934e-001	-3.187847e+000
1.700934e-001	-3.180174e+000
1.698887e-001	-3.187645e+000
1.710512e-001	-3.180376e+000
1.703034e-001	-3.193703e+000
1.713161e-001	-3.188049e+000
1.709054e-001	-3.197742e+000
1.719368e-001	-3.191886e+000
1.713950e-001	-3.202992e+000
1.718084e-001	-3.203799e+000
1.722030e-001	-3.204809e+000
1.722044e-001	-3.210059e+000
1.733482e-001	-3.202992e+000
1.746231e-001	-3.194511e+000
1.751301e-001	-3.194309e+000
1.757307e-001	-3.193097e+000
1.757695e-001	-3.197943e+000
1.761080e-001	-3.199559e+000
1.767274e-001	-3.198146e+000
1.773655e-001	-3.196530e+000
1.777414e-001	-3.197742e+000
1.776116e-001	-3.204405e+000
1.782685e-001	-3.202588e+000
1.783073e-001	-3.207434e+000
1.790952e-001	-3.204203e+000
1.787407e-001	-3.213290e+000
