    um         	nN
2.164632e-001	-5.956164e+000
2.170373e-001	-5.954316e+000
2.175541e-001	-5.953700e+000
2.180996e-001	-5.952469e+000
2.177587e-001	-5.970327e+000
2.209919e-001	-5.911209e+000
2.197360e-001	-5.948774e+000
2.211107e-001	-5.929683e+000
2.199120e-001	-5.966017e+000
2.216012e-001	-5.940152e+000
2.207170e-001	-5.969711e+000
2.225206e-001	-5.941384e+000
2.233234e-001	-5.934610e+000
2.228109e-001	-5.956164e+000
2.230704e-001	-5.961090e+000
2.230727e-001	-5.971559e+000
2.240756e-001	-5.960474e+000
2.236203e-001	-5.980796e+000
2.253095e-001	-5.954932e+000
2.262553e-001	-5.945079e+000
2.263719e-001	-5.953085e+000
2.273462e-001	-5.942616e+000
2.278917e-001	-5.941384e+000
2.276937e-001	-5.956164e+000
2.289541e-001	-5.939536e+000
2.293851e-001	-5.940768e+000
2.293302e-001	-5.952469e+000
2.299614e-001	-5.949389e+000
2.293918e-001	-5.972175e+000
2.321103e-001	-5.924141e+000
2.316550e-001	-5.944463e+000
2.324864e-001	-5.937073e+000
2.312877e-001	-5.973406e+000
2.331199e-001	-5.944463e+000
2.345803e-001	-5.923525e+000
2.376991e-001	-5.866871e+000
2.389022e-001	-5.851475e+000
2.405628e-001	-5.826227e+000
2.401648e-001	-5.845317e+000
2.406816e-001	-5.844701e+000
2.410841e-001	-5.846549e+000
2.416868e-001	-5.844085e+000
2.416032e-001	-5.856402e+000
2.430351e-001	-5.836080e+000
2.437521e-001	-5.831153e+000
2.445549e-001	-5.824379e+000
2.439566e-001	-5.847780e+000
2.465036e-001	-5.803441e+000
2.453907e-001	-5.837927e+000
2.465080e-001	-5.824379e+000
2.462529e-001	-5.840390e+000
2.466268e-001	-5.842854e+000
2.461144e-001	-5.864407e+000
2.478035e-001	-5.838543e+000
2.476914e-001	-5.851475e+000
2.488659e-001	-5.836696e+000
2.486679e-001	-5.851475e+000
2.478981e-001	-5.878571e+000
2.511599e-001	-5.818837e+000
2.486460e-001	-5.883497e+000
2.521651e-001	-5.818221e+000
2.500800e-001	-5.873644e+000
2.524840e-001	-5.832385e+000
2.515427e-001	-5.863175e+000
2.526028e-001	-5.850859e+000
2.536916e-001	-5.837927e+000
2.526930e-001	-5.869949e+000
2.552114e-001	-5.826227e+000
2.530119e-001	-5.884113e+000
2.559306e-001	-5.831769e+000
2.537884e-001	-5.888424e+000
2.558207e-001	-5.855170e+000
2.547649e-001	-5.888424e+000
2.558536e-001	-5.875492e+000
2.571997e-001	-5.857018e+000
2.586888e-001	-5.835464e+000
2.580905e-001	-5.858865e+000
2.600084e-001	-5.828074e+000
2.594960e-001	-5.849627e+000
2.611280e-001	-5.824995e+000
2.603582e-001	-5.852091e+000
2.617614e-001	-5.832385e+000
2.622497e-001	-5.832385e+000
2.610510e-001	-5.868718e+000
2.630261e-001	-5.836696e+000
2.611698e-001	-5.887192e+000
2.640885e-001	-5.834848e+000
2.624609e-001	-5.880418e+000
2.640071e-001	-5.857633e+000
2.638092e-001	-5.872413e+000
2.650409e-001	-5.856402e+000
2.646428e-001	-5.875492e+000
2.665893e-001	-5.844085e+000
2.653906e-001	-5.880418e+000
2.678518e-001	-5.837927e+000
2.675109e-001	-5.855786e+000
2.682279e-001	-5.850859e+000
2.675153e-001	-5.876724e+000
2.690329e-001	-5.854554e+000
2.701788e-001	-5.840390e+000
2.693519e-001	-5.868718e+000
2.715843e-001	-5.831153e+000
2.704714e-001	-5.865639e+000
2.721034e-001	-5.841006e+000
2.722200e-001	-5.849012e+000
2.730800e-001	-5.841006e+000
2.733395e-001	-5.845933e+000
2.731130e-001	-5.861328e+000
2.755456e-001	-5.819452e+000
2.735463e-001	-5.873029e+000
2.754928e-001	-5.841622e+000
2.740940e-001	-5.882266e+000
2.751255e-001	-5.870565e+000
2.765002e-001	-5.851475e+000
2.755016e-001	-5.883497e+000
2.777627e-001	-5.845317e+000
2.758777e-001	-5.896430e+000
2.798830e-001	-5.820684e+000
2.766542e-001	-5.900740e+000
2.792869e-001	-5.854554e+000
2.796894e-001	-5.856402e+000
2.799490e-001	-5.861328e+000
2.808947e-001	-5.851475e+000
2.801535e-001	-5.877955e+000
2.819857e-001	-5.849012e+000
2.811587e-001	-5.877339e+000
2.829337e-001	-5.849627e+000
2.819351e-001	-5.881650e+000
2.847108e-001	-5.832385e+000
2.827115e-001	-5.885961e+000
2.853443e-001	-5.839774e+000
2.840884e-001	-5.877339e+000
2.858634e-001	-5.849627e+000
2.844645e-001	-5.890271e+000
2.857248e-001	-5.873644e+000
2.850408e-001	-5.898893e+000
2.877021e-001	-5.852091e+000
2.865035e-001	-5.888424e+000
2.880497e-001	-5.865639e+000
2.873942e-001	-5.890271e+000
2.881399e-001	-5.884729e+000
2.893715e-001	-5.868718e+000
2.892594e-001	-5.881650e+000
2.909486e-001	-5.855786e+000
2.905505e-001	-5.874876e+000
2.906957e-001	-5.882266e+000
2.909552e-001	-5.887192e+000
2.923870e-001	-5.866871e+000
2.920747e-001	-5.884113e+000
2.929347e-001	-5.876108e+000
2.925366e-001	-5.895198e+000
2.943974e-001	-5.865639e+000
2.935418e-001	-5.894582e+000
2.956885e-001	-5.858865e+000
2.932603e-001	-5.921678e+000
2.965507e-001	-5.861328e+000
2.950660e-001	-5.903819e+000
2.972127e-001	-5.868102e+000
2.963286e-001	-5.897661e+000
2.995046e-001	-5.839774e+000
2.978198e-001	-5.886577e+000
2.987369e-001	-5.877339e+000
2.980529e-001	-5.902588e+000
2.995992e-001	-5.879802e+000
3.004305e-001	-5.872413e+000
2.998895e-001	-5.894582e+000
3.003206e-001	-5.895814e+000
3.002084e-001	-5.908746e+000
3.023551e-001	-5.873029e+000
3.012422e-001	-5.907514e+000
3.035032e-001	-5.869333e+000
3.024761e-001	-5.901972e+000
3.036506e-001	-5.887192e+000
3.036814e-001	-5.897046e+000
3.047130e-001	-5.885345e+000
3.037716e-001	-5.916136e+000
3.060040e-001	-5.878571e+000
3.049483e-001	-5.911825e+000
3.060943e-001	-5.897661e+000
3.057247e-001	-5.916136e+000
3.081573e-001	-5.874260e+000
3.068729e-001	-5.912441e+000
3.091911e-001	-5.873029e+000
3.075921e-001	-5.917983e+000
3.098531e-001	-5.879802e+000
3.080826e-001	-5.928452e+000
3.106296e-001	-5.884113e+000
3.102600e-001	-5.902588e+000
3.108055e-001	-5.901356e+000
3.118085e-001	-5.890271e+000
3.097806e-001	-5.944463e+000
3.129852e-001	-5.885961e+000
3.115006e-001	-5.928452e+000
3.133613e-001	-5.898893e+000
3.118195e-001	-5.942616e+000
3.131656e-001	-5.924141e+000
3.128533e-001	-5.941384e+000
3.137991e-001	-5.931531e+000
3.156598e-001	-5.901972e+000
3.178351e-001	-5.865639e+000
3.182661e-001	-5.866871e+000
3.218425e-001	-5.800362e+000
3.213586e-001	-5.821300e+000
3.222472e-001	-5.812679e+000
3.218777e-001	-5.831153e+000
3.228806e-001	-5.820068e+000
3.233403e-001	-5.820684e+000
3.242575e-001	-5.811447e+000
3.247458e-001	-5.811447e+000
3.243191e-001	-5.831153e+000
3.262370e-001	-5.800362e+000
3.256674e-001	-5.823147e+000
3.262414e-001	-5.821300e+000
3.271872e-001	-5.811447e+000
3.281902e-001	-5.800362e+000
3.282209e-001	-5.810215e+000
3.298815e-001	-5.784967e+000
3.294263e-001	-5.805289e+000
3.304578e-001	-5.793588e+000
3.292305e-001	-5.830537e+000
3.312628e-001	-5.797283e+000
3.304644e-001	-5.824995e+000
3.325539e-001	-5.790509e+000
3.309549e-001	-5.835464e+000
3.329301e-001	-5.803441e+000
3.324176e-001	-5.824995e+000
3.337351e-001	-5.807136e+000
3.338517e-001	-5.815142e+000
3.353979e-001	-5.792357e+000
3.347424e-001	-5.816990e+000
3.357740e-001	-5.805289e+000
3.360335e-001	-5.810215e+000
3.356354e-001	-5.829305e+000
3.359521e-001	-5.833001e+000
3.379559e-001	-5.800362e+000
3.367286e-001	-5.837311e+000
3.390468e-001	-5.797899e+000
3.388488e-001	-5.812679e+000
3.397946e-001	-5.802826e+000
3.393679e-001	-5.822532e+000
3.403423e-001	-5.812063e+000
3.416026e-001	-5.795436e+000
3.405183e-001	-5.829305e+000
3.422647e-001	-5.802210e+000
3.422383e-001	-5.813294e+000
3.427266e-001	-5.813294e+000
3.442442e-001	-5.791125e+000
3.428167e-001	-5.832385e+000
3.443344e-001	-5.810215e+000
3.440792e-001	-5.826227e+000
3.444817e-001	-5.828074e+000
3.431973e-001	-5.866255e+000
3.452296e-001	-5.833001e+000
3.469188e-001	-5.807136e+000
3.472641e-001	-5.810215e+000
3.469232e-001	-5.828074e+000
3.474401e-001	-5.827458e+000
3.478426e-001	-5.829305e+000
3.484452e-001	-5.826843e+000
3.496483e-001	-5.811447e+000
3.496219e-001	-5.822532e+000
3.503104e-001	-5.818221e+000
3.494834e-001	-5.846549e+000
3.526022e-001	-5.789893e+000
3.514607e-001	-5.824995e+000
3.519204e-001	-5.825611e+000
3.528948e-001	-5.815142e+000
3.524109e-001	-5.836080e+000
3.527276e-001	-5.839774e+000
3.534161e-001	-5.835464e+000
3.531609e-001	-5.851475e+000
3.529916e-001	-5.865639e+000
3.559388e-001	-5.812679e+000
3.547687e-001	-5.848396e+000
3.569440e-001	-5.812063e+000
3.550305e-001	-5.863791e+000
3.573201e-001	-5.824995e+000
3.555782e-001	-5.873029e+000
3.582967e-001	-5.824995e+000
3.578414e-001	-5.845317e+000
3.576721e-001	-5.859480e+000
3.589609e-001	-5.842238e+000
3.592491e-001	-5.846549e+000
3.611670e-001	-5.815758e+000
3.602542e-001	-5.845933e+000
3.619434e-001	-5.820068e+000
3.612594e-001	-5.845317e+000
3.620622e-001	-5.838543e+000
3.617785e-001	-5.855170e+000
3.626099e-001	-5.847780e+000
3.628980e-001	-5.852091e+000
3.648445e-001	-5.820684e+000
3.638460e-001	-5.852707e+000
3.651349e-001	-5.835464e+000
3.637646e-001	-5.875492e+000
3.650249e-001	-5.858865e+000
3.658277e-001	-5.852091e+000
3.659729e-001	-5.859480e+000
3.684627e-001	-5.816374e+000
3.668923e-001	-5.860712e+000
3.683813e-001	-5.839158e+000
3.675543e-001	-5.867486e+000
3.681570e-001	-5.865023e+000
3.706468e-001	-5.821916e+000
3.708205e-001	-5.828690e+000
3.699936e-001	-5.857018e+000
3.729122e-001	-5.804673e+000
3.688828e-001	-5.901972e+000
3.738316e-001	-5.805905e+000
3.700596e-001	-5.897661e+000
3.750369e-001	-5.800978e+000
3.723800e-001	-5.868718e+000
3.738976e-001	-5.846549e+000
3.735281e-001	-5.865023e+000
3.755318e-001	-5.832385e+000
3.754197e-001	-5.845317e+000
3.760509e-001	-5.842238e+000
3.763676e-001	-5.845933e+000
3.772562e-001	-5.837311e+000
3.775158e-001	-5.842238e+000
3.789190e-001	-5.822532e+000
3.773486e-001	-5.866871e+000
3.796955e-001	-5.826843e+000
3.794975e-001	-5.841622e+000
3.793853e-001	-5.854554e+000
3.803025e-001	-5.845317e+000
3.800474e-001	-5.861328e+000
3.815078e-001	-5.840390e+000
3.814243e-001	-5.852707e+000
3.820269e-001	-5.850243e+000
3.821149e-001	-5.858865e+000
3.836039e-001	-5.837311e+000
3.822623e-001	-5.876724e+000
3.840372e-001	-5.849012e+000
3.831531e-001	-5.878571e+000
3.852712e-001	-5.843469e+000
3.851304e-001	-5.857018e+000
3.864764e-001	-5.838543e+000
3.860212e-001	-5.858865e+000
3.873386e-001	-5.841006e+000
3.867404e-001	-5.864407e+000
3.881437e-001	-5.844701e+000
3.869164e-001	-5.881650e+000
3.896063e-001	-5.834232e+000
3.888651e-001	-5.860712e+000
3.894678e-001	-5.858249e+000
3.901276e-001	-5.854554e+000
3.904443e-001	-5.858249e+000
3.923337e-001	-5.828074e+000
3.915639e-001	-5.855170e+000
3.922237e-001	-5.851475e+000
3.910822e-001	-5.886577e+000
3.918278e-001	-5.881034e+000
3.929452e-001	-5.867486e+000
3.930045e-001	-5.876724e+000
3.946651e-001	-5.851475e+000
3.937810e-001	-5.881034e+000
3.942407e-001	-5.881650e+000
3.965017e-001	-5.843469e+000
3.982481e-001	-5.816374e+000
4.002232e-001	-5.784351e+000
3.995677e-001	-5.808984e+000
4.016287e-001	-5.775114e+000
4.007159e-001	-5.805289e+000
4.007181e-001	-5.815758e+000
4.015495e-001	-5.808368e+000
4.030957e-001	-5.785583e+000
4.020114e-001	-5.819452e+000
4.036720e-001	-5.794204e+000
4.043890e-001	-5.789278e+000
4.056779e-001	-5.772035e+000
4.058516e-001	-5.778809e+000
4.056823e-001	-5.792973e+000
4.079719e-001	-5.754176e+000
4.067446e-001	-5.791125e+000
4.092630e-001	-5.747402e+000
4.072637e-001	-5.800978e+000
4.099822e-001	-5.752945e+000
4.092124e-001	-5.780040e+000
4.107301e-001	-5.757871e+000
4.100175e-001	-5.783735e+000
4.105915e-001	-5.781888e+000
4.108511e-001	-5.786815e+000
4.121972e-001	-5.768340e+000
4.123995e-001	-5.774498e+000
4.116869e-001	-5.800362e+000
4.134905e-001	-5.772035e+000
4.132353e-001	-5.788046e+000
4.152104e-001	-5.756024e+000
4.144406e-001	-5.783119e+000
4.171592e-001	-5.735086e+000
4.159319e-001	-5.772035e+000
4.182501e-001	-5.732623e+000
4.164509e-001	-5.781888e+000
4.172823e-001	-5.774498e+000
4.178278e-001	-5.773266e+000
4.183447e-001	-5.772651e+000
4.187758e-001	-5.773882e+000
4.192069e-001	-5.775114e+000
4.204386e-001	-5.759103e+000
4.198403e-001	-5.782504e+000
4.207003e-001	-5.774498e+000
4.202165e-001	-5.795436e+000
4.224203e-001	-5.758487e+000
4.221652e-001	-5.774498e+000
4.228822e-001	-5.769571e+000
4.220267e-001	-5.798515e+000
4.242877e-001	-5.760334e+000
4.227173e-001	-5.804673e+000
4.256360e-001	-5.752329e+000
4.246660e-001	-5.783735e+000
4.256976e-001	-5.772035e+000
4.253567e-001	-5.789893e+000
4.276463e-001	-5.751097e+000
4.265048e-001	-5.786199e+000
4.275363e-001	-5.774498e+000
4.277673e-001	-5.780040e+000
4.283413e-001	-5.778193e+000
4.288582e-001	-5.777577e+000
4.287461e-001	-5.790509e+000
4.302351e-001	-5.768956e+000
4.293223e-001	-5.799131e+000
4.304682e-001	-5.784967e+000
4.298986e-001	-5.807752e+000
4.313876e-001	-5.786199e+000
4.324478e-001	-5.773882e+000
4.325072e-001	-5.783119e+000
4.340248e-001	-5.760950e+000
4.330834e-001	-5.791741e+000
4.355732e-001	-5.748634e+000
4.335168e-001	-5.803441e+000
4.350630e-001	-5.780656e+000
4.348650e-001	-5.795436e+000
4.356678e-001	-5.788662e+000
4.366708e-001	-5.777577e+000
4.361583e-001	-5.799131e+000
4.371041e-001	-5.789278e+000
4.384788e-001	-5.770187e+000
4.384810e-001	-5.780656e+000
4.389407e-001	-5.781272e+000
4.391144e-001	-5.788046e+000
4.405463e-001	-5.767724e+000
4.409202e-001	-5.770187e+000
4.421233e-001	-5.754792e+000
4.422113e-001	-5.763413e+000
4.430427e-001	-5.756024e+000
4.424158e-001	-5.780040e+000
4.438477e-001	-5.759718e+000
4.433638e-001	-5.780656e+000
4.443668e-001	-5.769571e+000
4.437113e-001	-5.794204e+000
4.458294e-001	-5.759103e+000
4.447451e-001	-5.792973e+000
4.464057e-001	-5.767724e+000
4.449497e-001	-5.809599e+000
4.483258e-001	-5.747402e+000
4.476704e-001	-5.772035e+000
4.479014e-001	-5.777577e+000
4.476462e-001	-5.793588e+000
4.483061e-001	-5.789893e+000
4.496807e-001	-5.770803e+000
4.506265e-001	-5.760950e+000
4.510004e-001	-5.763413e+000
4.507739e-001	-5.778809e+000
4.513765e-001	-5.776346e+000
4.517790e-001	-5.778193e+000
4.530107e-001	-5.762182e+000
4.533561e-001	-5.765261e+000
4.550452e-001	-5.739397e+000
4.537608e-001	-5.777577e+000
4.554499e-001	-5.751713e+000
4.542512e-001	-5.788046e+000
4.554543e-001	-5.772651e+000
4.562572e-001	-5.765877e+000
4.556589e-001	-5.789278e+000
4.570050e-001	-5.770803e+000
4.551201e-001	-5.821916e+000
4.577528e-001	-5.775730e+000
4.575263e-001	-5.791125e+000
4.584435e-001	-5.781888e+000
4.591891e-001	-5.776346e+000
4.587910e-001	-5.795436e+000
4.613380e-001	-5.751097e+000
4.586810e-001	-5.818837e+000
4.628006e-001	-5.740628e+000
4.607441e-001	-5.795436e+000
4.635484e-001	-5.745555e+000
4.623211e-001	-5.782504e+000
4.633813e-001	-5.770187e+000
4.628974e-001	-5.791125e+000
4.654444e-001	-5.746787e+000
4.635309e-001	-5.798515e+000
4.665639e-001	-5.743707e+000
4.646218e-001	-5.796052e+000
4.675405e-001	-5.743707e+000
4.670280e-001	-5.765261e+000
4.684599e-001	-5.744939e+000
4.676043e-001	-5.773882e+000
4.683785e-001	-5.767724e+000
4.686380e-001	-5.772651e+000
4.696982e-001	-5.760334e+000
4.687282e-001	-5.791741e+000
4.711037e-001	-5.751097e+000
4.701623e-001	-5.781888e+000
4.715084e-001	-5.763413e+000
4.705098e-001	-5.795436e+000
4.722276e-001	-5.768956e+000
4.720868e-001	-5.782504e+000
4.737188e-001	-5.757871e+000
4.746074e-001	-5.749250e+000
4.741522e-001	-5.769571e+000
4.747548e-001	-5.767108e+000
4.741280e-001	-5.791125e+000
4.748164e-001	-5.786815e+000
4.763054e-001	-5.765261e+000
4.762504e-001	-5.776962e+000
4.769103e-001	-5.773266e+000
4.769697e-001	-5.782504e+000
4.778869e-001	-5.773266e+000
4.767454e-001	-5.808368e+000
4.783774e-001	-5.783735e+000
4.788371e-001	-5.784351e+000
4.793540e-001	-5.783735e+000
4.812719e-001	-5.752945e+000
4.796443e-001	-5.798515e+000
4.825915e-001	-5.745555e+000
4.812785e-001	-5.784351e+000
4.837111e-001	-5.742476e+000
4.817118e-001	-5.796052e+000
4.828291e-001	-5.782504e+000
4.834032e-001	-5.780656e+000
4.841202e-001	-5.775730e+000
4.848087e-001	-5.771419e+000
4.844105e-001	-5.790509e+000
4.855279e-001	-5.776962e+000
4.851869e-001	-5.794820e+000
4.867618e-001	-5.771419e+000
4.872787e-001	-5.770803e+000
4.875954e-001	-5.774498e+000
4.893132e-001	-5.748018e+000
4.880287e-001	-5.786199e+000
4.901182e-001	-5.751713e+000
4.888623e-001	-5.789278e+000
4.908374e-001	-5.757255e+000
4.910684e-001	-5.762798e+000
4.906989e-001	-5.781272e+000
4.920735e-001	-5.762182e+000
4.911036e-001	-5.793588e+000
4.930501e-001	-5.762182e+000
4.925948e-001	-5.782504e+000
4.934262e-001	-5.775114e+000
4.937430e-001	-5.778809e+000
4.943170e-001	-5.776962e+000
4.948625e-001	-5.775730e+000
4.951506e-001	-5.780040e+000
4.950670e-001	-5.792357e+000
4.962130e-001	-5.778193e+000
4.956147e-001	-5.801594e+000
4.978186e-001	-5.764645e+000
4.979923e-001	-5.771419e+000
4.981947e-001	-5.777577e+000
4.996837e-001	-5.756024e+000
4.990569e-001	-5.780040e+000
5.002886e-001	-5.764029e+000
5.004910e-001	-5.770187e+000
5.014939e-001	-5.759103e+000
5.012102e-001	-5.775730e+000
5.025562e-001	-5.757255e+000
5.022725e-001	-5.773882e+000
5.016171e-001	-5.798515e+000
5.038210e-001	-5.761566e+000
5.025937e-001	-5.798515e+000
5.044544e-001	-5.768956e+000
5.040277e-001	-5.788662e+000
5.053738e-001	-5.770187e+000
5.051758e-001	-5.784967e+000
5.067507e-001	-5.761566e+000
5.076964e-001	-5.751713e+000
5.070982e-001	-5.775114e+000
5.077866e-001	-5.770803e+000
5.077889e-001	-5.781272e+000
5.080484e-001	-5.786199e+000
5.091657e-001	-5.772651e+000
5.080814e-001	-5.806521e+000
5.105998e-001	-5.762798e+000
5.123748e-001	-5.735086e+000
5.106900e-001	-5.781888e+000
5.120932e-001	-5.762182e+000
5.109803e-001	-5.796668e+000
5.133843e-001	-5.755408e+000
5.125573e-001	-5.783735e+000
5.133601e-001	-5.776962e+000
5.141057e-001	-5.771419e+000
5.142795e-001	-5.778193e+000
5.163404e-001	-5.744323e+000
5.140266e-001	-5.804673e+000
5.170882e-001	-5.749250e+000
5.146600e-001	-5.812063e+000
5.177217e-001	-5.756640e+000
5.170091e-001	-5.782504e+000
5.193845e-001	-5.741860e+000
5.180142e-001	-5.781888e+000
5.196176e-001	-5.757871e+000
5.196484e-001	-5.767724e+000
5.198794e-001	-5.773266e+000
5.203677e-001	-5.773266e+000
5.200840e-001	-5.789893e+000
5.218303e-001	-5.762798e+000
5.198024e-001	-5.816990e+000
5.235789e-001	-5.746171e+000
5.210363e-001	-5.811447e+000
5.243553e-001	-5.750481e+000
5.219843e-001	-5.812063e+000
5.244169e-001	-5.770187e+000
5.233898e-001	-5.802826e+000
5.258224e-001	-5.760950e+000
5.249382e-001	-5.790509e+000
5.256553e-001	-5.785583e+000
5.265438e-001	-5.776962e+000
5.272609e-001	-5.772035e+000
5.276634e-001	-5.773882e+000
5.275798e-001	-5.786199e+000
5.275534e-001	-5.797283e+000
5.286993e-001	-5.783119e+000
5.303027e-001	-5.759103e+000
5.295615e-001	-5.785583e+000
5.291920e-001	-5.804057e+000
5.315102e-001	-5.764645e+000
5.305689e-001	-5.795436e+000
5.323153e-001	-5.768340e+000
5.325462e-001	-5.773882e+000
5.328915e-001	-5.776962e+000
5.339231e-001	-5.765261e+000
5.343542e-001	-5.766493e+000
5.340705e-001	-5.783119e+000
5.353307e-001	-5.766493e+000
5.349327e-001	-5.785583e+000
5.373366e-001	-5.744323e+000
5.351658e-001	-5.801594e+000
5.370837e-001	-5.770803e+000
5.371145e-001	-5.780656e+000
5.379173e-001	-5.773882e+000
5.387487e-001	-5.766493e+000
5.381791e-001	-5.789278e+000
5.391821e-001	-5.778193e+000
5.402708e-001	-5.765261e+000
5.403588e-001	-5.773882e+000
5.419907e-001	-5.749250e+000
5.400486e-001	-5.801594e+000
5.429101e-001	-5.750481e+000
5.415113e-001	-5.791125e+000
5.444300e-001	-5.738781e+000
5.423449e-001	-5.794204e+000
5.452350e-001	-5.742476e+000
5.441507e-001	-5.776346e+000
5.443816e-001	-5.781888e+000
5.452130e-001	-5.774498e+000
5.457871e-001	-5.772651e+000
5.458751e-001	-5.781272e+000
5.467065e-001	-5.773882e+000
5.461083e-001	-5.797283e+000
5.481691e-001	-5.763413e+000
5.473707e-001	-5.791125e+000
5.491171e-001	-5.764029e+000
5.490049e-001	-5.776962e+000
5.506655e-001	-5.751713e+000
5.506105e-001	-5.763413e+000
5.508129e-001	-5.769571e+000
5.507865e-001	-5.780656e+000
5.497880e-001	-5.812679e+000
5.523349e-001	-5.768340e+000
5.506502e-001	-5.815142e+000
5.524537e-001	-5.786815e+000
5.525989e-001	-5.794204e+000
5.536305e-001	-5.782504e+000
5.550909e-001	-5.761566e+000
5.542925e-001	-5.789278e+000
5.556672e-001	-5.770187e+000
5.558981e-001	-5.775730e+000
5.563292e-001	-5.776962e+000
5.566745e-001	-5.780040e+000
5.573630e-001	-5.775730e+000
5.582801e-001	-5.766493e+000
5.580536e-001	-5.781888e+000
5.599429e-001	-5.751713e+000
5.579150e-001	-5.805905e+000
5.605192e-001	-5.760334e+000
5.604070e-001	-5.773266e+000
5.604093e-001	-5.783735e+000
5.603256e-001	-5.796052e+000
5.613001e-001	-5.785583e+000
5.629606e-001	-5.760334e+000
5.633917e-001	-5.761566e+000
5.627363e-001	-5.786199e+000
5.648830e-001	-5.750481e+000
5.643705e-001	-5.772035e+000
5.653163e-001	-5.762182e+000
5.653185e-001	-5.772651e+000
5.667217e-001	-5.752945e+000
5.663522e-001	-5.771419e+000
5.672408e-001	-5.762798e+000
5.665568e-001	-5.788046e+000
5.673596e-001	-5.781272e+000
5.684198e-001	-5.768956e+000
5.685649e-001	-5.776346e+000
5.681669e-001	-5.795436e+000
5.705136e-001	-5.755408e+000
5.693721e-001	-5.790509e+000
5.716618e-001	-5.751713e+000
5.710635e-001	-5.775114e+000
5.715232e-001	-5.775730e+000
5.716970e-001	-5.782504e+000
5.720423e-001	-5.785583e+000
5.734742e-001	-5.765261e+000
5.734192e-001	-5.776962e+000
5.744221e-001	-5.765877e+000
5.748818e-001	-5.766493e+000
5.751128e-001	-5.772035e+000
5.748005e-001	-5.789278e+000
5.757176e-001	-5.780040e+000
5.763489e-001	-5.776962e+000
5.765513e-001	-5.783119e+000
5.773827e-001	-5.775730e+000
5.789003e-001	-5.753560e+000
5.779589e-001	-5.784351e+000
5.787903e-001	-5.776962e+000
5.799076e-001	-5.763413e+000
5.811965e-001	-5.746171e+000
5.815132e-001	-5.749865e+000
5.795139e-001	-5.803441e+000
5.811174e-001	-5.779424e+000
5.819774e-001	-5.771419e+000
5.826372e-001	-5.767724e+000
5.831827e-001	-5.766493e+000
5.835280e-001	-5.769571e+000
5.847883e-001	-5.752945e+000
5.861343e-001	-5.734470e+000
5.839349e-001	-5.792357e+000
5.857385e-001	-5.764029e+000
5.855691e-001	-5.778193e+000
5.867150e-001	-5.764029e+000
5.855163e-001	-5.800362e+000
5.878917e-001	-5.759718e+000
5.880941e-001	-5.765877e+000
5.880677e-001	-5.776962e+000
5.880985e-001	-5.786815e+000
5.907027e-001	-5.741244e+000
5.887320e-001	-5.794204e+000
5.911074e-001	-5.753560e+000
5.903090e-001	-5.781272e+000
5.924842e-001	-5.744939e+000
5.916859e-001	-5.772651e+000
5.942042e-001	-5.728928e+000
5.931199e-001	-5.762798e+000
5.949521e-001	-5.733854e+000
5.922093e-001	-5.803441e+000
5.955856e-001	-5.741244e+000
5.933861e-001	-5.799131e+000
5.965335e-001	-5.741860e+000
5.965643e-001	-5.751713e+000
5.971098e-001	-5.750481e+000
5.973979e-001	-5.754792e+000
5.974287e-001	-5.764645e+000
5.976311e-001	-5.770803e+000
5.990343e-001	-5.751097e+000
5.988364e-001	-5.765877e+000
6.000395e-001	-5.750481e+000
5.997558e-001	-5.767108e+000
6.004156e-001	-5.763413e+000
5.999603e-001	-5.783735e+000
6.016209e-001	-5.758487e+000
6.020806e-001	-5.759103e+000
6.012251e-001	-5.788046e+000
6.023138e-001	-5.775114e+000
6.022874e-001	-5.786199e+000
6.039194e-001	-5.761566e+000
6.043219e-001	-5.763413e+000
6.043241e-001	-5.773882e+000
6.052413e-001	-5.764645e+000
6.051577e-001	-5.776962e+000
6.055030e-001	-5.780040e+000
6.055052e-001	-5.790509e+000
6.064510e-001	-5.780656e+000
6.068535e-001	-5.782504e+000
6.076563e-001	-5.775730e+000
6.098887e-001	-5.738165e+000
6.088616e-001	-5.770803e+000
6.104936e-001	-5.746171e+000
6.088088e-001	-5.792973e+000
6.120134e-001	-5.734470e+000
6.101286e-001	-5.785583e+000
6.109885e-001	-5.777577e+000
6.102759e-001	-5.803441e+000
6.126799e-001	-5.762182e+000
6.127107e-001	-5.772035e+000
6.139424e-001	-5.756024e+000
6.135729e-001	-5.774498e+000
6.138611e-001	-5.778809e+000
6.151499e-001	-5.761566e+000
6.148376e-001	-5.778809e+000
6.162409e-001	-5.759103e+000
6.163860e-001	-5.766493e+000
6.154447e-001	-5.797283e+000
6.172482e-001	-5.768956e+000
6.177079e-001	-5.769571e+000
6.197974e-001	-5.735086e+000
6.188561e-001	-5.765877e+000
6.204309e-001	-5.742476e+000
6.196897e-001	-5.768956e+000
6.202637e-001	-5.767108e+000
6.202945e-001	-5.776962e+000
6.216692e-001	-5.757871e+000
6.205849e-001	-5.791741e+000
6.238180e-001	-5.732623e+000
6.212755e-001	-5.797899e+000
6.262529e-001	-5.701216e+000
6.229955e-001	-5.781888e+000
6.254567e-001	-5.739397e+000
6.242866e-001	-5.775114e+000
6.256612e-001	-5.756024e+000
6.248343e-001	-5.784351e+000
6.254655e-001	-5.781272e+000
6.260110e-001	-5.780040e+000
