    um         	pN
1.351020e+000	-4.358091e+002
1.351046e+000	-4.337585e+002
1.351086e+000	-4.316539e+002
1.350435e+000	-4.323014e+002
1.349568e+000	-4.338124e+002
1.348795e+000	-4.349457e+002
1.348348e+000	-4.347838e+002
1.347914e+000	-4.345679e+002
1.347791e+000	-4.331109e+002
1.347465e+000	-4.324633e+002
1.346760e+000	-4.333268e+002
1.346109e+000	-4.339743e+002
1.345865e+000	-4.330030e+002
1.345011e+000	-4.344600e+002
1.344143e+000	-4.359710e+002
1.343493e+000	-4.366185e+002
1.343235e+000	-4.357011e+002
1.342733e+000	-4.357551e+002
1.342448e+000	-4.349457e+002
1.342027e+000	-4.346759e+002
1.341458e+000	-4.349996e+002
1.340739e+000	-4.359170e+002
1.340088e+000	-4.365646e+002
1.339478e+000	-4.370502e+002
1.339220e+000	-4.361329e+002
1.338921e+000	-4.353774e+002
1.338189e+000	-4.363487e+002
1.337958e+000	-4.353234e+002
1.338079e+000	-4.328951e+002
1.338024e+000	-4.311682e+002
1.337414e+000	-4.316539e+002
1.337143e+000	-4.307905e+002
1.336451e+000	-4.315999e+002
1.335963e+000	-4.315999e+002
1.334987e+000	-4.335426e+002
1.334391e+000	-4.339743e+002
1.333753e+000	-4.345679e+002
1.332913e+000	-4.359710e+002
1.332086e+000	-4.373201e+002
1.331557e+000	-4.374819e+002
1.331340e+000	-4.364027e+002
1.331921e+000	-4.321396e+002
1.331650e+000	-4.312762e+002
1.331053e+000	-4.317079e+002
1.330727e+000	-4.310603e+002
1.330293e+000	-4.308444e+002
1.329737e+000	-4.311143e+002
1.328964e+000	-4.322475e+002
1.328097e+000	-4.337585e+002
1.327013e+000	-4.361329e+002
1.326443e+000	-4.364566e+002
1.325942e+000	-4.365106e+002
1.325250e+000	-4.373201e+002
1.324816e+000	-4.371042e+002
1.324829e+000	-4.351076e+002
1.325099e+000	-4.320856e+002
1.324949e+000	-4.307365e+002
1.323878e+000	-4.330570e+002
1.323106e+000	-4.341902e+002
1.322469e+000	-4.347838e+002
1.321764e+000	-4.356472e+002
1.320964e+000	-4.368884e+002
1.320340e+000	-4.374280e+002
1.320258e+000	-4.358091e+002
1.319851e+000	-4.354853e+002
1.319728e+000	-4.340283e+002
1.319904e+000	-4.313841e+002
1.319483e+000	-4.311143e+002
1.318264e+000	-4.340283e+002
1.317315e+000	-4.358630e+002
1.316136e+000	-4.386152e+002
1.315350e+000	-4.398024e+002
1.315159e+000	-4.386152e+002
1.315335e+000	-4.359710e+002
1.315496e+000	-4.333807e+002
1.315523e+000	-4.313301e+002
1.315183e+000	-4.307365e+002
1.314681e+000	-4.307905e+002
1.313936e+000	-4.318158e+002
1.312865e+000	-4.341362e+002
1.311971e+000	-4.357551e+002
1.311577e+000	-4.353774e+002
1.310818e+000	-4.364566e+002
1.310479e+000	-4.358630e+002
1.310966e+000	-4.319777e+002
1.310870e+000	-4.304127e+002
1.310652e+000	-4.293335e+002
1.310232e+000	-4.290636e+002
1.309324e+000	-4.307365e+002
1.308389e+000	-4.325173e+002
1.307318e+000	-4.348377e+002
1.306221e+000	-4.372661e+002
1.305800e+000	-4.369963e+002
1.304811e+000	-4.389929e+002
1.304228e+000	-4.393707e+002
1.304173e+000	-4.376438e+002
1.304903e+000	-4.327871e+002
1.305268e+000	-4.293874e+002
1.304292e+000	-4.313301e+002
1.303438e+000	-4.327871e+002
1.302841e+000	-4.332188e+002
1.301906e+000	-4.349996e+002
1.301513e+000	-4.346219e+002
1.301607e+000	-4.323014e+002
1.301349e+000	-4.313841e+002
1.300630e+000	-4.323014e+002
1.299655e+000	-4.342441e+002
1.298760e+000	-4.358630e+002
1.298042e+000	-4.367804e+002
1.297919e+000	-4.353234e+002
1.297255e+000	-4.360249e+002
1.296997e+000	-4.351076e+002
1.297172e+000	-4.324633e+002
1.296805e+000	-4.319777e+002
1.295897e+000	-4.336505e+002
1.295395e+000	-4.337045e+002
1.295070e+000	-4.330570e+002
1.294514e+000	-4.333268e+002
1.293903e+000	-4.338124e+002
1.293537e+000	-4.333268e+002
1.292534e+000	-4.353774e+002
1.291518e+000	-4.374819e+002
1.291178e+000	-4.368884e+002
1.290975e+000	-4.357551e+002
1.290987e+000	-4.337585e+002
1.290485e+000	-4.338124e+002
1.289821e+000	-4.345140e+002
1.289509e+000	-4.338124e+002
1.289075e+000	-4.335966e+002
1.288492e+000	-4.339743e+002
1.288342e+000	-4.326252e+002
1.287786e+000	-4.328951e+002
1.287176e+000	-4.333807e+002
1.286322e+000	-4.348377e+002
1.285590e+000	-4.358091e+002
1.285210e+000	-4.353774e+002
1.285020e+000	-4.341902e+002
1.284938e+000	-4.325713e+002
1.284883e+000	-4.308444e+002
1.284679e+000	-4.297112e+002
1.284231e+000	-4.295493e+002
1.283201e+000	-4.317079e+002
1.282780e+000	-4.314381e+002
1.282062e+000	-4.323554e+002
1.280924e+000	-4.349457e+002
1.280029e+000	-4.365646e+002
1.279351e+000	-4.373201e+002
1.279039e+000	-4.366185e+002
1.278795e+000	-4.356472e+002
1.278672e+000	-4.341902e+002
1.278698e+000	-4.321396e+002
1.278751e+000	-4.299810e+002
1.278480e+000	-4.291176e+002
1.278195e+000	-4.283082e+002
1.277517e+000	-4.290636e+002
1.276704e+000	-4.303588e+002
1.275701e+000	-4.324094e+002
1.274535e+000	-4.351076e+002
1.273627e+000	-4.367804e+002
1.273275e+000	-4.362408e+002
1.272949e+000	-4.355932e+002
1.272487e+000	-4.354853e+002
1.272419e+000	-4.338124e+002
1.272337e+000	-4.321935e+002
1.272580e+000	-4.292795e+002
1.272674e+000	-4.269591e+002
1.272077e+000	-4.273908e+002
1.271535e+000	-4.276066e+002
1.270857e+000	-4.283621e+002
1.269515e+000	-4.317618e+002
1.268147e+000	-4.352695e+002
1.266738e+000	-4.389390e+002
1.265844e+000	-4.405579e+002
1.265355e+000	-4.405579e+002
1.265381e+000	-4.385073e+002
1.265123e+000	-4.375899e+002
1.265285e+000	-4.349996e+002
1.265731e+000	-4.312762e+002
1.266164e+000	-4.276066e+002
1.265729e+000	-4.273908e+002
1.264835e+000	-4.290097e+002
1.263832e+000	-4.310603e+002
1.262315e+000	-4.351615e+002
1.261231e+000	-4.375359e+002
1.260174e+000	-4.398024e+002
1.259780e+000	-4.394246e+002
1.259779e+000	-4.374819e+002
1.260225e+000	-4.337585e+002
1.260157e+000	-4.320856e+002
1.259818e+000	-4.314920e+002
1.259586e+000	-4.304667e+002
1.259396e+000	-4.292795e+002
1.258948e+000	-4.291176e+002
1.258311e+000	-4.297112e+002
1.257010e+000	-4.329490e+002
1.256360e+000	-4.335966e+002
1.255668e+000	-4.344060e+002
1.254828e+000	-4.358091e+002
1.254489e+000	-4.352155e+002
1.254258e+000	-4.341902e+002
1.253756e+000	-4.342441e+002
1.253389e+000	-4.337585e+002
1.253226e+000	-4.324633e+002
1.252954e+000	-4.315999e+002
1.252899e+000	-4.298731e+002
1.252709e+000	-4.286859e+002
1.252126e+000	-4.290636e+002
1.251150e+000	-4.310063e+002
1.250459e+000	-4.318158e+002
1.249212e+000	-4.348377e+002
1.248413e+000	-4.360789e+002
1.248168e+000	-4.351076e+002
1.248289e+000	-4.326792e+002
1.248004e+000	-4.318697e+002
1.247746e+000	-4.309524e+002
1.247081e+000	-4.316539e+002
1.246607e+000	-4.315999e+002
1.246105e+000	-4.316539e+002
1.245671e+000	-4.314381e+002
1.245318e+000	-4.308984e+002
1.244708e+000	-4.313841e+002
1.243745e+000	-4.332728e+002
1.242959e+000	-4.344600e+002
1.243378e+000	-4.308444e+002
1.243188e+000	-4.296573e+002
1.241765e+000	-4.333807e+002
1.241060e+000	-4.342441e+002
1.241317e+000	-4.312762e+002
1.241478e+000	-4.286859e+002
1.241464e+000	-4.267972e+002
1.240597e+000	-4.283082e+002
1.239445e+000	-4.309524e+002
1.238902e+000	-4.311682e+002
1.238631e+000	-4.303048e+002
1.238048e+000	-4.306825e+002
1.237031e+000	-4.327871e+002
1.235893e+000	-4.353774e+002
1.235269e+000	-4.359170e+002
1.234930e+000	-4.353234e+002
1.234943e+000	-4.333268e+002
1.234861e+000	-4.317079e+002
1.234521e+000	-4.311143e+002
1.234250e+000	-4.302508e+002
1.233640e+000	-4.307365e+002
1.233273e+000	-4.302508e+002
1.232690e+000	-4.306286e+002
1.231904e+000	-4.318158e+002
1.231307e+000	-4.322475e+002
1.230833e+000	-4.321935e+002
1.229572e+000	-4.352695e+002
1.229220e+000	-4.347298e+002
1.229449e+000	-4.318697e+002
1.228934e+000	-4.319777e+002
1.228242e+000	-4.327871e+002
1.228309e+000	-4.305746e+002
1.228200e+000	-4.290636e+002
1.227982e+000	-4.279844e+002
1.227724e+000	-4.270670e+002
1.227263e+000	-4.269591e+002
1.226518e+000	-4.279844e+002
1.225258e+000	-4.310603e+002
1.224485e+000	-4.321935e+002
1.223604e+000	-4.337585e+002
1.222588e+000	-4.358630e+002
1.222343e+000	-4.348917e+002
1.222437e+000	-4.325713e+002
1.221908e+000	-4.327332e+002
1.221975e+000	-4.305206e+002
1.221744e+000	-4.294954e+002
1.221635e+000	-4.279844e+002
1.221160e+000	-4.279304e+002
1.220320e+000	-4.293335e+002
1.218694e+000	-4.338664e+002
1.217475e+000	-4.367804e+002
1.216350e+000	-4.393167e+002
1.215862e+000	-4.393167e+002
1.215847e+000	-4.374280e+002
1.215413e+000	-4.372121e+002
1.214884e+000	-4.373740e+002
1.215032e+000	-4.348377e+002
1.215451e+000	-4.312222e+002
1.215044e+000	-4.308984e+002
1.214624e+000	-4.306286e+002
1.214041e+000	-4.310063e+002
1.213336e+000	-4.318697e+002
1.212888e+000	-4.317079e+002
1.212075e+000	-4.330030e+002
1.210977e+000	-4.354313e+002
1.210462e+000	-4.355393e+002
1.210163e+000	-4.347838e+002
1.209797e+000	-4.342981e+002
1.209376e+000	-4.340283e+002
1.209091e+000	-4.332188e+002
1.208427e+000	-4.339204e+002
1.208453e+000	-4.318697e+002
1.208086e+000	-4.313841e+002
1.207801e+000	-4.305746e+002
1.207367e+000	-4.303588e+002
1.206554e+000	-4.316539e+002
1.206052e+000	-4.317079e+002
1.205388e+000	-4.324094e+002
1.204453e+000	-4.341902e+002
1.203815e+000	-4.347838e+002
1.203110e+000	-4.356472e+002
1.202311e+000	-4.368884e+002
1.201633e+000	-4.376438e+002
1.201185e+000	-4.374819e+002
1.201821e+000	-4.330030e+002
1.201888e+000	-4.307905e+002
1.201941e+000	-4.286319e+002
1.201899e+000	-4.268511e+002
1.200978e+000	-4.285780e+002
1.200070e+000	-4.302508e+002
1.199121e+000	-4.320856e+002
1.197848e+000	-4.352155e+002
1.196371e+000	-4.391548e+002
1.195300e+000	-4.414752e+002
1.194880e+000	-4.412054e+002
1.195421e+000	-4.371042e+002
1.195988e+000	-4.328951e+002
1.196949e+000	-4.271209e+002
1.197463e+000	-4.231277e+002
1.197854e+000	-4.196200e+002
1.196797e+000	-4.218865e+002
1.195212e+000	-4.262576e+002
1.193614e+000	-4.306825e+002
1.192110e+000	-4.347298e+002
1.190715e+000	-4.383454e+002
1.189915e+000	-4.395865e+002
1.189589e+000	-4.389390e+002
1.189764e+000	-4.362948e+002
1.190522e+000	-4.313301e+002
1.191184e+000	-4.267432e+002
1.191265e+000	-4.244768e+002
1.191074e+000	-4.232895e+002
1.190654e+000	-4.230197e+002
1.189312e+000	-4.264194e+002
1.187930e+000	-4.299810e+002
1.186900e+000	-4.321396e+002
1.185992e+000	-4.338124e+002
1.185193e+000	-4.350536e+002
1.185097e+000	-4.334887e+002
1.185056e+000	-4.317079e+002
1.185204e+000	-4.291716e+002
1.184675e+000	-4.293335e+002
1.184241e+000	-4.291176e+002
1.184159e+000	-4.274987e+002
1.184320e+000	-4.249085e+002
1.183588e+000	-4.258798e+002
1.182396e+000	-4.286859e+002
1.182084e+000	-4.279844e+002
1.181677e+000	-4.276606e+002
1.180891e+000	-4.288478e+002
1.179982e+000	-4.305206e+002
1.179061e+000	-4.322475e+002
1.178234e+000	-4.335966e+002
1.177570e+000	-4.342981e+002
1.177068e+000	-4.343521e+002
1.176878e+000	-4.331649e+002
1.176511e+000	-4.326792e+002
1.176741e+000	-4.298191e+002
1.176482e+000	-4.289017e+002
1.175994e+000	-4.289017e+002
1.175546e+000	-4.287399e+002
1.175058e+000	-4.287399e+002
1.173947e+000	-4.312222e+002
1.172795e+000	-4.338664e+002
1.172009e+000	-4.350536e+002
1.171629e+000	-4.346219e+002
1.171398e+000	-4.335966e+002
1.171465e+000	-4.313841e+002
1.171559e+000	-4.290636e+002
1.171883e+000	-4.258258e+002
1.171273e+000	-4.263115e+002
1.170433e+000	-4.277146e+002
1.169497e+000	-4.294954e+002
1.168725e+000	-4.306286e+002
1.167817e+000	-4.323014e+002
1.167153e+000	-4.330030e+002
1.167030e+000	-4.315460e+002
1.166474e+000	-4.318158e+002
1.166189e+000	-4.310063e+002
1.165930e+000	-4.300890e+002
1.165226e+000	-4.309524e+002
1.164399e+000	-4.323014e+002
1.163829e+000	-4.326252e+002
1.163111e+000	-4.335426e+002
1.162284e+000	-4.348917e+002
1.161769e+000	-4.349996e+002
1.161727e+000	-4.332188e+002
1.161780e+000	-4.310603e+002
1.161617e+000	-4.297652e+002
1.160831e+000	-4.309524e+002
1.159882e+000	-4.327871e+002
1.159340e+000	-4.330030e+002
1.158324e+000	-4.351076e+002
1.157321e+000	-4.371582e+002
1.157144e+000	-4.359170e+002
1.157265e+000	-4.334887e+002
1.156695e+000	-4.338124e+002
1.156722e+000	-4.317618e+002
1.156667e+000	-4.300350e+002
1.156409e+000	-4.291176e+002
1.156150e+000	-4.282002e+002
1.155662e+000	-4.282002e+002
1.154849e+000	-4.294954e+002
1.154374e+000	-4.294414e+002
1.153277e+000	-4.318697e+002
1.152179e+000	-4.342981e+002
1.151934e+000	-4.333268e+002
1.151758e+000	-4.320856e+002
1.151635e+000	-4.306286e+002
1.151512e+000	-4.291716e+002
1.151714e+000	-4.264194e+002
1.151741e+000	-4.243688e+002
1.151334e+000	-4.240450e+002
1.150371e+000	-4.259338e+002
1.149071e+000	-4.291716e+002
1.148271e+000	-4.304127e+002
1.147539e+000	-4.313841e+002
1.146441e+000	-4.338124e+002
1.145872e+000	-4.341362e+002
1.145099e+000	-4.352695e+002
1.145098e+000	-4.333268e+002
1.145382e+000	-4.302508e+002
1.145368e+000	-4.283621e+002
1.145218e+000	-4.270130e+002
1.145230e+000	-4.250164e+002
1.144526e+000	-4.258798e+002
1.143414e+000	-4.283621e+002
1.142439e+000	-4.303048e+002
1.141368e+000	-4.326252e+002
1.139810e+000	-4.368884e+002
1.138916e+000	-4.385073e+002
1.139362e+000	-4.347838e+002
1.140160e+000	-4.296573e+002
1.140172e+000	-4.276606e+002
1.139603e+000	-4.279844e+002
1.139033e+000	-4.283082e+002
1.138288e+000	-4.293335e+002
1.137502e+000	-4.305206e+002
1.136837e+000	-4.312222e+002
1.136728e+000	-4.297112e+002
1.136267e+000	-4.296033e+002
1.135765e+000	-4.296573e+002
1.135588e+000	-4.284161e+002
1.135682e+000	-4.260957e+002
1.134855e+000	-4.274447e+002
1.133826e+000	-4.296033e+002
1.132958e+000	-4.311143e+002
1.131969e+000	-4.331109e+002
1.131535e+000	-4.328951e+002
1.131236e+000	-4.321396e+002
1.130937e+000	-4.313841e+002
1.130584e+000	-4.308444e+002
1.130502e+000	-4.292255e+002
1.130651e+000	-4.266892e+002
1.130568e+000	-4.250703e+002
1.129674e+000	-4.266892e+002
1.128901e+000	-4.278225e+002
1.127316e+000	-4.321935e+002
1.126124e+000	-4.349996e+002
1.125703e+000	-4.347298e+002
1.125499e+000	-4.335966e+002
1.125295e+000	-4.324633e+002
1.125416e+000	-4.300350e+002
1.125226e+000	-4.288478e+002
1.125320e+000	-4.265274e+002
1.125238e+000	-4.249085e+002
1.124384e+000	-4.263655e+002
1.123354e+000	-4.285240e+002
1.121959e+000	-4.321396e+002
1.121037e+000	-4.338664e+002
1.120874e+000	-4.325713e+002
1.120629e+000	-4.315999e+002
1.120005e+000	-4.321396e+002
1.120154e+000	-4.296033e+002
1.120180e+000	-4.275527e+002
1.119719e+000	-4.274447e+002
1.119054e+000	-4.281463e+002
1.118701e+000	-4.276066e+002
1.118105e+000	-4.280383e+002
1.117305e+000	-4.292795e+002
1.116411e+000	-4.308984e+002
1.116058e+000	-4.303588e+002
1.115610e+000	-4.301969e+002
1.114932e+000	-4.309524e+002
1.114376e+000	-4.312222e+002
1.114213e+000	-4.299271e+002
1.113684e+000	-4.300890e+002
1.113128e+000	-4.303588e+002
1.112558e+000	-4.306825e+002
1.112043e+000	-4.307905e+002
1.111663e+000	-4.303588e+002
1.111040e+000	-4.308984e+002
1.110605e+000	-4.306825e+002
1.110117e+000	-4.306825e+002
1.109873e+000	-4.297112e+002
1.109316e+000	-4.299810e+002
1.108815e+000	-4.300350e+002
1.107961e+000	-4.314920e+002
1.107784e+000	-4.302508e+002
1.108000e+000	-4.274447e+002
1.107105e+000	-4.290636e+002
1.105967e+000	-4.316539e+002
1.106142e+000	-4.290097e+002
1.106236e+000	-4.266892e+002
1.105829e+000	-4.263655e+002
1.105327e+000	-4.264194e+002
1.104284e+000	-4.286319e+002
1.103295e+000	-4.306286e+002
1.102427e+000	-4.321396e+002
1.102156e+000	-4.312762e+002
1.101816e+000	-4.306825e+002
1.101274e+000	-4.308984e+002
1.100758e+000	-4.310063e+002
1.100595e+000	-4.297112e+002
1.100757e+000	-4.271209e+002
1.100512e+000	-4.261496e+002
1.099591e+000	-4.278765e+002
1.099021e+000	-4.282002e+002
1.098384e+000	-4.287938e+002
1.097828e+000	-4.290636e+002
1.096852e+000	-4.310063e+002
1.096445e+000	-4.306825e+002
1.096160e+000	-4.298731e+002
1.095861e+000	-4.291176e+002
1.095346e+000	-4.292255e+002
1.095061e+000	-4.284161e+002
1.095290e+000	-4.255560e+002
1.094775e+000	-4.256639e+002
1.093988e+000	-4.268511e+002
1.093270e+000	-4.277685e+002
1.092660e+000	-4.282542e+002
1.091833e+000	-4.296033e+002
1.091277e+000	-4.298731e+002
1.090532e+000	-4.308984e+002
1.090003e+000	-4.310603e+002
1.089975e+000	-4.292255e+002
1.089527e+000	-4.290636e+002
1.089147e+000	-4.286319e+002
1.088984e+000	-4.273368e+002
1.088550e+000	-4.271209e+002
1.087493e+000	-4.293874e+002
1.086639e+000	-4.308444e+002
1.086462e+000	-4.296033e+002
1.085960e+000	-4.296573e+002
1.084998e+000	-4.315460e+002
1.084401e+000	-4.319777e+002
1.084103e+000	-4.312222e+002
1.083939e+000	-4.299271e+002
1.083573e+000	-4.294414e+002
1.083084e+000	-4.294414e+002
1.082542e+000	-4.296573e+002
1.081783e+000	-4.307365e+002
1.081092e+000	-4.315460e+002
1.080360e+000	-4.325173e+002
1.079749e+000	-4.330030e+002
1.079261e+000	-4.330030e+002
1.078516e+000	-4.340283e+002
1.078569e+000	-4.318697e+002
1.078785e+000	-4.290636e+002
1.078621e+000	-4.277685e+002
1.078472e+000	-4.264194e+002
1.078010e+000	-4.263115e+002
1.077292e+000	-4.272289e+002
1.076641e+000	-4.278765e+002
1.075652e+000	-4.298731e+002
1.074947e+000	-4.307365e+002
1.074608e+000	-4.301429e+002
1.074336e+000	-4.292795e+002
1.073347e+000	-4.312762e+002
1.072439e+000	-4.329490e+002
1.072330e+000	-4.314381e+002
1.072396e+000	-4.292255e+002
1.072206e+000	-4.280383e+002
1.071257e+000	-4.298731e+002
1.070390e+000	-4.313841e+002
1.069847e+000	-4.315999e+002
1.069793e+000	-4.298731e+002
1.069358e+000	-4.296573e+002
1.069141e+000	-4.285780e+002
1.068734e+000	-4.282542e+002
1.067528e+000	-4.311143e+002
1.066485e+000	-4.333268e+002
1.066159e+000	-4.326792e+002
1.065630e+000	-4.328411e+002
1.065182e+000	-4.326792e+002
1.064992e+000	-4.314920e+002
1.064327e+000	-4.321935e+002
1.063812e+000	-4.323014e+002
1.063554e+000	-4.313841e+002
1.063824e+000	-4.283621e+002
1.063972e+000	-4.258258e+002
1.063700e+000	-4.249624e+002
1.062860e+000	-4.263655e+002
1.061763e+000	-4.287938e+002
1.060990e+000	-4.299271e+002
1.061179e+000	-4.272289e+002
1.060636e+000	-4.274447e+002
1.060107e+000	-4.276066e+002
1.059700e+000	-4.272828e+002
1.059131e+000	-4.276066e+002
1.058588e+000	-4.278225e+002
1.058032e+000	-4.280923e+002
1.057679e+000	-4.275527e+002
1.057652e+000	-4.257179e+002
1.057177e+000	-4.256639e+002
1.056228e+000	-4.274987e+002
1.055794e+000	-4.272828e+002
1.055089e+000	-4.281463e+002
1.054506e+000	-4.285240e+002
1.054126e+000	-4.280923e+002
1.054017e+000	-4.265813e+002
1.053014e+000	-4.286319e+002
1.052295e+000	-4.295493e+002
1.051902e+000	-4.291716e+002
1.051454e+000	-4.290097e+002
1.051183e+000	-4.281463e+002
1.051209e+000	-4.260957e+002
1.050436e+000	-4.272289e+002
1.049948e+000	-4.272289e+002
1.049243e+000	-4.280923e+002
1.048470e+000	-4.292255e+002
1.047400e+000	-4.315460e+002
1.046465e+000	-4.333268e+002
1.046491e+000	-4.312762e+002
1.045718e+000	-4.324094e+002
1.045284e+000	-4.321935e+002
1.045162e+000	-4.307365e+002
1.045377e+000	-4.279304e+002
1.045187e+000	-4.267432e+002
1.044821e+000	-4.262576e+002
1.044048e+000	-4.273908e+002
1.043045e+000	-4.294414e+002
1.042205e+000	-4.308444e+002
1.041784e+000	-4.305746e+002
1.041188e+000	-4.310063e+002
1.040808e+000	-4.305746e+002
1.040495e+000	-4.298731e+002
1.040576e+000	-4.276066e+002
1.041049e+000	-4.237752e+002
1.040750e+000	-4.230197e+002
1.040086e+000	-4.237213e+002
1.039042e+000	-4.259338e+002
1.038216e+000	-4.272828e+002
1.037375e+000	-4.286859e+002
1.036928e+000	-4.285240e+002
1.036385e+000	-4.287399e+002
1.035924e+000	-4.286319e+002
1.035287e+000	-4.292255e+002
1.034717e+000	-4.295493e+002
1.034039e+000	-4.303048e+002
1.033632e+000	-4.299810e+002
1.033185e+000	-4.298191e+002
1.032182e+000	-4.318697e+002
1.031450e+000	-4.328411e+002
1.031327e+000	-4.313841e+002
1.031205e+000	-4.299271e+002
1.031014e+000	-4.287399e+002
1.030797e+000	-4.276606e+002
1.030390e+000	-4.273368e+002
1.029955e+000	-4.271209e+002
1.029278e+000	-4.278765e+002
1.028884e+000	-4.274987e+002
1.028125e+000	-4.285780e+002
1.027217e+000	-4.302508e+002
1.026336e+000	-4.318158e+002
1.025523e+000	-4.331109e+002
1.025657e+000	-4.306286e+002
1.025900e+000	-4.277146e+002
1.025182e+000	-4.286319e+002
1.024531e+000	-4.292795e+002
1.023813e+000	-4.301969e+002
1.023406e+000	-4.298731e+002
1.023242e+000	-4.285780e+002
1.022984e+000	-4.276606e+002
1.022685e+000	-4.269051e+002
1.022238e+000	-4.267432e+002
1.021221e+000	-4.288478e+002
1.020814e+000	-4.285240e+002
1.020394e+000	-4.282542e+002
1.019784e+000	-4.287399e+002
1.019295e+000	-4.287399e+002
1.018956e+000	-4.281463e+002
1.018617e+000	-4.275527e+002
1.018155e+000	-4.274447e+002
1.017545e+000	-4.279304e+002
1.016921e+000	-4.284700e+002
1.016406e+000	-4.285780e+002
1.015349e+000	-4.308444e+002
1.014685e+000	-4.315460e+002
1.014278e+000	-4.312222e+002
1.014467e+000	-4.285240e+002
1.014127e+000	-4.279304e+002
1.013503e+000	-4.284700e+002
1.012704e+000	-4.297112e+002
1.011958e+000	-4.307365e+002
1.010982e+000	-4.326792e+002
1.010603e+000	-4.322475e+002
1.010629e+000	-4.301969e+002
1.010493e+000	-4.287938e+002
1.010478e+000	-4.269051e+002
1.010058e+000	-4.266353e+002
1.009407e+000	-4.272828e+002
1.008391e+000	-4.293874e+002
1.007740e+000	-4.300350e+002
1.006818e+000	-4.317618e+002
1.005910e+000	-4.334347e+002
1.005110e+000	-4.346759e+002
1.004839e+000	-4.338124e+002
1.005163e+000	-4.305746e+002
1.006123e+000	-4.248005e+002
1.006014e+000	-4.232895e+002
1.005675e+000	-4.226960e+002
1.005363e+000	-4.219944e+002
1.004644e+000	-4.229118e+002
1.003086e+000	-4.271749e+002
1.001461e+000	-4.317079e+002
1.000255e+000	-4.345679e+002
9.996039e-001	-4.352155e+002
9.994541e-001	-4.338664e+002
9.994533e-001	-4.319237e+002
9.996826e-001	-4.290636e+002
1.000156e+000	-4.252322e+002
1.000493e+000	-4.219405e+002
9.999644e-001	-4.221024e+002
9.992460e-001	-4.230197e+002
9.979995e-001	-4.260417e+002
9.965498e-001	-4.298731e+002
9.951949e-001	-4.333268e+002
9.944223e-001	-4.344600e+002
9.942454e-001	-4.332188e+002
9.940957e-001	-4.318697e+002
9.937969e-001	-4.311143e+002
9.937826e-001	-4.292255e+002
9.939848e-001	-4.264734e+002
9.939570e-001	-4.246386e+002
9.933739e-001	-4.250164e+002
9.925606e-001	-4.263115e+002
9.915849e-001	-4.282542e+002
9.907310e-001	-4.297112e+002
9.901073e-001	-4.302508e+002
9.893888e-001	-4.311682e+002
9.889818e-001	-4.308444e+002
9.886966e-001	-4.300350e+002
9.886822e-001	-4.281463e+002
9.884648e-001	-4.270670e+002
9.879629e-001	-4.271209e+002
9.878944e-001	-4.254481e+002
9.877988e-001	-4.238832e+002
9.868772e-001	-4.256100e+002
9.864160e-001	-4.255021e+002
9.855892e-001	-4.268511e+002
9.845052e-001	-4.292255e+002
9.837461e-001	-4.303048e+002
9.835692e-001	-4.290636e+002
9.834600e-001	-4.275527e+002
9.833780e-001	-4.259338e+002
9.832959e-001	-4.243149e+002
9.827805e-001	-4.244228e+002
9.818725e-001	-4.260957e+002
9.806665e-001	-4.289557e+002
9.800158e-001	-4.296033e+002
9.792702e-001	-4.306286e+002
9.789851e-001	-4.298191e+002
9.784291e-001	-4.300890e+002
9.777513e-001	-4.308444e+002
9.773036e-001	-4.306825e+002
9.770725e-001	-4.296573e+002
9.763676e-001	-4.305206e+002
9.758522e-001	-4.306286e+002
9.750661e-001	-4.318158e+002
9.751465e-001	-4.295493e+002
9.750238e-001	-4.280923e+002
9.748876e-001	-4.266892e+002
9.746701e-001	-4.256100e+002
9.744119e-001	-4.246926e+002
9.733144e-001	-4.271209e+002
9.724876e-001	-4.284700e+002
9.722430e-001	-4.274987e+002
9.715652e-001	-4.282542e+002
9.709280e-001	-4.288478e+002
9.709948e-001	-4.266353e+002
9.711158e-001	-4.242069e+002
9.710609e-001	-4.224801e+002
9.706403e-001	-4.222103e+002
9.697187e-001	-4.239371e+002
9.686211e-001	-4.263655e+002
9.676182e-001	-4.284161e+002
9.668863e-001	-4.293874e+002
9.659241e-001	-4.312762e+002
9.652733e-001	-4.319237e+002
9.654620e-001	-4.292255e+002
9.652716e-001	-4.280383e+002
9.650406e-001	-4.270130e+002
9.649991e-001	-4.252322e+002
9.641182e-001	-4.267972e+002
9.634268e-001	-4.276066e+002
9.631823e-001	-4.266353e+002
9.633168e-001	-4.241530e+002
9.628557e-001	-4.240450e+002
9.620423e-001	-4.253402e+002
9.615270e-001	-4.254481e+002
9.612012e-001	-4.248005e+002
9.605640e-001	-4.253941e+002
9.594122e-001	-4.280383e+002
9.588427e-001	-4.283621e+002
9.585440e-001	-4.276066e+002
9.581911e-001	-4.270670e+002
9.580142e-001	-4.258258e+002
9.580675e-001	-4.236673e+002
9.576740e-001	-4.232895e+002
9.573617e-001	-4.225880e+002
9.567381e-001	-4.231277e+002
9.554781e-001	-4.262036e+002
9.546377e-001	-4.276066e+002
9.540411e-001	-4.280383e+002
9.536476e-001	-4.276606e+002
9.528749e-001	-4.287938e+002
9.525762e-001	-4.280383e+002
9.525618e-001	-4.261496e+002
9.517757e-001	-4.273368e+002
