    um         	pN
1.354446e+000	-7.800421e+002
1.354459e+000	-7.780455e+002
1.353848e+000	-7.785311e+002
1.352629e+000	-7.814452e+002
1.351423e+000	-7.843052e+002
1.349784e+000	-7.888921e+002
1.348388e+000	-7.925077e+002
1.346912e+000	-7.964470e+002
1.346220e+000	-7.972565e+002
1.346544e+000	-7.940187e+002
1.347424e+000	-7.885684e+002
1.348492e+000	-7.823626e+002
1.348451e+000	-7.805818e+002
1.348491e+000	-7.784772e+002
1.347962e+000	-7.786391e+002
1.346959e+000	-7.806897e+002
1.345212e+000	-7.857083e+002
1.343153e+000	-7.919680e+002
1.342299e+000	-7.934251e+002
1.341431e+000	-7.949361e+002
1.341417e+000	-7.930474e+002
1.342039e+000	-7.886223e+002
1.342593e+000	-7.844672e+002
1.343066e+000	-7.806357e+002
1.343160e+000	-7.783153e+002
1.343200e+000	-7.762107e+002
1.342319e+000	-7.777757e+002
1.340883e+000	-7.815531e+002
1.339961e+000	-7.832799e+002
1.338579e+000	-7.868415e+002
1.337820e+000	-7.879208e+002
1.337237e+000	-7.882985e+002
1.336438e+000	-7.895397e+002
1.335624e+000	-7.908348e+002
1.334825e+000	-7.920760e+002
1.335406e+000	-7.878129e+002
1.335446e+000	-7.857083e+002
1.335431e+000	-7.838196e+002
1.335268e+000	-7.825244e+002
1.335051e+000	-7.814452e+002
1.335361e+000	-7.782613e+002
1.334358e+000	-7.803119e+002
1.332936e+000	-7.840354e+002
1.332068e+000	-7.855464e+002
1.331160e+000	-7.872193e+002
1.330537e+000	-7.877589e+002
1.329656e+000	-7.893238e+002
1.329343e+000	-7.886223e+002
1.329492e+000	-7.860860e+002
1.329179e+000	-7.853845e+002
1.329680e+000	-7.814452e+002
1.329922e+000	-7.785311e+002
1.329705e+000	-7.774519e+002
1.328810e+000	-7.790708e+002
1.327659e+000	-7.817150e+002
1.326967e+000	-7.825244e+002
1.325491e+000	-7.864638e+002
1.324407e+000	-7.888382e+002
1.323661e+000	-7.898635e+002
1.322590e+000	-7.921839e+002
1.322224e+000	-7.916983e+002
1.322223e+000	-7.897555e+002
1.322642e+000	-7.861400e+002
1.322790e+000	-7.836037e+002
1.323223e+000	-7.799342e+002
1.322816e+000	-7.796104e+002
1.321258e+000	-7.838735e+002
1.320485e+000	-7.850068e+002
1.319482e+000	-7.870574e+002
1.318669e+000	-7.883525e+002
1.317883e+000	-7.895397e+002
1.317164e+000	-7.904571e+002
1.316392e+000	-7.915903e+002
1.316025e+000	-7.911046e+002
1.316742e+000	-7.863019e+002
1.317161e+000	-7.826864e+002
1.316659e+000	-7.827403e+002
1.316225e+000	-7.825244e+002
1.315534e+000	-7.833339e+002
1.315127e+000	-7.830101e+002
1.313961e+000	-7.857083e+002
1.312688e+000	-7.888382e+002
1.311996e+000	-7.896476e+002
1.310993e+000	-7.916983e+002
1.310911e+000	-7.900793e+002
1.310396e+000	-7.901872e+002
1.310666e+000	-7.871653e+002
1.311234e+000	-7.829561e+002
1.310542e+000	-7.837656e+002
1.310054e+000	-7.837656e+002
1.309336e+000	-7.846830e+002
1.309132e+000	-7.835498e+002
1.309009e+000	-7.820927e+002
1.308250e+000	-7.831720e+002
1.308222e+000	-7.813373e+002
1.307260e+000	-7.832260e+002
1.306216e+000	-7.854385e+002
1.305552e+000	-7.861400e+002
1.304766e+000	-7.873272e+002
1.304007e+000	-7.884065e+002
1.302841e+000	-7.911046e+002
1.302868e+000	-7.890540e+002
1.303354e+000	-7.851687e+002
1.303123e+000	-7.841434e+002
1.302865e+000	-7.832260e+002
1.302499e+000	-7.827403e+002
1.302092e+000	-7.824165e+002
1.301116e+000	-7.843592e+002
1.300411e+000	-7.852226e+002
1.299747e+000	-7.859242e+002
1.298446e+000	-7.891620e+002
1.298066e+000	-7.887302e+002
1.297822e+000	-7.877589e+002
1.297428e+000	-7.873812e+002
1.296899e+000	-7.875430e+002
1.296668e+000	-7.865177e+002
1.296843e+000	-7.838735e+002
1.296084e+000	-7.849528e+002
1.295826e+000	-7.840354e+002
1.295541e+000	-7.832260e+002
1.294592e+000	-7.850607e+002
1.294307e+000	-7.842513e+002
1.293643e+000	-7.849528e+002
1.293398e+000	-7.839815e+002
1.293113e+000	-7.831720e+002
1.292232e+000	-7.847369e+002
1.291324e+000	-7.864098e+002
1.291147e+000	-7.851687e+002
1.291065e+000	-7.835498e+002
1.290320e+000	-7.845751e+002
1.289980e+000	-7.839815e+002
1.289641e+000	-7.833879e+002
1.288746e+000	-7.850068e+002
1.288637e+000	-7.834958e+002
1.288569e+000	-7.818229e+002
1.288053e+000	-7.819309e+002
1.287118e+000	-7.837117e+002
1.286048e+000	-7.860321e+002
1.285519e+000	-7.861939e+002
1.284949e+000	-7.865177e+002
1.284908e+000	-7.847369e+002
1.284406e+000	-7.847909e+002
1.283999e+000	-7.844672e+002
1.283538e+000	-7.843592e+002
1.282332e+000	-7.872193e+002
1.282020e+000	-7.865177e+002
1.281572e+000	-7.863559e+002
1.280989e+000	-7.867336e+002
1.281083e+000	-7.844132e+002
1.280310e+000	-7.855464e+002
1.280215e+000	-7.839815e+002
1.279456e+000	-7.850607e+002
1.278277e+000	-7.878129e+002
1.277558e+000	-7.887302e+002
1.276975e+000	-7.891080e+002
1.277272e+000	-7.859781e+002
1.277082e+000	-7.847909e+002
1.276621e+000	-7.846830e+002
1.276173e+000	-7.845211e+002
1.275549e+000	-7.850607e+002
1.275481e+000	-7.833879e+002
1.274871e+000	-7.838735e+002
1.274409e+000	-7.837656e+002
1.273826e+000	-7.841434e+002
1.273175e+000	-7.847909e+002
1.272985e+000	-7.836037e+002
1.272240e+000	-7.846290e+002
1.272334e+000	-7.823086e+002
1.271683e+000	-7.829561e+002
1.270233e+000	-7.867876e+002
1.269840e+000	-7.864098e+002
1.269324e+000	-7.865177e+002
1.268755e+000	-7.868415e+002
1.268348e+000	-7.865177e+002
1.268347e+000	-7.845751e+002
1.268251e+000	-7.830101e+002
1.267465e+000	-7.841973e+002
1.267640e+000	-7.815531e+002
1.267193e+000	-7.813912e+002
1.266257e+000	-7.831720e+002
1.265349e+000	-7.848449e+002
1.264225e+000	-7.873812e+002
1.263466e+000	-7.884604e+002
1.262707e+000	-7.895397e+002
1.262245e+000	-7.894318e+002
1.261852e+000	-7.890540e+002
1.262095e+000	-7.861400e+002
1.262812e+000	-7.813373e+002
1.263109e+000	-7.782074e+002
1.263338e+000	-7.753473e+002
1.262647e+000	-7.761567e+002
1.261061e+000	-7.805278e+002
1.259436e+000	-7.850607e+002
1.257404e+000	-7.912126e+002
1.256469e+000	-7.929934e+002
1.255263e+000	-7.958534e+002
1.254653e+000	-7.963391e+002
1.255126e+000	-7.925077e+002
1.256587e+000	-7.847369e+002
1.258550e+000	-7.749696e+002
1.259064e+000	-7.709763e+002
1.258548e+000	-7.710842e+002
1.257410e+000	-7.736745e+002
1.255757e+000	-7.783153e+002
1.254456e+000	-7.815531e+002
1.252899e+000	-7.858162e+002
1.251327e+000	-7.901333e+002
1.250297e+000	-7.922918e+002
1.250039e+000	-7.913745e+002
1.250214e+000	-7.887302e+002
1.250444e+000	-7.858702e+002
1.251377e+000	-7.802040e+002
1.251918e+000	-7.761028e+002
1.252107e+000	-7.734046e+002
1.251821e+000	-7.725952e+002
1.250142e+000	-7.773440e+002
1.248462e+000	-7.820927e+002
1.246322e+000	-7.886763e+002
1.245075e+000	-7.916983e+002
1.244438e+000	-7.922918e+002
1.243868e+000	-7.926156e+002
1.244341e+000	-7.887842e+002
1.244598e+000	-7.858162e+002
1.245585e+000	-7.799342e+002
1.246207e+000	-7.755092e+002
1.245990e+000	-7.744299e+002
1.245678e+000	-7.737284e+002
1.244201e+000	-7.776678e+002
1.242968e+000	-7.806357e+002
1.241234e+000	-7.856004e+002
1.239432e+000	-7.908348e+002
1.238511e+000	-7.925617e+002
1.237562e+000	-7.943964e+002
1.237466e+000	-7.928315e+002
1.237560e+000	-7.905110e+002
1.238155e+000	-7.861939e+002
1.239143e+000	-7.803119e+002
1.239548e+000	-7.767504e+002
1.240482e+000	-7.710842e+002
1.240197e+000	-7.702747e+002
1.238720e+000	-7.742141e+002
1.236688e+000	-7.803659e+002
1.234466e+000	-7.872732e+002
1.233152e+000	-7.905650e+002
1.231689e+000	-7.944504e+002
1.230998e+000	-7.952599e+002
1.231335e+000	-7.919680e+002
1.232485e+000	-7.854385e+002
1.234340e+000	-7.761028e+002
1.234921e+000	-7.718397e+002
1.234663e+000	-7.709223e+002
1.234080e+000	-7.713000e+002
1.233185e+000	-7.729190e+002
1.231709e+000	-7.768583e+002
1.229419e+000	-7.840354e+002
1.226832e+000	-7.923998e+002
1.224760e+000	-7.987135e+002
1.224949e+000	-7.960153e+002
1.225801e+000	-7.906729e+002
1.226653e+000	-7.853306e+002
1.227546e+000	-7.798263e+002
1.228236e+000	-7.751315e+002
1.228506e+000	-7.721095e+002
1.228437e+000	-7.704367e+002
1.227448e+000	-7.724333e+002
1.225849e+000	-7.768583e+002
1.223926e+000	-7.825784e+002
1.223085e+000	-7.839815e+002
1.221703e+000	-7.875430e+002
1.220335e+000	-7.910507e+002
1.219860e+000	-7.909967e+002
1.220062e+000	-7.882446e+002
1.220928e+000	-7.828482e+002
1.221415e+000	-7.789628e+002
1.221509e+000	-7.766424e+002
1.221603e+000	-7.743220e+002
1.221114e+000	-7.743220e+002
1.220680e+000	-7.741062e+002
1.218838e+000	-7.795025e+002
1.217537e+000	-7.827403e+002
1.216399e+000	-7.853306e+002
1.214435e+000	-7.912126e+002
1.213960e+000	-7.911586e+002
1.213797e+000	-7.898635e+002
1.214189e+000	-7.863559e+002
1.214621e+000	-7.826864e+002
1.214539e+000	-7.810674e+002
1.214863e+000	-7.778296e+002
1.214388e+000	-7.777757e+002
1.214157e+000	-7.767504e+002
1.213574e+000	-7.771281e+002
1.212504e+000	-7.794486e+002
1.211054e+000	-7.832799e+002
1.209239e+000	-7.885684e+002
1.208845e+000	-7.881906e+002
1.208696e+000	-7.868415e+002
1.208140e+000	-7.871114e+002
1.208017e+000	-7.856543e+002
1.207502e+000	-7.857623e+002
1.207690e+000	-7.830641e+002
1.208015e+000	-7.798263e+002
1.208406e+000	-7.763187e+002
1.208067e+000	-7.757250e+002
1.206672e+000	-7.793406e+002
1.205506e+000	-7.820388e+002
1.204151e+000	-7.854924e+002
1.203704e+000	-7.853306e+002
1.202904e+000	-7.865717e+002
1.202145e+000	-7.876510e+002
1.201968e+000	-7.864098e+002
1.201994e+000	-7.843592e+002
1.202156e+000	-7.817690e+002
1.201871e+000	-7.809595e+002
1.201938e+000	-7.787470e+002
1.202451e+000	-7.747537e+002
1.202017e+000	-7.745379e+002
1.201597e+000	-7.742680e+002
1.200485e+000	-7.767504e+002
1.198995e+000	-7.807436e+002
1.197546e+000	-7.845751e+002
1.196109e+000	-7.883525e+002
1.195201e+000	-7.900254e+002
1.195038e+000	-7.887302e+002
1.195579e+000	-7.846290e+002
1.195334e+000	-7.836577e+002
1.195293e+000	-7.818769e+002
1.196362e+000	-7.756711e+002
1.196252e+000	-7.741601e+002
1.195561e+000	-7.749696e+002
1.194057e+000	-7.790169e+002
1.192540e+000	-7.831181e+002
1.191442e+000	-7.855464e+002
1.189844e+000	-7.899714e+002
1.189031e+000	-7.912666e+002
1.188285e+000	-7.922918e+002
1.188243e+000	-7.905110e+002
1.188852e+000	-7.861400e+002
1.189284e+000	-7.824705e+002
1.190394e+000	-7.761028e+002
1.190244e+000	-7.747537e+002
1.190040e+000	-7.736205e+002
1.190039e+000	-7.716778e+002
1.188603e+000	-7.754553e+002
1.186896e+000	-7.803119e+002
1.185013e+000	-7.858702e+002
1.183929e+000	-7.882446e+002
1.183048e+000	-7.898095e+002
1.181910e+000	-7.923998e+002
1.182925e+000	-7.864098e+002
1.183845e+000	-7.807976e+002
1.184142e+000	-7.776678e+002
1.184006e+000	-7.762647e+002
1.183612e+000	-7.758870e+002
1.183733e+000	-7.734586e+002
1.183218e+000	-7.735665e+002
1.182201e+000	-7.756711e+002
1.180589e+000	-7.801501e+002
1.179180e+000	-7.838196e+002
1.178543e+000	-7.844132e+002
1.177405e+000	-7.870034e+002
1.176659e+000	-7.880288e+002
1.175819e+000	-7.894318e+002
1.175615e+000	-7.882985e+002
1.176643e+000	-7.822546e+002
1.177252e+000	-7.778836e+002
1.177671e+000	-7.742680e+002
1.177304e+000	-7.737824e+002
1.176234e+000	-7.761028e+002
1.174757e+000	-7.800421e+002
1.173307e+000	-7.838735e+002
1.172426e+000	-7.854385e+002
1.171261e+000	-7.881367e+002
1.170515e+000	-7.891620e+002
1.170325e+000	-7.879747e+002
1.169972e+000	-7.874351e+002
1.170621e+000	-7.829022e+002
1.170878e+000	-7.799342e+002
1.171243e+000	-7.765345e+002
1.171418e+000	-7.738903e+002
1.171011e+000	-7.735665e+002
1.170116e+000	-7.751854e+002
1.168626e+000	-7.791787e+002
1.167190e+000	-7.829561e+002
1.165334e+000	-7.884065e+002
1.164033e+000	-7.916443e+002
1.163816e+000	-7.905650e+002
1.163679e+000	-7.891620e+002
1.164247e+000	-7.849528e+002
1.164653e+000	-7.813912e+002
1.165031e+000	-7.779375e+002
1.165193e+000	-7.753473e+002
1.164718e+000	-7.752933e+002
1.164568e+000	-7.739442e+002
1.163037e+000	-7.780995e+002
1.161628e+000	-7.817690e+002
1.161018e+000	-7.822546e+002
1.159907e+000	-7.847369e+002
1.158647e+000	-7.878129e+002
1.157576e+000	-7.901333e+002
1.157427e+000	-7.887842e+002
1.157250e+000	-7.875430e+002
1.156978e+000	-7.866797e+002
1.157532e+000	-7.825244e+002
1.157829e+000	-7.793945e+002
1.158126e+000	-7.762647e+002
1.157774e+000	-7.757250e+002
1.157340e+000	-7.755092e+002
1.157000e+000	-7.749156e+002
1.156065e+000	-7.766964e+002
1.155347e+000	-7.776138e+002
1.154100e+000	-7.806357e+002
1.152826e+000	-7.837656e+002
1.151891e+000	-7.855464e+002
1.150482e+000	-7.892159e+002
1.150238e+000	-7.882446e+002
1.150278e+000	-7.861400e+002
1.150466e+000	-7.834418e+002
1.151197e+000	-7.785851e+002
1.151710e+000	-7.745918e+002
1.151764e+000	-7.724333e+002
1.151032e+000	-7.734046e+002
1.150611e+000	-7.731348e+002
1.149432e+000	-7.758870e+002
1.147752e+000	-7.806357e+002
1.146208e+000	-7.848449e+002
1.144704e+000	-7.888921e+002
1.144243e+000	-7.887842e+002
1.143741e+000	-7.888382e+002
1.143050e+000	-7.896476e+002
1.143144e+000	-7.873272e+002
1.143901e+000	-7.823626e+002
1.144171e+000	-7.793406e+002
1.143669e+000	-7.793945e+002
1.143980e+000	-7.762107e+002
1.144697e+000	-7.714080e+002
1.143748e+000	-7.732427e+002
1.142379e+000	-7.767504e+002
1.140700e+000	-7.814991e+002
1.139169e+000	-7.856543e+002
1.137611e+000	-7.899175e+002
1.136297e+000	-7.932092e+002
1.136174e+000	-7.917522e+002
1.136268e+000	-7.894318e+002
1.137486e+000	-7.826324e+002
1.138582e+000	-7.763187e+002
1.139163e+000	-7.720555e+002
1.139568e+000	-7.684939e+002
1.138471e+000	-7.709223e+002
1.137035e+000	-7.746997e+002
1.135030e+000	-7.807436e+002
1.132890e+000	-7.873272e+002
1.131724e+000	-7.900254e+002
1.130464e+000	-7.931013e+002
1.130355e+000	-7.915903e+002
1.130801e+000	-7.878668e+002
1.131545e+000	-7.829561e+002
1.132898e+000	-7.756171e+002
1.133263e+000	-7.722174e+002
1.133357e+000	-7.698970e+002
1.132544e+000	-7.711921e+002
1.131636e+000	-7.728650e+002
1.129969e+000	-7.775598e+002
1.128032e+000	-7.833339e+002
1.126921e+000	-7.858162e+002
1.125228e+000	-7.906190e+002
1.124211e+000	-7.927236e+002
1.123872e+000	-7.921300e+002
1.123925e+000	-7.899714e+002
1.125170e+000	-7.830641e+002
1.126158e+000	-7.771820e+002
1.127078e+000	-7.715699e+002
1.127212e+000	-7.690876e+002
1.127090e+000	-7.676305e+002
1.125951e+000	-7.702208e+002
1.123581e+000	-7.777217e+002
1.122104e+000	-7.816610e+002
1.120533e+000	-7.859781e+002
1.119137e+000	-7.895937e+002
1.118852e+000	-7.887842e+002
1.118472e+000	-7.883525e+002
1.118322e+000	-7.870034e+002
1.118349e+000	-7.849528e+002
1.118334e+000	-7.830641e+002
1.118523e+000	-7.803659e+002
1.119010e+000	-7.764805e+002
1.119456e+000	-7.727571e+002
1.118629e+000	-7.741062e+002
1.117964e+000	-7.748077e+002
1.116677e+000	-7.779915e+002
1.115201e+000	-7.819309e+002
1.114496e+000	-7.827943e+002
1.113168e+000	-7.861400e+002
1.112395e+000	-7.872732e+002
1.112272e+000	-7.858162e+002
1.112258e+000	-7.839275e+002
1.112514e+000	-7.809595e+002
1.113069e+000	-7.768043e+002
1.113339e+000	-7.737824e+002
1.112661e+000	-7.745379e+002
1.111861e+000	-7.757790e+002
1.110980e+000	-7.773440e+002
1.109788e+000	-7.801501e+002
1.108352e+000	-7.839275e+002
1.106780e+000	-7.882446e+002
1.106251e+000	-7.884065e+002
1.106034e+000	-7.873272e+002
1.105654e+000	-7.868955e+002
1.105599e+000	-7.851687e+002
1.105111e+000	-7.851687e+002
1.105611e+000	-7.812293e+002
1.106287e+000	-7.765885e+002
1.106679e+000	-7.730808e+002
1.106678e+000	-7.711382e+002
1.105255e+000	-7.748616e+002
1.104361e+000	-7.764805e+002
1.102993e+000	-7.799882e+002
1.101394e+000	-7.844132e+002
1.100283e+000	-7.868955e+002
1.099767e+000	-7.870034e+002
1.099685e+000	-7.853845e+002
1.099400e+000	-7.845751e+002
1.099711e+000	-7.813912e+002
1.100116e+000	-7.778296e+002
1.099939e+000	-7.765885e+002
1.100182e+000	-7.736745e+002
1.100100e+000	-7.720555e+002
1.099436e+000	-7.727571e+002
1.098040e+000	-7.763726e+002
1.096645e+000	-7.799882e+002
1.095452e+000	-7.827943e+002
1.094003e+000	-7.866257e+002
1.093162e+000	-7.880288e+002
1.092133e+000	-7.901872e+002
1.092010e+000	-7.887302e+002
1.092212e+000	-7.859781e+002
1.092266e+000	-7.838196e+002
1.093470e+000	-7.770741e+002
1.094214e+000	-7.721634e+002
1.094876e+000	-7.675766e+002
1.094713e+000	-7.662814e+002
1.093954e+000	-7.673607e+002
1.092328e+000	-7.718937e+002
1.089389e+000	-7.816610e+002
1.086789e+000	-7.900793e+002
1.084811e+000	-7.960153e+002
1.083632e+000	-7.987674e+002
1.084105e+000	-7.949361e+002
1.084890e+000	-7.898635e+002
1.086229e+000	-7.825784e+002
1.087447e+000	-7.757790e+002
1.088678e+000	-7.689256e+002
1.089436e+000	-7.639610e+002
1.088501e+000	-7.657418e+002
1.086875e+000	-7.702747e+002
1.084464e+000	-7.779375e+002
1.082568e+000	-7.835498e+002
1.081064e+000	-7.875970e+002
1.079438e+000	-7.921300e+002
1.078611e+000	-7.934791e+002
1.078299e+000	-7.927775e+002
1.078826e+000	-7.887302e+002
1.079976e+000	-7.822007e+002
1.080896e+000	-7.765885e+002
1.081559e+000	-7.720016e+002
1.081233e+000	-7.713540e+002
1.080745e+000	-7.713540e+002
1.079701e+000	-7.735665e+002
1.078577e+000	-7.761028e+002
1.077533e+000	-7.783153e+002
1.075014e+000	-7.864098e+002
1.072616e+000	-7.940187e+002
1.071776e+000	-7.954217e+002
1.071450e+000	-7.947741e+002
1.071842e+000	-7.912666e+002
1.072586e+000	-7.863559e+002
1.073831e+000	-7.794486e+002
1.074412e+000	-7.751854e+002
1.075359e+000	-7.694653e+002
1.076388e+000	-7.634214e+002
1.075940e+000	-7.632595e+002
1.074923e+000	-7.653640e+002
1.072512e+000	-7.730269e+002
1.069655e+000	-7.824705e+002
1.067474e+000	-7.892159e+002
1.065334e+000	-7.957995e+002
1.064101e+000	-7.987674e+002
1.063531e+000	-7.990912e+002
1.065318e+000	-7.900254e+002
1.067388e+000	-7.798263e+002
1.069459e+000	-7.696272e+002
1.070894e+000	-7.619644e+002
1.070595e+000	-7.612089e+002
1.069904e+000	-7.620183e+002
1.068075e+000	-7.673607e+002
1.064892e+000	-7.780995e+002
1.061966e+000	-7.878129e+002
1.059271e+000	-7.966089e+002
1.058079e+000	-7.994150e+002
1.057753e+000	-7.987674e+002
1.058483e+000	-7.939108e+002
1.060148e+000	-7.853306e+002
1.061826e+000	-7.766964e+002
1.064736e+000	-7.631515e+002
1.065900e+000	-7.565680e+002
1.065263e+000	-7.571616e+002
1.063393e+000	-7.626659e+002
1.059967e+000	-7.743760e+002
1.056771e+000	-7.851687e+002
1.053330e+000	-7.969327e+002
1.050960e+000	-8.044336e+002
1.049971e+000	-8.064303e+002
1.050227e+000	-8.034623e+002
1.052284e+000	-7.933171e+002
1.054680e+000	-7.818229e+002
1.057388e+000	-7.690876e+002
1.059607e+000	-7.582949e+002
1.059471e+000	-7.568918e+002
1.057913e+000	-7.611549e+002
1.055258e+000	-7.697891e+002
1.052130e+000	-7.803119e+002
1.048663e+000	-7.921839e+002
1.046576e+000	-7.985516e+002
1.045817e+000	-7.996309e+002
1.045573e+000	-7.986595e+002
1.046601e+000	-7.926156e+002
1.048509e+000	-7.830641e+002
1.050675e+000	-7.724872e+002
1.052123e+000	-7.647705e+002
1.052190e+000	-7.625580e+002
1.051756e+000	-7.623421e+002
1.050563e+000	-7.651482e+002
1.048897e+000	-7.698430e+002
1.046324e+000	-7.781534e+002
1.043073e+000	-7.891620e+002
1.041041e+000	-7.953138e+002
1.039686e+000	-7.987674e+002
1.040092e+000	-7.952058e+002
1.040754e+000	-7.906190e+002
1.041566e+000	-7.854385e+002
1.042838e+000	-7.784232e+002
1.043853e+000	-7.724333e+002
1.044529e+000	-7.677924e+002
1.043986e+000	-7.680083e+002
1.042929e+000	-7.702747e+002
1.040843e+000	-7.766424e+002
1.038825e+000	-7.827403e+002
1.037849e+000	-7.846830e+002
1.036048e+000	-7.899175e+002
1.034882e+000	-7.926156e+002
1.034408e+000	-7.925617e+002
1.034136e+000	-7.916983e+002
1.035015e+000	-7.862480e+002
1.036341e+000	-7.790169e+002
1.038074e+000	-7.701668e+002
1.038641e+000	-7.659577e+002
1.037828e+000	-7.672528e+002
1.036825e+000	-7.693034e+002
1.035362e+000	-7.731888e+002
1.033560e+000	-7.784232e+002
1.030879e+000	-7.871653e+002
1.028928e+000	-7.929934e+002
1.028399e+000	-7.931553e+002
1.028872e+000	-7.893238e+002
1.029630e+000	-7.843592e+002
1.029940e+000	-7.811753e+002
1.030643e+000	-7.764266e+002
1.031509e+000	-7.710302e+002
1.032023e+000	-7.670369e+002
1.032117e+000	-7.647165e+002
1.030410e+000	-7.695732e+002
1.027972e+000	-7.773440e+002
1.025683e+000	-7.845211e+002
1.023529e+000	-7.911586e+002
1.022458e+000	-7.934791e+002
1.022322e+000	-7.920760e+002
1.023093e+000	-7.870574e+002
1.023986e+000	-7.815531e+002
1.024771e+000	-7.764805e+002
1.025690e+000	-7.708683e+002
1.026218e+000	-7.668211e+002
1.026068e+000	-7.654720e+002
1.025146e+000	-7.671988e+002
1.023439e+000	-7.720555e+002
1.021177e+000	-7.791248e+002
1.018550e+000	-7.876510e+002
1.017208e+000	-7.910507e+002
1.016300e+000	-7.927236e+002
1.015866e+000	-7.925077e+002
1.017043e+000	-7.858702e+002
1.018031e+000	-7.799882e+002
1.019479e+000	-7.722714e+002
1.019803e+000	-7.690336e+002
1.019735e+000	-7.673607e+002
1.019057e+000	-7.681162e+002
1.017878e+000	-7.708683e+002
1.016442e+000	-7.746458e+002
1.014207e+000	-7.816071e+002
1.012094e+000	-7.880827e+002
1.010698e+000	-7.916983e+002
1.010115e+000	-7.920760e+002
1.010358e+000	-7.891620e+002
1.010980e+000	-7.847369e+002
1.012306e+000	-7.775058e+002
1.013172e+000	-7.721095e+002
1.013523e+000	-7.687638e+002
1.013915e+000	-7.652561e+002
1.012817e+000	-7.676845e+002
1.011638e+000	-7.704367e+002
1.009471e+000	-7.771281e+002
1.007439e+000	-7.832799e+002
1.005922e+000	-7.873812e+002
1.004743e+000	-7.901333e+002
1.004282e+000	-7.900254e+002
1.004213e+000	-7.883525e+002
1.005364e+000	-7.818229e+002
1.006473e+000	-7.754553e+002
1.006757e+000	-7.723793e+002
1.006986e+000	-7.695192e+002
1.006579e+000	-7.691955e+002
1.006050e+000	-7.693574e+002
1.004979e+000	-7.716778e+002
1.003448e+000	-7.758330e+002
1.001850e+000	-7.802580e+002
1.000170e+000	-7.850068e+002
9.994651e-001	-7.858702e+002
9.982998e-001	-7.885684e+002
9.975137e-001	-7.897555e+002
9.981899e-001	-7.851147e+002
9.987035e-001	-7.811214e+002
9.997046e-001	-7.751854e+002
1.000449e+000	-7.702747e+002
1.000177e+000	-7.694113e+002
9.992283e-001	-7.712461e+002
9.980495e-001	-7.739982e+002
9.970737e-001	-7.759409e+002
9.951907e-001	-7.814991e+002
9.933891e-001	-7.867336e+002
9.922237e-001	-7.894318e+002
9.915865e-001	-7.900254e+002
9.924929e-001	-7.844672e+002
9.928576e-001	-7.810674e+002
9.934525e-001	-7.767504e+002
9.943590e-001	-7.711921e+002
9.946831e-001	-7.679543e+002
9.944656e-001	-7.668751e+002
9.929347e-001	-7.710302e+002
9.917694e-001	-7.737284e+002
9.902385e-001	-7.778836e+002
9.883556e-001	-7.834418e+002
9.871496e-001	-7.863019e+002
9.863229e-001	-7.876510e+002
9.866741e-001	-7.843052e+002
9.870389e-001	-7.809056e+002
9.878098e-001	-7.758870e+002
9.885131e-001	-7.711382e+002
9.885935e-001	-7.688717e+002
9.883760e-001	-7.677924e+002
9.874544e-001	-7.695192e+002
9.863027e-001	-7.721634e+002
9.849207e-001	-7.757250e+002
9.832544e-001	-7.804199e+002
9.821568e-001	-7.828482e+002
9.810051e-001	-7.854924e+002
9.806793e-001	-7.848449e+002
9.807461e-001	-7.826324e+002
9.810432e-001	-7.795025e+002
9.812591e-001	-7.766964e+002
9.807436e-001	-7.768043e+002
9.804450e-001	-7.760488e+002
9.802004e-001	-7.750775e+002
9.805786e-001	-7.716238e+002
9.802663e-001	-7.709223e+002
9.787761e-001	-7.749156e+002
9.775296e-001	-7.779375e+002
9.763507e-001	-7.806897e+002
9.756593e-001	-7.814991e+002
9.747378e-001	-7.832260e+002
9.735319e-001	-7.860860e+002
9.732602e-001	-7.852226e+002
9.730292e-001	-7.841973e+002
9.737054e-001	-7.795565e+002
9.740702e-001	-7.761567e+002
9.743130e-001	-7.732427e+002
9.750433e-001	-7.683860e+002
9.741353e-001	-7.700589e+002
9.731460e-001	-7.720555e+002
9.716829e-001	-7.759409e+002
9.700436e-001	-7.805278e+002
9.691086e-001	-7.823086e+002
9.678349e-001	-7.854385e+002
9.668863e-001	-7.872732e+002
9.658835e-001	-7.893238e+002
9.665596e-001	-7.846830e+002
9.676149e-001	-7.785311e+002
9.684265e-001	-7.733507e+002
9.696714e-001	-7.664434e+002
9.691967e-001	-7.663894e+002
9.681803e-001	-7.684939e+002
9.670556e-001	-7.710302e+002
9.656060e-001	-7.748616e+002
9.641564e-001	-7.786931e+002
9.620568e-001	-7.851147e+002
9.605935e-001	-7.890001e+002
9.596314e-001	-7.908888e+002
9.592785e-001	-7.903492e+002
9.602796e-001	-7.844132e+002
9.614974e-001	-7.776138e+002
9.629048e-001	-7.700589e+002
9.635403e-001	-7.655799e+002
9.634854e-001	-7.638531e+002
9.628752e-001	-7.643388e+002
9.610058e-001	-7.698430e+002
9.587843e-001	-7.767504e+002
9.565493e-001	-7.837117e+002
9.553841e-001	-7.864098e+002
9.548010e-001	-7.867876e+002
9.541096e-001	-7.875970e+002
9.542171e-001	-7.852226e+002
9.546767e-001	-7.814452e+002
9.558403e-001	-7.748616e+002
9.564894e-001	-7.703287e+002
9.562177e-001	-7.694653e+002
9.556346e-001	-7.698430e+002
