    um         	nN
-1.586007e-002	-7.497610e-001
-1.512843e-002	-7.471359e-001
-1.563287e-002	-7.578381e-001
-1.501360e-002	-7.564246e-001
-1.491873e-002	-7.606651e-001
-1.497369e-002	-7.665210e-001
-1.469153e-002	-7.687422e-001
-1.457794e-002	-7.727808e-001
-1.433324e-002	-7.754059e-001
-1.410726e-002	-7.782329e-001
-1.414350e-002	-7.838869e-001
-1.373024e-002	-7.846946e-001
-1.397249e-002	-7.925698e-001
-1.372779e-002	-7.951949e-001
-1.350182e-002	-7.980219e-001
-1.348186e-002	-8.030701e-001
-1.316225e-002	-8.048875e-001
-1.325467e-002	-8.111473e-001
-1.237319e-002	-8.069068e-001
-1.240942e-002	-8.125607e-001
-1.188380e-002	-8.121569e-001
-1.229460e-002	-8.218495e-001
-1.167533e-002	-8.204360e-001
-1.188012e-002	-8.279074e-001
-1.139195e-002	-8.279074e-001
-1.161546e-002	-8.355806e-001
-1.138949e-002	-8.384076e-001
-1.092005e-002	-8.386096e-001
-1.125594e-002	-8.474944e-001
-1.091760e-002	-8.491098e-001
-1.117857e-002	-8.571870e-001
-1.010982e-002	-8.509272e-001
-1.078282e-002	-8.634468e-001
-1.057558e-002	-8.664757e-001
-1.063054e-002	-8.723317e-001
-1.014237e-002	-8.723317e-001
-1.014114e-002	-8.775818e-001
-9.727882e-003	-8.783895e-001
-1.015742e-002	-8.882840e-001
-9.275944e-003	-8.840435e-001
-9.536920e-003	-8.921207e-001
-9.217303e-003	-8.939380e-001
-9.309725e-003	-9.001978e-001
-8.784092e-003	-8.997939e-001
-9.063798e-003	-9.080730e-001
-8.650539e-003	-9.088807e-001
-8.986431e-003	-9.177656e-001
-8.254788e-003	-9.151405e-001
-8.759235e-003	-9.258427e-001
-8.383433e-003	-9.270543e-001
-8.082552e-003	-9.290736e-001
-8.174967e-003	-9.353334e-001
-7.967723e-003	-9.383623e-001
-7.947766e-003	-9.434105e-001
-7.590699e-003	-9.448240e-001
-7.626933e-003	-9.504780e-001
-7.307316e-003	-9.522954e-001
-7.961598e-003	-9.646131e-001
-6.930291e-003	-9.587571e-001
-7.003976e-003	-9.648149e-001
-6.909106e-003	-9.690554e-001
-6.420934e-003	-9.690554e-001
-6.681915e-003	-9.771326e-001
-5.856624e-003	-9.734978e-001
-6.323620e-003	-9.837963e-001
-5.816719e-003	-9.835943e-001
-6.414809e-003	-9.953062e-001
-5.327320e-003	-9.888445e-001
-5.831768e-003	-9.995467e-001
-5.493420e-003	-1.001162e+000
-5.773132e-003	-1.009441e+000
-4.648182e-003	-1.002576e+000
-5.527200e-003	-1.017316e+000
-4.233695e-003	-1.008633e+000
-5.356191e-003	-1.025999e+000
-4.306163e-003	-1.019941e+000
-4.304936e-003	-1.025192e+000
-4.771922e-003	-1.035490e+000
-3.815538e-003	-1.030442e+000
-4.825659e-003	-1.046596e+000
-3.569616e-003	-1.038317e+000
-4.617189e-003	-1.054875e+000
-3.173861e-003	-1.044577e+000
-4.109060e-003	-1.059923e+000
-3.208867e-003	-1.055481e+000
-3.694584e-003	-1.065981e+000
-3.150221e-003	-1.065375e+000
-2.980439e-003	-1.068808e+000
-3.129046e-003	-1.075674e+000
-3.127819e-003	-1.080924e+000
-2.658378e-003	-1.081126e+000
-2.788245e-003	-1.087789e+000
-2.206431e-003	-1.086780e+000
-2.860713e-003	-1.099097e+000
-2.147795e-003	-1.096674e+000
-2.165298e-003	-1.102126e+000
-1.976786e-003	-1.105357e+000
-1.975558e-003	-1.110607e+000
-2.011792e-003	-1.116261e+000
-1.429978e-003	-1.115252e+000
-1.840783e-003	-1.124944e+000
-1.521167e-003	-1.126762e+000
-1.407566e-003	-1.130800e+000
-1.125411e-003	-1.133021e+000
-8.057943e-004	-1.134839e+000
-1.160418e-003	-1.143926e+000
-8.782622e-004	-1.146147e+000
-7.833923e-004	-1.150387e+000
-4.825064e-004	-1.152407e+000
-4.812792e-004	-1.157657e+000
-4.613214e-004	-1.162705e+000
-1.061128e-005	-1.163109e+000
-5.899708e-004	-1.174619e+000
1.603979e-004	-1.171792e+000
8.671307e-005	-1.177850e+000
5.748844e-004	-1.177850e+000
4.824689e-004	-1.184109e+000
2.964004e-004	-1.191379e+000
8.220329e-004	-1.190975e+000
5.423320e-004	-1.199254e+000
7.682955e-004	-1.202081e+000
3.013093e-004	-1.212379e+000
8.269418e-004	-1.211976e+000
7.532466e-004	-1.218033e+000
1.203967e-003	-1.218437e+000
1.751143e-004	-1.234793e+000
1.993024e-003	-1.220457e+000
8.892594e-004	-1.237620e+000
2.107955e-003	-1.229745e+000
8.919309e-004	-1.248121e+000
2.260472e-003	-1.238630e+000
1.400287e-003	-1.253169e+000
2.281874e-003	-1.248929e+000
1.683897e-003	-1.260640e+000
2.134721e-003	-1.261044e+000
2.267166e-003	-1.264881e+000
2.287237e-003	-1.269929e+000
2.120013e-003	-1.276997e+000
2.758133e-003	-1.275381e+000
2.497266e-003	-1.283458e+000
2.891908e-003	-1.284468e+000
2.799606e-003	-1.290728e+000
2.875859e-003	-1.295170e+000
3.420336e-003	-1.294564e+000
2.972184e-003	-1.304661e+000
3.404287e-003	-1.305267e+000
3.574183e-003	-1.308699e+000
3.818991e-003	-1.311324e+000
3.689238e-003	-1.317988e+000
3.840403e-003	-1.321623e+000
4.122672e-003	-1.323844e+000
4.348760e-003	-1.326671e+000
3.863156e-003	-1.337171e+000
4.182876e-003	-1.338989e+000
4.015662e-003	-1.346056e+000
4.672502e-003	-1.344239e+000
4.205630e-003	-1.354537e+000
4.188240e-003	-1.359989e+000
4.713986e-003	-1.359585e+000
4.734047e-003	-1.364634e+000
5.053777e-003	-1.366451e+000
4.699268e-003	-1.375538e+000
5.037729e-003	-1.377153e+000
5.376179e-003	-1.378769e+000
5.302608e-003	-1.384826e+000
5.397592e-003	-1.389067e+000
5.249108e-003	-1.395932e+000
5.849756e-003	-1.394721e+000
5.570169e-003	-1.403000e+000
5.852438e-003	-1.405221e+000
6.097256e-003	-1.407846e+000
5.986224e-003	-1.414308e+000
6.418317e-003	-1.414914e+000
6.082548e-003	-1.423799e+000
6.589553e-003	-1.423597e+000
6.572164e-003	-1.429049e+000
6.610966e-003	-1.433895e+000
6.762131e-003	-1.437530e+000
6.763472e-003	-1.442780e+000
6.989560e-003	-1.445607e+000
7.103274e-003	-1.449646e+000
6.898599e-003	-1.457117e+000
7.386884e-003	-1.457117e+000
7.332033e-003	-1.462973e+000
7.183549e-003	-1.469838e+000
7.184880e-003	-1.475089e+000
7.598253e-003	-1.475896e+000
7.711967e-003	-1.479935e+000
7.694577e-003	-1.485387e+000
7.808292e-003	-1.489425e+000
8.184204e-003	-1.490637e+000
8.166814e-003	-1.496089e+000
8.598917e-003	-1.496695e+000
7.982210e-003	-1.508609e+000
8.564138e-003	-1.507599e+000
8.790225e-003	-1.510426e+000
8.716643e-003	-1.516484e+000
8.231041e-003	-1.526984e+000
9.243731e-003	-1.521330e+000
8.364816e-003	-1.536071e+000
9.639714e-003	-1.527590e+000
8.348767e-003	-1.546773e+000
9.530022e-003	-1.539302e+000
8.857124e-003	-1.551821e+000
9.682529e-003	-1.548187e+000
9.253107e-003	-1.558081e+000
9.479194e-003	-1.560908e+000
9.424343e-003	-1.566764e+000
9.800255e-003	-1.567976e+000
9.202279e-003	-1.579688e+000
1.030861e-002	-1.573024e+000
9.410976e-003	-1.587967e+000
1.055476e-002	-1.580899e+000
9.881871e-003	-1.593419e+000
1.059490e-002	-1.590996e+000
1.052132e-002	-1.597053e+000
1.029793e-002	-1.604727e+000
1.056146e-002	-1.607150e+000
1.067518e-002	-1.611188e+000
1.058288e-002	-1.617448e+000
1.047184e-002	-1.623910e+000
1.022971e-002	-1.631785e+000
1.073672e-002	-1.631583e+000
1.081298e-002	-1.636026e+000
1.083305e-002	-1.641074e+000
1.109659e-002	-1.643497e+000
1.077954e-002	-1.652180e+000
1.207316e-002	-1.643497e+000
1.061366e-002	-1.664498e+000
1.192600e-002	-1.655613e+000
1.069126e-002	-1.674190e+000
1.243436e-002	-1.660661e+000
1.136817e-002	-1.677421e+000
1.215611e-002	-1.674190e+000
1.180161e-002	-1.683277e+000
1.253337e-002	-1.680652e+000
1.229123e-002	-1.688527e+000
1.276079e-002	-1.688729e+000
1.223772e-002	-1.699633e+000
1.285711e-002	-1.698220e+000
1.218422e-002	-1.710739e+000
1.310326e-002	-1.706095e+000
1.244910e-002	-1.718413e+000
1.284374e-002	-1.719422e+000
1.258288e-002	-1.727499e+000
1.280896e-002	-1.730326e+000
1.305377e-002	-1.732951e+000
1.318622e-002	-1.736788e+000
1.300027e-002	-1.744057e+000
1.309525e-002	-1.748298e+000
1.324642e-002	-1.751933e+000
1.332267e-002	-1.756375e+000
1.334274e-002	-1.761423e+000
1.313807e-002	-1.768895e+000
1.398219e-002	-1.765058e+000
1.359023e-002	-1.774549e+000
1.417216e-002	-1.773539e+000
1.346181e-002	-1.786463e+000
1.417484e-002	-1.784039e+000
1.425110e-002	-1.788482e+000
1.423371e-002	-1.793934e+000
1.414141e-002	-1.800194e+000
1.429258e-002	-1.803828e+000
1.493069e-002	-1.802213e+000
1.423907e-002	-1.814934e+000
1.482100e-002	-1.813925e+000
1.441031e-002	-1.823617e+000
1.517952e-002	-1.820588e+000
1.484375e-002	-1.829473e+000
1.505111e-002	-1.832502e+000
1.480897e-002	-1.840377e+000
1.539090e-002	-1.839368e+000
1.505512e-002	-1.848253e+000
1.526248e-002	-1.851282e+000
1.517018e-002	-1.857541e+000
1.556482e-002	-1.858551e+000
1.498556e-002	-1.870061e+000
1.584842e-002	-1.866022e+000
1.541902e-002	-1.875917e+000
1.596348e-002	-1.875311e+000
1.575881e-002	-1.882782e+000
1.572268e-002	-1.888437e+000
1.591131e-002	-1.891667e+000
1.593139e-002	-1.896715e+000
1.587654e-002	-1.902571e+000
1.634610e-002	-1.902773e+000
1.616015e-002	-1.910043e+000
1.689190e-002	-1.907418e+000
1.610664e-002	-1.921149e+000
1.706314e-002	-1.916101e+000
1.622169e-002	-1.930438e+000
1.734675e-002	-1.923572e+000
1.665512e-002	-1.936294e+000
1.654409e-002	-1.942755e+000
1.716348e-002	-1.941342e+000
1.703373e-002	-1.948005e+000
1.724109e-002	-1.951034e+000
1.739224e-002	-1.954669e+000
1.692538e-002	-1.964967e+000
1.818152e-002	-1.956688e+000
1.700296e-002	-1.974660e+000
1.824039e-002	-1.966583e+000
1.700564e-002	-1.985160e+000
1.848656e-002	-1.974458e+000
1.717689e-002	-1.993843e+000
1.800228e-002	-1.990208e+000
1.770397e-002	-1.998689e+000
1.770530e-002	-2.003940e+000
1.776283e-002	-2.008584e+000
1.821365e-002	-2.008988e+000
1.782169e-002	-2.018478e+000
1.877819e-002	-2.013430e+000
1.786184e-002	-2.028575e+000
1.874341e-002	-2.024334e+000
1.840765e-002	-2.033219e+000
1.852135e-002	-2.037258e+000
1.876617e-002	-2.039883e+000
1.824310e-002	-2.050787e+000
1.944309e-002	-2.043114e+000
1.877020e-002	-2.055633e+000
1.970796e-002	-2.050787e+000
1.841703e-002	-2.069970e+000
2.016013e-002	-2.056441e+000
1.886918e-002	-2.075624e+000
2.035010e-002	-2.064922e+000
1.874076e-002	-2.087538e+000
2.052133e-002	-2.073605e+000
1.917422e-002	-2.093394e+000
2.024308e-002	-2.087134e+000
1.889595e-002	-2.106923e+000
2.028322e-002	-2.097231e+000
1.921702e-002	-2.113991e+000
2.077284e-002	-2.102481e+000
1.942573e-002	-2.122270e+000
2.105645e-002	-2.109952e+000
1.989662e-002	-2.127722e+000
2.130262e-002	-2.117827e+000
1.993675e-002	-2.137818e+000
2.119291e-002	-2.129539e+000
2.050128e-002	-2.142261e+000
2.106449e-002	-2.141453e+000
2.061635e-002	-2.151549e+000
2.131064e-002	-2.149328e+000
2.097486e-002	-2.158213e+000
2.150061e-002	-2.157809e+000
2.108993e-002	-2.167502e+000
2.180296e-002	-2.165079e+000
2.127989e-002	-2.175983e+000
2.144979e-002	-2.179416e+000
2.195680e-002	-2.179214e+000
2.135883e-002	-2.190925e+000
2.237151e-002	-2.185272e+000
2.121167e-002	-2.203041e+000
2.235547e-002	-2.195974e+000
2.172002e-002	-2.208089e+000
2.230195e-002	-2.207080e+000
2.211602e-002	-2.214349e+000
2.221099e-002	-2.218590e+000
2.224978e-002	-2.223436e+000
2.262570e-002	-2.224648e+000
2.199028e-002	-2.236763e+000
2.229127e-002	-2.238782e+000
2.225515e-002	-2.244437e+000
2.298692e-002	-2.241811e+000
2.250129e-002	-2.252312e+000
2.317686e-002	-2.250293e+000
2.259762e-002	-2.261803e+000
2.327319e-002	-2.259783e+000
2.293743e-002	-2.268668e+000
2.288258e-002	-2.274524e+000
2.337086e-002	-2.274524e+000
2.303508e-002	-2.283409e+000
2.335480e-002	-2.285226e+000
2.315013e-002	-2.292698e+000
2.341367e-002	-2.295121e+000
2.302171e-002	-2.304611e+000
2.367856e-002	-2.302794e+000
2.332406e-002	-2.311881e+000
2.390599e-002	-2.310871e+000
2.353275e-002	-2.320160e+000
2.362774e-002	-2.324400e+000
2.381636e-002	-2.327631e+000
2.409864e-002	-2.329852e+000
2.432471e-002	-2.332679e+000
2.363308e-002	-2.345401e+000
2.438358e-002	-2.342574e+000
2.432873e-002	-2.348430e+000
2.466719e-002	-2.350045e+000
2.448123e-002	-2.357315e+000
2.431402e-002	-2.364382e+000
2.480230e-002	-2.364382e+000
2.461637e-002	-2.371652e+000
2.465516e-002	-2.376498e+000
2.430066e-002	-2.385585e+000
2.480767e-002	-2.385383e+000
2.475281e-002	-2.391239e+000
2.488527e-002	-2.395075e+000
2.471804e-002	-2.402143e+000
2.494413e-002	-2.404970e+000
2.535750e-002	-2.405778e+000
2.530265e-002	-2.411634e+000
2.502307e-002	-2.419912e+000
2.573610e-002	-2.417489e+000
2.538158e-002	-2.426576e+000
2.626318e-002	-2.422336e+000
2.553409e-002	-2.435461e+000
2.620968e-002	-2.433442e+000
2.611736e-002	-2.439702e+000
2.626854e-002	-2.443336e+000
2.653208e-002	-2.445759e+000
2.647723e-002	-2.451615e+000
2.685315e-002	-2.452827e+000
2.619898e-002	-2.465145e+000
2.693073e-002	-2.462520e+000
2.659495e-002	-2.471404e+000
2.691469e-002	-2.473222e+000
2.706585e-002	-2.476856e+000
2.706720e-002	-2.482107e+000
2.764913e-002	-2.481097e+000
2.770664e-002	-2.485741e+000
2.753943e-002	-2.492809e+000
2.810263e-002	-2.492001e+000
2.774813e-002	-2.501088e+000
2.859225e-002	-2.497251e+000
2.765717e-002	-2.512598e+000
2.850129e-002	-2.508761e+000
2.812807e-002	-2.518050e+000
2.842907e-002	-2.520069e+000
2.848658e-002	-2.524714e+000
2.815080e-002	-2.533598e+000
2.869529e-002	-2.532992e+000
2.877154e-002	-2.537435e+000
2.871669e-002	-2.543291e+000
2.898023e-002	-2.545714e+000
2.853209e-002	-2.555810e+000
2.948859e-002	-2.550762e+000
2.900298e-002	-2.561263e+000
2.909796e-002	-2.565503e+000
2.949260e-002	-2.566513e+000
2.889463e-002	-2.578225e+000
2.992603e-002	-2.572369e+000
2.882239e-002	-2.589533e+000
3.020964e-002	-2.579840e+000
2.919964e-002	-2.595994e+000
3.019360e-002	-2.590542e+000
2.982036e-002	-2.599831e+000
2.991536e-002	-2.604071e+000
3.036618e-002	-2.604475e+000
3.010532e-002	-2.612552e+000
3.040632e-002	-2.614572e+000
3.100697e-002	-2.613360e+000
3.052137e-002	-2.623860e+000
3.170261e-002	-2.616389e+000
3.011202e-002	-2.638803e+000
3.207987e-002	-2.622851e+000
3.082638e-002	-2.641630e+000
3.198890e-002	-2.634361e+000
3.103509e-002	-2.649909e+000
3.214141e-002	-2.643246e+000
3.180563e-002	-2.652131e+000
3.175078e-002	-2.657986e+000
3.207052e-002	-2.659804e+000
3.220295e-002	-2.663640e+000
3.269124e-002	-2.663640e+000
3.265513e-002	-2.669294e+000
3.265646e-002	-2.674545e+000
3.252671e-002	-2.681208e+000
3.273407e-002	-2.684237e+000
3.251065e-002	-2.691910e+000
3.301768e-002	-2.691708e+000
3.283172e-002	-2.698978e+000
3.315144e-002	-2.700795e+000
3.260966e-002	-2.711901e+000
3.365980e-002	-2.705844e+000
3.289327e-002	-2.719373e+000
3.383105e-002	-2.714526e+000
3.340162e-002	-2.724421e+000
3.345916e-002	-2.729065e+000
3.400362e-002	-2.728459e+000
3.314345e-002	-2.742998e+000
3.417485e-002	-2.737143e+000
3.346450e-002	-2.750066e+000
3.395278e-002	-2.750066e+000
3.425378e-002	-2.752085e+000
3.369328e-002	-2.763393e+000
3.468724e-002	-2.757941e+000
3.363976e-002	-2.774499e+000
3.478356e-002	-2.767432e+000
3.403575e-002	-2.780759e+000
3.482369e-002	-2.777528e+000
3.493740e-002	-2.781567e+000
3.523840e-002	-2.783586e+000
3.538958e-002	-2.787221e+000
3.525980e-002	-2.793884e+000
3.574809e-002	-2.793884e+000
3.599290e-002	-2.796509e+000
3.556348e-002	-2.806404e+000
3.627651e-002	-2.803981e+000
3.595948e-002	-2.812664e+000
3.620427e-002	-2.815289e+000
3.613070e-002	-2.821347e+000
3.585113e-002	-2.829626e+000
3.665780e-002	-2.826193e+000
3.579760e-002	-2.840732e+000
3.681031e-002	-2.835078e+000
3.615614e-002	-2.847395e+000
3.694407e-002	-2.844165e+000
3.657085e-002	-2.853453e+000
3.677821e-002	-2.856482e+000
3.670464e-002	-2.862540e+000
3.704308e-002	-2.864156e+000
3.685714e-002	-2.871425e+000
3.738289e-002	-2.871021e+000
3.714075e-002	-2.878896e+000
3.850928e-002	-2.869406e+000
3.924103e-002	-2.866781e+000
3.950457e-002	-2.869204e+000
4.006778e-002	-2.868396e+000
4.042496e-002	-2.869810e+000
4.061358e-002	-2.873040e+000
4.083968e-002	-2.875867e+000
4.063500e-002	-2.883339e+000
4.101090e-002	-2.884550e+000
4.082497e-002	-2.891820e+000
4.125707e-002	-2.892425e+000
4.095873e-002	-2.900907e+000
4.150322e-002	-2.900301e+000
4.142965e-002	-2.906358e+000
4.169319e-002	-2.908782e+000
4.195672e-002	-2.911205e+000
4.167713e-002	-2.919484e+000
4.220287e-002	-2.919080e+000
4.162363e-002	-2.930590e+000
4.229920e-002	-2.928571e+000
4.211324e-002	-2.935840e+000
4.269517e-002	-2.934831e+000
4.350185e-002	-2.931398e+000
4.477673e-002	-2.922917e+000
4.504027e-002	-2.925340e+000
4.642754e-002	-2.915647e+000
4.556737e-002	-2.930186e+000
4.742283e-002	-2.915445e+000
4.719944e-002	-2.923119e+000
4.819340e-002	-2.917667e+000
4.742687e-002	-2.931196e+000
4.812116e-002	-2.928975e+000
4.817869e-002	-2.933619e+000
4.861079e-002	-2.934225e+000
4.913652e-002	-2.933821e+000
4.870710e-002	-2.943715e+000
4.940141e-002	-2.941494e+000
4.921545e-002	-2.948764e+000
4.923552e-002	-2.953812e+000
4.933052e-002	-2.958052e+000
4.903220e-002	-2.966533e+000
4.993252e-002	-2.962091e+000
4.959674e-002	-2.970976e+000
5.029103e-002	-2.968755e+000
5.046093e-002	-2.972187e+000
5.057464e-002	-2.976226e+000
5.087564e-002	-2.978245e+000
5.076461e-002	-2.984707e+000
5.114053e-002	-2.985918e+000
5.125424e-002	-2.989957e+000
5.181743e-002	-2.989149e+000
5.239936e-002	-2.988140e+000
5.210104e-002	-2.996621e+000
5.290772e-002	-2.993188e+000
5.227229e-002	-3.005304e+000
5.302276e-002	-3.002477e+000
5.251843e-002	-3.013179e+000
5.349365e-002	-3.007929e+000
5.300805e-002	-3.018429e+000
5.325287e-002	-3.021054e+000
5.374115e-002	-3.021054e+000
5.385487e-002	-3.025093e+000
5.426823e-002	-3.025900e+000
5.453179e-002	-3.028323e+000
5.479533e-002	-3.030747e+000
5.552708e-002	-3.028122e+000
5.597790e-002	-3.028525e+000
5.652237e-002	-3.027920e+000
5.626151e-002	-3.035997e+000
5.718055e-002	-3.031353e+000
5.725681e-002	-3.035795e+000
5.761401e-002	-3.037208e+000
5.772772e-002	-3.041247e+000
5.776651e-002	-3.046093e+000
5.827352e-002	-3.045891e+000
6.035375e-002	-3.028727e+000
6.056111e-002	-3.031756e+000
6.106811e-002	-3.031554e+000
6.106944e-002	-3.036805e+000
6.084605e-002	-3.044478e+000
6.144669e-002	-3.043266e+000
6.114838e-002	-3.051747e+000
6.186141e-002	-3.049324e+000
6.238715e-002	-3.048920e+000
6.339983e-002	-3.043266e+000
6.323262e-002	-3.050334e+000
6.398312e-002	-3.047507e+000
6.360987e-002	-3.056795e+000
6.443528e-002	-3.053161e+000
6.421187e-002	-3.060834e+000
6.483126e-002	-3.059420e+000
6.468277e-002	-3.066286e+000
6.468412e-002	-3.071536e+000
6.504130e-002	-3.072950e+000
6.463060e-002	-3.082642e+000
6.551220e-002	-3.078402e+000
6.541988e-002	-3.084662e+000
6.611419e-002	-3.082440e+000
6.602188e-002	-3.088700e+000
6.660381e-002	-3.087691e+000
6.639913e-002	-3.095162e+000
6.690616e-002	-3.094960e+000
6.642055e-002	-3.105460e+000
6.660918e-002	-3.108691e+000
6.661053e-002	-3.113941e+000
6.717371e-002	-3.113134e+000
6.824259e-002	-3.106874e+000
6.906799e-002	-3.103239e+000
6.991213e-002	-3.099402e+000
7.364046e-002	-3.064469e+000
7.422239e-002	-3.063459e+000
7.424246e-002	-3.068507e+000
7.825172e-002	-3.030545e+000
8.507030e-002	-2.962293e+000
8.692578e-002	-2.947552e+000
8.688965e-002	-2.953206e+000
8.782743e-002	-2.948360e+000
9.447745e-002	-2.881925e+000
1.004720e-001	-2.822558e+000
1.023649e-001	-2.807414e+000
1.033776e-001	-2.801759e+000
1.038846e-001	-2.801558e+000
1.037736e-001	-2.808019e+000
1.055167e-001	-2.794490e+000
1.052371e-001	-2.802769e+000
1.060625e-001	-2.799134e+000
1.059140e-001	-2.806000e+000
1.063648e-001	-2.806404e+000
1.064036e-001	-2.811250e+000
1.068357e-001	-2.811856e+000
1.069119e-001	-2.816299e+000
1.072692e-001	-2.817712e+000
1.075889e-001	-2.819529e+000
1.073842e-001	-2.827001e+000
1.080972e-001	-2.824577e+000
1.081173e-001	-2.829626e+000
1.083247e-001	-2.832655e+000
1.079140e-001	-2.842347e+000
1.084772e-001	-2.841539e+000
1.082163e-001	-2.849617e+000
1.090042e-001	-2.846386e+000
1.083875e-001	-2.858300e+000
1.100183e-001	-2.845982e+000
1.108624e-001	-2.842145e+000
1.113881e-001	-2.841742e+000
1.107714e-001	-2.853655e+000
1.112035e-001	-2.854261e+000
1.117293e-001	-2.853857e+000
1.120490e-001	-2.855675e+000
1.113199e-001	-2.868800e+000
1.123326e-001	-2.863146e+000
1.126898e-001	-2.864559e+000
1.231605e-001	-2.756931e+000
1.275256e-001	-2.715132e+000
1.288192e-001	-2.706449e+000
1.288393e-001	-2.711497e+000
1.306947e-001	-2.696757e+000
1.297784e-001	-2.711901e+000
1.311844e-001	-2.702007e+000
1.309984e-001	-2.709276e+000
1.328164e-001	-2.694939e+000
1.316379e-001	-2.712911e+000
1.329315e-001	-2.704228e+000
1.325395e-001	-2.713719e+000
1.332151e-001	-2.711699e+000
1.340218e-001	-2.708267e+000
1.331990e-001	-2.722402e+000
1.342305e-001	-2.716546e+000
1.341007e-001	-2.723209e+000
1.351134e-001	-2.717555e+000
1.342532e-001	-2.732094e+000
1.361087e-001	-2.717353e+000
1.359227e-001	-2.724623e+000
1.367107e-001	-2.721392e+000
1.363749e-001	-2.730277e+000
1.377434e-001	-2.720786e+000
1.383628e-001	-2.719373e+000
1.392819e-001	-2.714728e+000
1.394892e-001	-2.717757e+000
1.406892e-001	-2.710084e+000
1.403347e-001	-2.719171e+000
1.407293e-001	-2.720180e+000
1.412363e-001	-2.719978e+000
1.421367e-001	-2.715536e+000
1.436363e-001	-2.704632e+000
1.438436e-001	-2.707661e+000
1.454182e-001	-2.695949e+000
1.448764e-001	-2.707055e+000
1.465633e-001	-2.694132e+000
1.468456e-001	-2.696353e+000
1.480643e-001	-2.688478e+000
1.488897e-001	-2.684843e+000
1.488161e-001	-2.690901e+000
1.490422e-001	-2.693728e+000
1.500362e-001	-2.688276e+000
1.501311e-001	-2.692516e+000
1.512187e-001	-2.686054e+000
1.515759e-001	-2.687468e+000
1.529632e-001	-2.677775e+000
1.532829e-001	-2.679593e+000
1.539023e-001	-2.678179e+000
1.536227e-001	-2.686458e+000
1.541110e-001	-2.686458e+000
1.549738e-001	-2.682420e+000
1.552561e-001	-2.684641e+000
1.562688e-001	-2.678987e+000
1.570942e-001	-2.675352e+000
1.572828e-001	-2.678583e+000
1.578460e-001	-2.677775e+000
1.578661e-001	-2.682824e+000
1.592159e-001	-2.673535e+000
1.596106e-001	-2.674545e+000
1.600614e-001	-2.674948e+000
1.601002e-001	-2.679795e+000
1.604012e-001	-2.681814e+000
1.612266e-001	-2.678179e+000
1.613965e-001	-2.681612e+000
1.613604e-001	-2.687266e+000
1.628787e-001	-2.676160e+000
1.622246e-001	-2.688478e+000
1.641737e-001	-2.672727e+000
1.632199e-001	-2.688276e+000
1.654874e-001	-2.669093e+000
1.649830e-001	-2.679795e+000
1.648907e-001	-2.686054e+000
1.663904e-001	-2.675150e+000
1.654927e-001	-2.690093e+000
1.669736e-001	-2.679391e+000
1.666753e-001	-2.687872e+000
1.679877e-001	-2.678987e+000
1.672399e-001	-2.692314e+000
1.687208e-001	-2.681612e+000
1.692090e-001	-2.681612e+000
1.692666e-001	-2.686256e+000
1.704853e-001	-2.678381e+000
1.701120e-001	-2.687670e+000
1.706752e-001	-2.686862e+000
