    um         	nN
-1.088406e-003	-6.454358e+000
-8.860507e-004	-6.460516e+000
-1.112580e-003	-6.475911e+000
1.177040e-003	-6.437115e+000
-5.023316e-005	-6.474064e+000
9.146774e-006	-6.483301e+000
-9.893950e-004	-6.515324e+000
2.137248e-004	-6.499928e+000
-9.563709e-004	-6.535645e+000
-1.811958e-003	-6.564589e+000
-1.380851e-003	-6.565820e+000
-1.493025e-003	-6.578753e+000
8.251946e-004	-6.539341e+000
-8.023845e-004	-6.584911e+000
5.760713e-005	-6.576905e+000
-1.169666e-003	-6.613854e+000
1.348706e-003	-6.570131e+000
5.788957e-004	-6.597227e+000
4.953210e-004	-6.609544e+000
1.012205e-003	-6.608928e+000
1.043007e-003	-6.618781e+000
1.674267e-003	-6.615701e+000
1.218985e-003	-6.636023e+000
7.923032e-004	-6.655729e+000
1.537919e-003	-6.650187e+000
2.312134e-003	-6.644029e+000
3.343679e-003	-6.632328e+000
1.544525e-003	-6.681594e+000
2.118608e-003	-6.679746e+000
1.691905e-003	-6.699453e+000
3.502557e-004	-6.738865e+000
-6.482861e-004	-6.770887e+000
5.262346e-004	-6.756107e+000
-4.437287e-004	-6.787514e+000
3.019075e-004	-6.781971e+000
-1.211316e-003	-6.825079e+000
-6.539478e-005	-6.810915e+000
-1.492821e-003	-6.852174e+000
3.107370e-004	-6.823847e+000
3.701169e-004	-6.833084e+000
1.830567e-003	-6.812146e+000
8.320256e-004	-6.844169e+000
2.378232e-003	-6.821384e+000
1.922951e-003	-6.841706e+000
2.325459e-003	-6.843553e+000
1.040987e-003	-6.881734e+000
2.244107e-003	-6.866338e+000
1.846003e-003	-6.885429e+000
1.333544e-003	-6.906982e+000
1.107015e-003	-6.922377e+000
8.232875e-004	-6.939004e+000
3.108285e-004	-6.960558e+000
-7.734902e-004	-6.994428e+000
-7.712880e-004	-7.004897e+000
-1.197970e-003	-7.024603e+000
-5.953092e-004	-7.022139e+000
-6.788839e-004	-7.034456e+000
-1.219942e-003	-7.056625e+000
-1.903976e-003	-7.081874e+000
-2.044728e-003	-7.095422e+000
-1.956728e-003	-7.104043e+000
-1.039559e-003	-7.094806e+000
9.069537e-004	-7.063399e+000
-3.489188e-004	-7.100964e+000
2.251431e-004	-7.099116e+000
4.846966e-004	-7.104043e+000
1.973726e-003	-7.082489e+000
1.118138e-003	-7.111433e+000
2.206882e-003	-7.098500e+000
2.723746e-003	-7.097885e+000
2.039733e-003	-7.123133e+000
2.470840e-003	-7.124365e+000
2.101336e-003	-7.142839e+000
1.102794e-003	-7.174862e+000
2.758057e-004	-7.203189e+000
2.494293e-004	-7.214274e+000
1.280975e-003	-7.202573e+000
1.397553e-003	-7.210579e+000
7.707179e-004	-7.234596e+000
1.802263e-003	-7.222895e+000
1.547135e-003	-7.238906e+000
2.464304e-003	-7.229669e+000
1.694515e-003	-7.256765e+000
3.212143e-003	-7.234596e+000
3.300122e-003	-7.243217e+000
2.158626e-003	-7.278318e+000
2.646910e-003	-7.278318e+000
5.618270e-004	-7.333742e+000
2.451162e-003	-7.303567e+000
1.252467e-003	-7.339900e+000
1.969504e-003	-7.334974e+000
5.420779e-004	-7.376233e+000
1.716578e-003	-7.361454e+000
2.233462e-003	-7.360838e+000
1.978334e-003	-7.376849e+000
1.036970e-003	-7.407640e+000
1.182147e-003	-7.415029e+000
2.328068e-003	-7.400866e+000
1.615456e-003	-7.426730e+000
1.417506e-003	-7.441510e+000
1.105179e-003	-7.458753e+000
9.072489e-004	-7.473532e+000
1.881617e-003	-7.463063e+000
2.627232e-003	-7.457521e+000
1.428558e-003	-7.493854e+000
2.374306e-003	-7.484001e+000
2.319351e-003	-7.495701e+000
3.093545e-003	-7.489543e+000
2.095004e-003	-7.521566e+000
3.298123e-003	-7.506170e+000
2.957218e-003	-7.524029e+000
4.074520e-003	-7.510481e+000
4.934532e-003	-7.502475e+000
3.878792e-003	-7.535729e+000
7.884012e-003	-7.459984e+000
8.858358e-003	-7.449515e+000
1.163408e-002	-7.400250e+000
1.017804e-002	-7.442126e+000
1.218175e-002	-7.409487e+000
1.226973e-002	-7.418109e+000
1.324409e-002	-7.407640e+000
1.333209e-002	-7.416261e+000
1.301977e-002	-7.433504e+000
1.316494e-002	-7.440894e+000
1.379618e-002	-7.437815e+000
1.362683e-002	-7.451979e+000
1.342890e-002	-7.466758e+000
1.480355e-002	-7.447668e+000
1.440547e-002	-7.466758e+000
1.569435e-002	-7.449515e+000
1.481018e-002	-7.479074e+000
1.581313e-002	-7.467990e+000
1.481459e-002	-7.500012e+000
1.638939e-002	-7.476611e+000
1.521930e-002	-7.512329e+000
1.599353e-002	-7.506170e+000
1.648182e-002	-7.506170e+000
1.642682e-002	-7.517871e+000
1.582858e-002	-7.541272e+000
1.623109e-002	-7.543119e+000
1.597597e-002	-7.559130e+000
1.657861e-002	-7.556667e+000
1.703831e-002	-7.557283e+000
1.829859e-002	-7.540656e+000
1.715711e-002	-7.575757e+000
1.827441e-002	-7.562210e+000
1.899145e-002	-7.557283e+000
1.842179e-002	-7.580068e+000
1.925319e-002	-7.572678e+000
1.751123e-002	-7.620712e+000
1.897168e-002	-7.599774e+000
1.865935e-002	-7.617017e+000
1.886173e-002	-7.623175e+000
1.900691e-002	-7.630565e+000
1.823712e-002	-7.657660e+000
1.975473e-002	-7.635491e+000
1.869899e-002	-7.668746e+000
1.915869e-002	-7.669361e+000
1.844606e-002	-7.695226e+000
1.930607e-002	-7.687220e+000
1.925108e-002	-7.698921e+000
1.951065e-002	-7.703846e+000
1.854069e-002	-7.735253e+000
1.897177e-002	-7.736485e+000
1.891682e-002	-7.748185e+000
1.934790e-002	-7.749417e+000
1.943588e-002	-7.758039e+000
1.906640e-002	-7.776513e+000
2.118449e-002	-7.741411e+000
2.338831e-002	-7.704463e+000
2.453423e-002	-7.690299e+000
2.353569e-002	-7.722321e+000
2.794122e-002	-7.637954e+000
3.277558e-002	-7.544351e+000
3.552273e-002	-7.495701e+000
3.606817e-002	-7.494470e+000
3.781457e-002	-7.467373e+000
3.836001e-002	-7.466142e+000
3.761880e-002	-7.492623e+000
3.922223e-002	-7.468605e+000
3.816649e-002	-7.501860e+000
3.916944e-002	-7.490775e+000
3.908586e-002	-7.503091e+000
4.028898e-002	-7.487696e+000
4.323626e-002	-7.434735e+000
4.421063e-002	-7.424267e+000
4.578543e-002	-7.400866e+000
4.698853e-002	-7.385470e+000
4.987861e-002	-7.333742e+000
4.973786e-002	-7.347290e+000
5.151281e-002	-7.319578e+000
5.102896e-002	-7.340516e+000
5.257516e-002	-7.317731e+000
5.254878e-002	-7.328815e+000
5.220788e-002	-7.346674e+000
5.301067e-002	-7.339900e+000
5.289852e-002	-7.352832e+000
5.393007e-002	-7.341132e+000
5.436117e-002	-7.342363e+000
5.619331e-002	-7.313420e+000
5.819702e-002	-7.280782e+000
5.928574e-002	-7.267850e+000
6.106072e-002	-7.240138e+000
6.106293e-002	-7.250607e+000
6.135106e-002	-7.254918e+000
6.352632e-002	-7.218584e+000
6.169859e-002	-7.268465e+000
6.318762e-002	-7.246912e+000
6.144566e-002	-7.294946e+000
6.319203e-002	-7.267850e+000
6.365173e-002	-7.268465e+000
6.399704e-002	-7.271545e+000
6.411362e-002	-7.279550e+000
6.503081e-002	-7.270313e+000
6.643406e-002	-7.250607e+000
6.655064e-002	-7.258612e+000
6.761078e-002	-7.246296e+000
6.767016e-002	-7.255534e+000
6.781534e-002	-7.262923e+000
6.901844e-002	-7.247528e+000
6.962110e-002	-7.245065e+000
7.005221e-002	-7.246296e+000
7.005441e-002	-7.256765e+000
7.077143e-002	-7.251839e+000
7.063068e-002	-7.265387e+000
7.157644e-002	-7.255534e+000
7.157865e-002	-7.266002e+000
7.166665e-002	-7.274624e+000
7.232649e-002	-7.270929e+000
7.192838e-002	-7.290019e+000
7.338883e-002	-7.269081e+000
7.350541e-002	-7.277087e+000
7.425103e-002	-7.271545e+000
7.391012e-002	-7.289403e+000
7.451278e-002	-7.286940e+000
7.402890e-002	-7.307878e+000
7.626137e-002	-7.270313e+000
7.500547e-002	-7.307878e+000
7.669465e-002	-7.282014e+000
7.475256e-002	-7.334358e+000
7.649892e-002	-7.307262e+000
7.678705e-002	-7.311573e+000
7.881937e-002	-7.278318e+000
7.896453e-002	-7.285708e+000
7.959578e-002	-7.282629e+000
7.908332e-002	-7.304183e+000
8.022923e-002	-7.290019e+000
7.948803e-002	-7.316499e+000
8.174908e-002	-7.278318e+000
7.932088e-002	-7.341132e+000
8.321171e-002	-7.267850e+000
8.075494e-002	-7.331279e+000
8.421688e-002	-7.267234e+000
8.155995e-002	-7.334974e+000
8.370662e-002	-7.299256e+000
8.325134e-002	-7.319578e+000
8.448303e-002	-7.303567e+000
8.457103e-002	-7.312188e+000
8.445886e-002	-7.325121e+000
8.454684e-002	-7.333742e+000
8.469202e-002	-7.341132e+000
8.560919e-002	-7.331895e+000
8.518251e-002	-7.351601e+000
8.589954e-002	-7.346674e+000
8.678811e-002	-7.338053e+000
8.636143e-002	-7.357759e+000
8.576320e-002	-7.381160e+000
8.656601e-002	-7.374386e+000
8.588198e-002	-7.399634e+000
8.757116e-002	-7.373770e+000
8.743041e-002	-7.387318e+000
8.680357e-002	-7.411335e+000
8.906461e-002	-7.373154e+000
8.746561e-002	-7.418109e+000
8.875451e-002	-7.400866e+000
8.712693e-002	-7.446436e+000
8.938797e-002	-7.408255e+000
8.784615e-002	-7.451979e+000
9.059328e-002	-7.403329e+000
8.833663e-002	-7.462448e+000
9.076925e-002	-7.420572e+000
8.862699e-002	-7.477227e+000
9.083085e-002	-7.440278e+000
8.820251e-002	-7.507402e+000
9.163585e-002	-7.443973e+000
8.935064e-002	-7.503707e+000
9.218356e-002	-7.453210e+000
8.941223e-002	-7.523413e+000
9.218796e-002	-7.474148e+000
9.064614e-002	-7.517871e+000
9.322169e-002	-7.472917e+000
9.325251e-002	-7.482769e+000
9.354062e-002	-7.487080e+000
9.371442e-002	-7.493854e+000
9.374520e-002	-7.503707e+000
9.557733e-002	-7.474764e+000
9.589407e-002	-7.478459e+000
9.726874e-002	-7.459368e+000
9.732814e-002	-7.468605e+000
9.893154e-002	-7.444589e+000
9.973434e-002	-7.437815e+000
1.003084e-001	-7.435967e+000
1.003392e-001	-7.445820e+000
1.008275e-001	-7.445820e+000
1.005152e-001	-7.463063e+000
1.014895e-001	-7.452594e+000
1.015489e-001	-7.461831e+000
1.024947e-001	-7.451979e+000
1.031831e-001	-7.447668e+000
1.039287e-001	-7.442126e+000
1.049031e-001	-7.431657e+000
1.047338e-001	-7.445820e+000
1.064515e-001	-7.419340e+000
1.077404e-001	-7.402098e+000
1.089149e-001	-7.387318e+000
1.090601e-001	-7.394708e+000
1.101488e-001	-7.381776e+000
1.109803e-001	-7.374386e+000
1.107537e-001	-7.389781e+000
1.116423e-001	-7.381160e+000
1.113300e-001	-7.398402e+000
1.119041e-001	-7.396555e+000
1.134217e-001	-7.374386e+000
1.139385e-001	-7.373770e+000
1.156563e-001	-7.347290e+000
1.139716e-001	-7.394092e+000
1.160325e-001	-7.360222e+000
1.147194e-001	-7.399018e+000
1.161512e-001	-7.378696e+000
1.148954e-001	-7.416261e+000
1.159841e-001	-7.403329e+000
1.155288e-001	-7.423651e+000
1.161601e-001	-7.420572e+000
1.165912e-001	-7.421804e+000
1.159929e-001	-7.445204e+000
1.151659e-001	-7.473532e+000
1.166836e-001	-7.451362e+000
1.157422e-001	-7.482154e+000
1.201191e-001	-7.398402e+000
1.210363e-001	-7.389165e+000
1.222966e-001	-7.372538e+000
1.219557e-001	-7.390397e+000
1.219293e-001	-7.401482e+000
1.236471e-001	-7.375001e+000
1.229059e-001	-7.401482e+000
1.248524e-001	-7.370075e+000
1.241684e-001	-7.395323e+000
1.251427e-001	-7.384855e+000
1.251163e-001	-7.395939e+000
1.255760e-001	-7.396555e+000
1.266362e-001	-7.384239e+000
1.261523e-001	-7.405176e+000
1.270981e-001	-7.395323e+000
1.274720e-001	-7.397787e+000
1.280746e-001	-7.395323e+000
1.296780e-001	-7.371307e+000
1.290512e-001	-7.395323e+000
1.303401e-001	-7.378081e+000
1.301993e-001	-7.391629e+000
1.297441e-001	-7.411951e+000
1.312045e-001	-7.391013e+000
1.306920e-001	-7.412566e+000
1.322954e-001	-7.388549e+000
1.317258e-001	-7.411335e+000
1.323856e-001	-7.407640e+000
1.320733e-001	-7.424882e+000
1.335337e-001	-7.403945e+000
1.341650e-001	-7.400866e+000
1.364832e-001	-7.361454e+000
1.370573e-001	-7.359606e+000
1.387465e-001	-7.333742e+000
1.382054e-001	-7.355911e+000
1.384650e-001	-7.360838e+000
1.398682e-001	-7.341132e+000
1.390698e-001	-7.368843e+000
1.419313e-001	-7.317731e+000
1.408756e-001	-7.350985e+000
1.476543e-001	-7.215506e+000
1.500869e-001	-7.173630e+000
1.521478e-001	-7.139760e+000
1.516353e-001	-7.161314e+000
1.555547e-001	-7.087416e+000
1.539272e-001	-7.132986e+000
1.577608e-001	-7.060936e+000
1.568766e-001	-7.090495e+000
1.601384e-001	-7.030761e+000
1.590541e-001	-7.064631e+000
1.607147e-001	-7.039382e+000
1.587440e-001	-7.092342e+000
1.602616e-001	-7.070173e+000
1.597491e-001	-7.091727e+000
1.619530e-001	-7.054778e+000
1.604970e-001	-7.096653e+000
1.621862e-001	-7.070789e+000
1.616165e-001	-7.093574e+000
1.630484e-001	-7.073252e+000
1.631935e-001	-7.080642e+000
1.651401e-001	-7.049235e+000
1.635983e-001	-7.092958e+000
1.650301e-001	-7.072636e+000
1.629450e-001	-7.128059e+000
1.655206e-001	-7.083105e+000
1.643791e-001	-7.118206e+000
1.654106e-001	-7.106506e+000
1.652699e-001	-7.120054e+000
1.666731e-001	-7.100348e+000
1.653601e-001	-7.139144e+000
1.670493e-001	-7.113280e+000
1.662509e-001	-7.140992e+000
1.681688e-001	-7.110201e+000
1.672560e-001	-7.140376e+000
1.672868e-001	-7.150229e+000
1.680610e-001	-7.144071e+000
1.668338e-001	-7.181020e+000
1.696381e-001	-7.131139e+000
1.687825e-001	-7.160082e+000
1.687561e-001	-7.171167e+000
1.693016e-001	-7.169935e+000
1.683888e-001	-7.200110e+000
1.707356e-001	-7.160082e+000
1.689365e-001	-7.209347e+000
1.718838e-001	-7.156387e+000
1.707422e-001	-7.191489e+000
1.721169e-001	-7.172398e+000
1.709754e-001	-7.207500e+000
1.725216e-001	-7.184715e+000
1.715517e-001	-7.216121e+000
1.743846e-001	-7.165625e+000
1.726426e-001	-7.213658e+000
1.759330e-001	-7.153308e+000
1.733047e-001	-7.220432e+000
1.768524e-001	-7.154540e+000
1.742240e-001	-7.221664e+000
1.782864e-001	-7.144687e+000
1.761728e-001	-7.200726e+000
1.783766e-001	-7.163777e+000
1.765203e-001	-7.214274e+000
1.783524e-001	-7.185331e+000
1.786692e-001	-7.189025e+000
1.782711e-001	-7.208115e+000
1.795886e-001	-7.190257e+000
1.795336e-001	-7.201958e+000
1.807653e-001	-7.185947e+000
1.794522e-001	-7.224743e+000
1.819992e-001	-7.180404e+000
1.800285e-001	-7.233364e+000
1.820036e-001	-7.201342e+000
1.801187e-001	-7.252454e+000
1.842954e-001	-7.173014e+000
1.843548e-001	-7.182251e+000
1.889319e-001	-7.094190e+000
1.875330e-001	-7.134834e+000
1.897941e-001	-7.096653e+000
1.883095e-001	-7.139144e+000
1.895698e-001	-7.122517e+000
1.894290e-001	-7.136065e+000
1.922905e-001	-7.084953e+000
1.931791e-001	-7.076331e+000
1.953543e-001	-7.039998e+000
1.957568e-001	-7.041846e+000
1.970457e-001	-7.024603e+000
1.964475e-001	-7.048004e+000
1.971931e-001	-7.042461e+000
1.973669e-001	-7.049235e+000
1.979409e-001	-7.047388e+000
1.986008e-001	-7.043693e+000
1.994322e-001	-7.036303e+000
2.003207e-001	-7.027682e+000
1.996653e-001	-7.052314e+000
2.010972e-001	-7.031992e+000
2.009564e-001	-7.045541e+000
2.011016e-001	-7.052930e+000
2.023619e-001	-7.036303e+000
2.039367e-001	-7.012902e+000
2.045108e-001	-7.011055e+000
2.041984e-001	-7.028297e+000
2.034858e-001	-7.054162e+000
2.056897e-001	-7.017213e+000
2.040621e-001	-7.062783e+000
2.065519e-001	-7.019676e+000
2.035518e-001	-7.094806e+000
2.063847e-001	-7.044309e+000
2.057007e-001	-7.069557e+000
2.059031e-001	-7.075716e+000
2.078782e-001	-7.043693e+000
2.066795e-001	-7.080026e+000
2.080828e-001	-7.060320e+000
2.074845e-001	-7.083721e+000
2.080872e-001	-7.081258e+000
2.066311e-001	-7.123133e+000
2.092925e-001	-7.076331e+000
2.082367e-001	-7.109585e+000
2.095542e-001	-7.091727e+000
2.076121e-001	-7.144071e+000
2.103878e-001	-7.094806e+000
2.085029e-001	-7.145919e+000
2.111071e-001	-7.100348e+000
2.093079e-001	-7.149613e+000
2.108541e-001	-7.126828e+000
2.100843e-001	-7.153924e+000
2.113446e-001	-7.137297e+000
2.115470e-001	-7.143455e+000
2.124356e-001	-7.134834e+000
2.120947e-001	-7.152692e+000
2.127545e-001	-7.148997e+000
2.121277e-001	-7.173014e+000
2.133594e-001	-7.157003e+000
2.123894e-001	-7.188409e+000
2.142216e-001	-7.159466e+000
2.132802e-001	-7.190257e+000
2.149980e-001	-7.163777e+000
2.163727e-001	-7.144687e+000
2.194057e-001	-7.089879e+000
2.203515e-001	-7.080026e+000
2.220692e-001	-7.053546e+000
2.226719e-001	-7.051083e+000
2.229600e-001	-7.055394e+000
2.227049e-001	-7.071405e+000
2.248802e-001	-7.035072e+000
2.245679e-001	-7.052314e+000
2.243413e-001	-7.067710e+000
2.244865e-001	-7.075100e+000
2.261185e-001	-7.050467e+000
2.264352e-001	-7.054162e+000
2.261229e-001	-7.071405e+000
2.265254e-001	-7.073252e+000
2.280716e-001	-7.050467e+000
2.278165e-001	-7.066478e+000
2.297344e-001	-7.035688e+000
2.294507e-001	-7.052314e+000
2.292814e-001	-7.066478e+000
2.295409e-001	-7.071405e+000
2.290284e-001	-7.092958e+000
2.310036e-001	-7.060936e+000
2.308056e-001	-7.075716e+000
2.305791e-001	-7.091111e+000
2.323254e-001	-7.064015e+000
2.318130e-001	-7.085569e+000
2.324156e-001	-7.083105e+000
2.319889e-001	-7.102811e+000
2.332493e-001	-7.086184e+000
2.340520e-001	-7.079410e+000
2.340828e-001	-7.089263e+000
2.348857e-001	-7.082489e+000
2.342302e-001	-7.107122e+000
2.357478e-001	-7.084953e+000
2.361504e-001	-7.086800e+000
2.362955e-001	-7.094190e+000
2.366123e-001	-7.097885e+000
2.376724e-001	-7.085569e+000
2.360448e-001	-7.131139e+000
2.396211e-001	-7.064631e+000
2.375646e-001	-7.119438e+000
2.408550e-001	-7.059088e+000
2.374833e-001	-7.142223e+000
2.415743e-001	-7.064631e+000
2.389174e-001	-7.132370e+000
2.425222e-001	-7.065247e+000
2.403228e-001	-7.123133e+000
2.425838e-001	-7.084953e+000
2.413852e-001	-7.121286e+000
2.433603e-001	-7.089263e+000
2.422473e-001	-7.123749e+000
2.424211e-001	-7.130523e+000
2.432239e-001	-7.123749e+000
2.434548e-001	-7.129291e+000
2.434857e-001	-7.139144e+000
2.455752e-001	-7.104659e+000
2.443193e-001	-7.142223e+000
2.456653e-001	-7.123749e+000
2.458105e-001	-7.131139e+000
2.452123e-001	-7.154540e+000
2.469301e-001	-7.128059e+000
2.455884e-001	-7.167472e+000
2.496222e-001	-7.091111e+000
2.482233e-001	-7.131755e+000
2.490548e-001	-7.124365e+000
2.484565e-001	-7.147766e+000
2.493737e-001	-7.138528e+000
2.500621e-001	-7.134218e+000
2.506933e-001	-7.131139e+000
2.524683e-001	-7.103427e+000
2.524133e-001	-7.115128e+000
2.560183e-001	-7.048004e+000
2.560490e-001	-7.057857e+000
2.562800e-001	-7.063399e+000
2.575975e-001	-7.045541e+000
2.570564e-001	-7.067710e+000
2.580308e-001	-7.057241e+000
2.569179e-001	-7.091727e+000
2.589216e-001	-7.059088e+000
2.595814e-001	-7.055394e+000
2.602413e-001	-7.051699e+000
