    um         	nN
1.629194e+000	-5.722154e+000
1.629993e+000	-5.694442e+000
1.631249e+000	-5.656878e+000
1.631189e+000	-5.647640e+000
1.630444e+000	-5.653182e+000
1.629955e+000	-5.653182e+000
1.628752e+000	-5.668578e+000
1.626606e+000	-5.704295e+000
1.625117e+000	-5.725849e+000
1.624686e+000	-5.724617e+000
1.624140e+000	-5.725849e+000
1.623938e+000	-5.719690e+000
1.624393e+000	-5.699369e+000
1.625334e+000	-5.668578e+000
1.625675e+000	-5.650719e+000
1.625158e+000	-5.651335e+000
1.623869e+000	-5.668578e+000
1.622924e+000	-5.678431e+000
1.623007e+000	-5.666115e+000
1.621890e+000	-5.679663e+000
1.620630e+000	-5.696290e+000
1.620370e+000	-5.691363e+000
1.620168e+000	-5.685205e+000
1.619794e+000	-5.682742e+000
1.618791e+000	-5.693826e+000
1.618531e+000	-5.688900e+000
1.618672e+000	-5.675352e+000
1.617926e+000	-5.680894e+000
1.617381e+000	-5.682126e+000
1.616635e+000	-5.687668e+000
1.616061e+000	-5.689516e+000
1.615544e+000	-5.690131e+000
1.615342e+000	-5.683973e+000
1.615569e+000	-5.668578e+000
1.614852e+000	-5.673504e+000
1.613534e+000	-5.691363e+000
1.612731e+000	-5.698137e+000
1.612443e+000	-5.693826e+000
1.612155e+000	-5.689516e+000
1.611609e+000	-5.690747e+000
1.611264e+000	-5.687668e+000
1.610633e+000	-5.690747e+000
1.609830e+000	-5.697521e+000
1.609685e+000	-5.690131e+000
1.609483e+000	-5.683973e+000
1.609337e+000	-5.676584e+000
1.608506e+000	-5.683973e+000
1.607074e+000	-5.704295e+000
1.606586e+000	-5.704295e+000
1.606441e+000	-5.696906e+000
1.605924e+000	-5.697521e+000
1.605521e+000	-5.695674e+000
1.605462e+000	-5.686437e+000
1.605031e+000	-5.685205e+000
1.604914e+000	-5.677199e+000
1.604941e+000	-5.666115e+000
1.604452e+000	-5.666115e+000
1.603621e+000	-5.673504e+000
1.602618e+000	-5.684589e+000
1.601358e+000	-5.701216e+000
1.601098e+000	-5.696290e+000
1.600896e+000	-5.690131e+000
1.600779e+000	-5.682126e+000
1.601206e+000	-5.662420e+000
1.601604e+000	-5.643329e+000
1.601745e+000	-5.629782e+000
1.600885e+000	-5.637787e+000
1.599796e+000	-5.650719e+000
1.599422e+000	-5.648256e+000
1.598362e+000	-5.660572e+000
1.595872e+000	-5.703679e+000
1.594641e+000	-5.719690e+000
1.594867e+000	-5.704295e+000
1.595322e+000	-5.683973e+000
1.595978e+000	-5.659341e+000
1.596376e+000	-5.640250e+000
1.596317e+000	-5.631013e+000
1.595514e+000	-5.637787e+000
1.594625e+000	-5.646409e+000
1.592822e+000	-5.674736e+000
1.590704e+000	-5.709837e+000
1.589558e+000	-5.724001e+000
1.588783e+000	-5.730159e+000
1.588066e+000	-5.735086e+000
1.588522e+000	-5.714764e+000
1.588920e+000	-5.695674e+000
1.589575e+000	-5.671041e+000
1.590030e+000	-5.650719e+000
1.589971e+000	-5.641482e+000
1.589569e+000	-5.639635e+000
1.588709e+000	-5.647640e+000
1.587820e+000	-5.656262e+000
1.586817e+000	-5.667346e+000
1.586186e+000	-5.670425e+000
1.585411e+000	-5.676584e+000
1.584952e+000	-5.675968e+000
1.584950e+000	-5.665499e+000
1.585148e+000	-5.650719e+000
1.585631e+000	-5.629782e+000
1.585744e+000	-5.616850e+000
1.585398e+000	-5.613770e+000
1.584595e+000	-5.620544e+000
1.584050e+000	-5.621776e+000
1.582447e+000	-5.645793e+000
1.580643e+000	-5.674120e+000
1.579469e+000	-5.688900e+000
1.578351e+000	-5.702448e+000
1.577577e+000	-5.708606e+000
1.577403e+000	-5.701832e+000
1.577058e+000	-5.698753e+000
1.576512e+000	-5.699984e+000
1.577053e+000	-5.677815e+000
1.577537e+000	-5.656878e+000
1.577764e+000	-5.641482e+000
1.577133e+000	-5.644561e+000
1.575844e+000	-5.661804e+000
1.574669e+000	-5.676584e+000
1.573352e+000	-5.694442e+000
1.571720e+000	-5.719075e+000
1.570574e+000	-5.733238e+000
1.570943e+000	-5.714764e+000
1.572256e+000	-5.675968e+000
1.572797e+000	-5.653798e+000
1.572395e+000	-5.651951e+000
1.572250e+000	-5.644561e+000
1.571990e+000	-5.639635e+000
1.571273e+000	-5.644561e+000
1.570899e+000	-5.642098e+000
1.569610e+000	-5.659341e+000
1.567950e+000	-5.684589e+000
1.566175e+000	-5.712301e+000
1.564943e+000	-5.728312e+000
1.565027e+000	-5.715996e+000
1.565768e+000	-5.689516e+000
1.565651e+000	-5.681510e+000
1.565478e+000	-5.674736e+000
1.565561e+000	-5.662420e+000
1.565159e+000	-5.660572e+000
1.564041e+000	-5.674120e+000
1.562781e+000	-5.690747e+000
1.561120e+000	-5.715996e+000
1.559374e+000	-5.743091e+000
1.559286e+000	-5.734470e+000
1.559313e+000	-5.723385e+000
1.559739e+000	-5.703679e+000
1.560109e+000	-5.685205e+000
1.559849e+000	-5.680278e+000
1.559961e+000	-5.667346e+000
1.560102e+000	-5.653798e+000
1.560386e+000	-5.637171e+000
1.558897e+000	-5.658725e+000
1.556664e+000	-5.696290e+000
1.555490e+000	-5.711069e+000
1.555059e+000	-5.709837e+000
1.554942e+000	-5.701832e+000
1.554883e+000	-5.692595e+000
1.554823e+000	-5.683357e+000
1.554878e+000	-5.671657e+000
1.554847e+000	-5.661804e+000
1.554731e+000	-5.653798e+000
1.554300e+000	-5.652567e+000
1.553097e+000	-5.667962e+000
1.551551e+000	-5.690747e+000
1.550576e+000	-5.701216e+000
1.549773e+000	-5.707990e+000
1.549514e+000	-5.703063e+000
1.549454e+000	-5.693826e+000
1.550224e+000	-5.666731e+000
1.551223e+000	-5.634708e+000
1.550963e+000	-5.629782e+000
1.550218e+000	-5.635324e+000
1.548986e+000	-5.651335e+000
1.547468e+000	-5.673504e+000
1.545779e+000	-5.699369e+000
1.544119e+000	-5.724617e+000
1.544059e+000	-5.715380e+000
1.544228e+000	-5.701216e+000
1.544369e+000	-5.687668e+000
1.544739e+000	-5.669194e+000
1.545909e+000	-5.633476e+000
1.546593e+000	-5.608228e+000
1.545704e+000	-5.616850e+000
1.544330e+000	-5.635940e+000
1.542383e+000	-5.667346e+000
1.539636e+000	-5.715996e+000
1.538118e+000	-5.738165e+000
1.537373e+000	-5.743707e+000
1.537428e+000	-5.732007e+000
1.538054e+000	-5.707990e+000
1.538538e+000	-5.687052e+000
1.538622e+000	-5.674736e+000
1.537991e+000	-5.677815e+000
1.537560e+000	-5.676584e+000
1.536499e+000	-5.688900e+000
1.534667e+000	-5.717843e+000
1.533178e+000	-5.739397e+000
1.532661e+000	-5.740012e+000
1.532774e+000	-5.727080e+000
1.532828e+000	-5.715380e+000
1.533284e+000	-5.695058e+000
1.533653e+000	-5.676584e+000
1.533851e+000	-5.661804e+000
1.533334e+000	-5.662420e+000
1.532646e+000	-5.666731e+000
1.532958e+000	-5.649488e+000
1.532870e+000	-5.640866e+000
1.530523e+000	-5.680894e+000
1.528434e+000	-5.715380e+000
1.527059e+000	-5.734470e+000
1.527000e+000	-5.725233e+000
1.527684e+000	-5.699984e+000
1.528196e+000	-5.678431e+000
1.528023e+000	-5.671657e+000
1.527420e+000	-5.674120e+000
1.526274e+000	-5.688284e+000
1.525328e+000	-5.698137e+000
1.525498e+000	-5.683973e+000
1.525638e+000	-5.670425e+000
1.525379e+000	-5.665499e+000
1.525062e+000	-5.661804e+000
1.524431e+000	-5.664883e+000
1.523228e+000	-5.680278e+000
1.522196e+000	-5.691979e+000
1.521365e+000	-5.699369e+000
1.519819e+000	-5.722154e+000
1.519445e+000	-5.719690e+000
1.519871e+000	-5.699984e+000
1.519469e+000	-5.698137e+000
1.519295e+000	-5.691363e+000
1.519121e+000	-5.684589e+000
1.518261e+000	-5.692595e+000
1.517659e+000	-5.695058e+000
1.517514e+000	-5.687668e+000
1.517654e+000	-5.674120e+000
1.517109e+000	-5.675352e+000
1.516335e+000	-5.681510e+000
1.515761e+000	-5.683357e+000
1.515358e+000	-5.681510e+000
1.515013e+000	-5.678431e+000
1.514210e+000	-5.685205e+000
1.513893e+000	-5.681510e+000
1.514348e+000	-5.661188e+000
1.513689e+000	-5.664883e+000
1.513315e+000	-5.662420e+000
1.512455e+000	-5.670425e+000
1.511166e+000	-5.687668e+000
1.510449e+000	-5.692595e+000
1.509331e+000	-5.706143e+000
1.508643e+000	-5.710453e+000
1.509298e+000	-5.685821e+000
1.509668e+000	-5.667346e+000
1.509866e+000	-5.652567e+000
1.510064e+000	-5.637787e+000
1.509204e+000	-5.645793e+000
1.507543e+000	-5.671041e+000
1.506026e+000	-5.693210e+000
1.504479e+000	-5.715996e+000
1.503276e+000	-5.731391e+000
1.502616e+000	-5.735086e+000
1.502643e+000	-5.724001e+000
1.503327e+000	-5.698753e+000
1.504354e+000	-5.666115e+000
1.504952e+000	-5.642714e+000
1.505265e+000	-5.625471e+000
1.504319e+000	-5.635324e+000
1.503030e+000	-5.652567e+000
1.501369e+000	-5.677815e+000
1.499566e+000	-5.706143e+000
1.498591e+000	-5.716612e+000
1.498275e+000	-5.712917e+000
1.497701e+000	-5.714764e+000
1.498041e+000	-5.696906e+000
1.498554e+000	-5.675352e+000
1.498666e+000	-5.662420e+000
1.498893e+000	-5.647024e+000
1.498347e+000	-5.648256e+000
1.497630e+000	-5.653182e+000
1.496370e+000	-5.669810e+000
1.495110e+000	-5.686437e+000
1.493563e+000	-5.709222e+000
1.492389e+000	-5.724001e+000
1.492415e+000	-5.712917e+000
1.492156e+000	-5.707990e+000
1.493040e+000	-5.678431e+000
1.494038e+000	-5.646409e+000
1.493407e+000	-5.649488e+000
1.492576e+000	-5.656878e+000
1.491316e+000	-5.673504e+000
1.489969e+000	-5.691979e+000
1.488967e+000	-5.703063e+000
1.488650e+000	-5.699369e+000
1.489448e+000	-5.671657e+000
1.489732e+000	-5.655030e+000
1.489901e+000	-5.640866e+000
1.490099e+000	-5.626087e+000
1.489039e+000	-5.638403e+000
1.487950e+000	-5.651335e+000
1.486861e+000	-5.664267e+000
1.485172e+000	-5.690131e+000
1.483598e+000	-5.713532e+000
1.482709e+000	-5.722154e+000
1.482392e+000	-5.718459e+000
1.482190e+000	-5.712301e+000
1.482588e+000	-5.693210e+000
1.482843e+000	-5.677199e+000
1.482955e+000	-5.664267e+000
1.483153e+000	-5.649488e+000
1.482436e+000	-5.654414e+000
1.480919e+000	-5.676584e+000
1.479001e+000	-5.707374e+000
1.477512e+000	-5.728928e+000
1.477080e+000	-5.727696e+000
1.477564e+000	-5.706759e+000
1.477791e+000	-5.691363e+000
1.478075e+000	-5.674736e+000
1.478301e+000	-5.659341e+000
1.478756e+000	-5.639019e+000
1.478840e+000	-5.626703e+000
1.477866e+000	-5.637171e+000
1.476948e+000	-5.646409e+000
1.476317e+000	-5.649488e+000
1.474771e+000	-5.672273e+000
1.472739e+000	-5.705527e+000
1.471478e+000	-5.722154e+000
1.470790e+000	-5.726465e+000
1.470616e+000	-5.719690e+000
1.470585e+000	-5.709837e+000
1.471613e+000	-5.677199e+000
1.471582e+000	-5.667346e+000
1.470950e+000	-5.670425e+000
1.470605e+000	-5.667346e+000
1.470117e+000	-5.667346e+000
1.469343e+000	-5.673504e+000
1.467997e+000	-5.691979e+000
1.466936e+000	-5.704295e+000
1.466991e+000	-5.692595e+000
1.467361e+000	-5.674120e+000
1.467244e+000	-5.666115e+000
1.466499e+000	-5.671657e+000
1.466439e+000	-5.662420e+000
1.465608e+000	-5.669810e+000
1.463833e+000	-5.697521e+000
1.463402e+000	-5.696290e+000
1.463400e+000	-5.685821e+000
1.462568e+000	-5.693210e+000
1.461480e+000	-5.706143e+000
1.461649e+000	-5.691979e+000
1.462076e+000	-5.672273e+000
1.461530e+000	-5.673504e+000
1.461299e+000	-5.667962e+000
1.461011e+000	-5.663651e+000
1.459922e+000	-5.676584e+000
1.459091e+000	-5.683973e+000
1.457974e+000	-5.697521e+000
1.457371e+000	-5.699984e+000
1.457597e+000	-5.684589e+000
1.457252e+000	-5.681510e+000
1.456821e+000	-5.680278e+000
1.456619e+000	-5.674120e+000
1.456473e+000	-5.666731e+000
1.456385e+000	-5.658109e+000
1.455268e+000	-5.671657e+000
1.453894e+000	-5.690747e+000
1.452376e+000	-5.712917e+000
1.451201e+000	-5.727696e+000
1.449912e+000	-5.744939e+000
1.448967e+000	-5.754792e+000
1.449679e+000	-5.728928e+000
1.451050e+000	-5.688900e+000
1.451333e+000	-5.672273e+000
1.451503e+000	-5.658109e+000
1.451529e+000	-5.647024e+000
1.450755e+000	-5.653182e+000
1.449466e+000	-5.670425e+000
1.449063e+000	-5.668578e+000
1.448632e+000	-5.667346e+000
1.447830e+000	-5.674120e+000
1.446741e+000	-5.687052e+000
1.445938e+000	-5.693826e+000
1.445364e+000	-5.695674e+000
1.445362e+000	-5.685205e+000
1.445102e+000	-5.680278e+000
1.444928e+000	-5.673504e+000
1.445012e+000	-5.661188e+000
1.444638e+000	-5.658725e+000
1.443606e+000	-5.670425e+000
1.442975e+000	-5.673504e+000
1.442344e+000	-5.676584e+000
1.441027e+000	-5.694442e+000
1.440281e+000	-5.699984e+000
1.440136e+000	-5.692595e+000
1.440105e+000	-5.682742e+000
1.440103e+000	-5.672273e+000
1.439757e+000	-5.669194e+000
1.439069e+000	-5.673504e+000
1.438409e+000	-5.677199e+000
1.437092e+000	-5.695058e+000
1.436375e+000	-5.699984e+000
1.436258e+000	-5.691979e+000
1.435798e+000	-5.691363e+000
1.435796e+000	-5.680894e+000
1.436709e+000	-5.650719e+000
1.437078e+000	-5.632245e+000
1.436447e+000	-5.635324e+000
1.434586e+000	-5.664883e+000
1.433441e+000	-5.679047e+000
1.432180e+000	-5.695674e+000
1.430520e+000	-5.720922e+000
1.430146e+000	-5.718459e+000
1.429114e+000	-5.730159e+000
1.428111e+000	-5.741244e+000
1.428338e+000	-5.725849e+000
1.429222e+000	-5.696290e+000
1.430163e+000	-5.665499e+000
1.431162e+000	-5.633476e+000
1.431360e+000	-5.618697e+000
1.430614e+000	-5.624239e+000
1.428982e+000	-5.648872e+000
1.427064e+000	-5.679663e+000
1.425318e+000	-5.706759e+000
1.423800e+000	-5.728928e+000
1.423970e+000	-5.714764e+000
1.424682e+000	-5.688900e+000
1.425252e+000	-5.666115e+000
1.425164e+000	-5.657493e+000
1.425505e+000	-5.639635e+000
1.425674e+000	-5.625471e+000
1.424643e+000	-5.637171e+000
1.423039e+000	-5.661188e+000
1.421178e+000	-5.690747e+000
1.419604e+000	-5.714148e+000
1.418543e+000	-5.726465e+000
1.417884e+000	-5.730159e+000
1.418482e+000	-5.706759e+000
1.419566e+000	-5.672889e+000
1.419993e+000	-5.653182e+000
1.420334e+000	-5.635324e+000
1.419560e+000	-5.641482e+000
1.418356e+000	-5.656878e+000
1.417268e+000	-5.669810e+000
1.415979e+000	-5.687052e+000
1.414861e+000	-5.700600e+000
1.414030e+000	-5.707990e+000
1.413856e+000	-5.701216e+000
1.413854e+000	-5.690747e+000
1.413623e+000	-5.685205e+000
1.412906e+000	-5.690131e+000
1.412561e+000	-5.687052e+000
1.412730e+000	-5.672889e+000
1.412328e+000	-5.671041e+000
1.412440e+000	-5.658109e+000
1.412866e+000	-5.638403e+000
1.412493e+000	-5.635940e+000
1.410803e+000	-5.661804e+000
1.409658e+000	-5.675968e+000
1.408883e+000	-5.682126e+000
1.407566e+000	-5.699984e+000
1.406877e+000	-5.704295e+000
1.406789e+000	-5.695674e+000
1.406730e+000	-5.686437e+000
1.406328e+000	-5.684589e+000
1.406182e+000	-5.677199e+000
1.406009e+000	-5.670425e+000
1.405978e+000	-5.660572e+000
1.405976e+000	-5.650103e+000
1.405201e+000	-5.656262e+000
1.404542e+000	-5.659957e+000
1.403310e+000	-5.675968e+000
1.401621e+000	-5.701832e+000
1.401075e+000	-5.703063e+000
1.401130e+000	-5.691363e+000
1.400842e+000	-5.687052e+000
1.399696e+000	-5.701216e+000
1.398722e+000	-5.711685e+000
1.398834e+000	-5.698753e+000
1.398946e+000	-5.685821e+000
1.399630e+000	-5.660572e+000
1.399885e+000	-5.644561e+000
1.400255e+000	-5.626087e+000
1.400138e+000	-5.618081e+000
1.398420e+000	-5.644561e+000
1.396388e+000	-5.677815e+000
1.394442e+000	-5.709222e+000
1.392095e+000	-5.749250e+000
1.391035e+000	-5.761566e+000
1.391804e+000	-5.734470e+000
1.392889e+000	-5.700600e+000
1.394002e+000	-5.666115e+000
1.395143e+000	-5.631013e+000
1.394969e+000	-5.624239e+000
1.394081e+000	-5.632861e+000
1.393392e+000	-5.637171e+000
1.391675e+000	-5.663651e+000
1.389414e+000	-5.701832e+000
1.388353e+000	-5.714148e+000
1.388122e+000	-5.708606e+000
1.387949e+000	-5.701832e+000
1.388118e+000	-5.687668e+000
1.388116e+000	-5.677199e+000
1.388056e+000	-5.667962e+000
1.388397e+000	-5.650103e+000
1.389024e+000	-5.626087e+000
1.389022e+000	-5.615618e+000
1.388448e+000	-5.617465e+000
1.387645e+000	-5.624239e+000
1.386185e+000	-5.645177e+000
1.384953e+000	-5.661188e+000
1.384322e+000	-5.664267e+000
1.383147e+000	-5.679047e+000
1.382058e+000	-5.691979e+000
1.382113e+000	-5.680278e+000
1.382283e+000	-5.666115e+000
1.382052e+000	-5.660572e+000
1.381535e+000	-5.661188e+000
1.380446e+000	-5.674120e+000
1.379300e+000	-5.688284e+000
1.378383e+000	-5.697521e+000
1.378181e+000	-5.691363e+000
1.377464e+000	-5.696290e+000
1.376375e+000	-5.709222e+000
1.376258e+000	-5.701216e+000
1.375827e+000	-5.699984e+000
1.375253e+000	-5.701832e+000
1.374565e+000	-5.706143e+000
1.373962e+000	-5.708606e+000
1.373302e+000	-5.712301e+000
1.373386e+000	-5.699984e+000
1.373298e+000	-5.691363e+000
1.372895e+000	-5.689516e+000
1.372093e+000	-5.696290e+000
1.371490e+000	-5.698753e+000
1.370973e+000	-5.699369e+000
