scanstart [nm]: 0,000000



2261,396488	30123,609642	17,859743	-5638,817235
2261,059946	30110,836430	18,953980	-5666,918446
2260,128904	30128,718926	19,751005	-5679,691724
2259,693248	30121,054999	19,507711	-5638,817235
2259,108953	30121,054999	19,611232	-5615,825336
2258,772343	30108,281788	19,962487	-5605,606714
2258,435716	30095,508576	20,759637	-5618,379991
2257,504588	30113,391072	20,268767	-5564,732228
2256,870685	30115,945715	19,332063	-5488,092568
2256,187225	30121,054999	18,940336	-5439,554119
2255,404667	30131,273569	18,944964	-5411,452912
2254,968874	30123,609642	18,999165	-5385,906361
2254,731225	30105,727145	19,202017	-5368,023776
2254,047696	30110,836430	19,999387	-5380,797051
2253,314610	30118,500357	20,648167	-5385,906361
2252,383346	30136,382854	20,553871	-5352,695846
2252,046548	30123,609642	19,369715	-5263,282922
2251,660193	30113,391072	19,671806	-5250,509647
2250,877499	30123,609642	20,221630	-5250,509647
2250,491110	30113,391072	20,920106	-5258,173612
2249,857002	30115,945715	21,024128	-5235,181718
2249,371499	30110,836430	21,078641	-5209,635170
2248,341036	30133,828211	20,885483	-5171,315348
2247,905038	30126,164284	20,345572	-5115,112945
2247,270863	30128,718926	20,152476	-5076,793125
2246,834832	30121,054999	20,058493	-5043,582616
2246,547404	30105,727145	20,955349	-5061,465198
2245,764558	30115,945715	20,415564	-5005,262798
2245,031234	30123,609642	20,024431	-4956,724364
2244,149273	30138,937496	19,336086	-4892,858004
2243,861778	30123,609642	19,341339	-4864,756807
2243,376106	30118,500357	19,842028	-4862,202153
2242,989496	30108,281788	20,045505	-4844,319573
2242,305629	30113,391072	20,595797	-4844,319573
2241,621744	30118,500357	20,848877	-4828,991648
2241,185544	30110,836430	20,606583	-4788,117181
2240,204385	30131,273569	19,720294	-4714,032212
2239,966312	30113,391072	19,973468	-4698,704288
2239,331901	30115,945715	20,573455	-4701,258942
2238,400231	30133,828211	21,123933	-4701,258942
2237,963947	30126,164284	21,129497	-4673,157748
2237,329486	30128,718926	20,788309	-4627,173977
2236,843628	30123,609642	20,496692	-4583,744861
2236,159592	30128,718926	20,056485	-4532,651786
2235,574621	30128,718926	20,309875	-4517,323863
2235,187793	30118,500357	20,365135	-4491,777326
2234,701868	30113,391072	21,064451	-4499,441287
2233,968226	30121,054999	20,822530	-4458,566828
2233,085945	30136,382854	20,332937	-4404,919103
2232,699051	30126,164284	19,942457	-4356,380686
2231,717657	30146,601423	20,047412	-4333,388804
2231,627971	30121,054999	20,152397	-4310,396923
2230,795164	30133,828211	20,604197	-4305,287617
2230,655904	30110,836430	21,303730	-4312,951577
2229,674443	30131,273569	21,458349	-4292,514350
2229,039748	30133,828211	21,117594	-4246,530589
2228,454576	30133,828211	20,182385	-4169,890991
2228,216169	30115,945715	20,981123	-4182,664257
2227,432803	30126,164284	21,532189	-4182,664257
2226,996201	30118,500357	21,538341	-4154,563072
2226,163262	30131,273569	21,346362	-4116,243275
2225,429386	30138,937496	21,352576	-4088,142091
2224,844114	30138,937496	20,962497	-4039,603683
2224,110206	30146,601423	20,275206	-3975,737359
2223,772602	30133,828211	19,984270	-3932,308260
2223,335901	30126,164284	20,287849	-3919,534995
2222,998265	30113,391072	21,136404	-3934,862912
