scanstart [nm]: 0,000000



2378,565644	23890,598388	0,000000	-5393,243237
2377,831907	23898,262308	0,260427	-5377,915334
2377,246775	23898,262308	1,214445	-5398,352538
2376,463467	23908,480868	2,862056	-5454,554851
2376,522327	23875,270548	3,717048	-5469,882754
2375,838068	23880,379828	3,680339	-5439,226947
2375,302415	23877,825188	3,544576	-5403,461839
2374,419966	23893,153028	3,458380	-5370,251382
2373,735662	23898,262308	2,876807	-5311,494422
2373,249504	23893,153028	2,642043	-5270,620015
2372,664250	23893,153028	2,506386	-5234,854911
2371,930360	23900,816948	3,212943	-5242,518861
2371,741397	23880,379828	3,275502	-5216,972358
2371,205638	23877,825188	3,090385	-5178,652604
2370,521243	23882,934468	2,261270	-5107,122399
2369,737752	23893,153028	2,224827	-5076,466598
2369,102867	23895,707668	2,485653	-5061,138697
2368,715668	23885,489108	2,845587	-5050,920097
2367,981672	23893,153028	3,255088	-5043,256147
2367,594442	23882,934468	3,664615	-5035,592197
2367,009036	23882,934468	3,925548	-5020,264296
2366,027294	23903,371588	2,997538	-4943,624797
2365,640019	23893,153028	3,060362	-4918,078298
2365,203189	23885,489108	3,618616	-4918,078298
2364,815884	23875,270548	4,275978	-4923,187598
2364,131322	23880,379828	4,437963	-4902,750399
2363,446746	23885,489108	4,599974	-4882,313200
2362,861235	23885,489108	4,464769	-4846,548103
2362,127088	23893,153028	4,379131	-4813,337656
2361,541547	23893,153028	4,144899	-4772,463260
2361,154151	23882,934468	4,108854	-4741,807464
2360,419959	23890,598388	4,716861	-4744,362114
2360,181154	23872,715908	4,680869	-4713,706318
2359,496472	23877,825188	4,099960	-4654,949378
2358,910856	23877,825188	3,766779	-4608,965687
2357,879363	23900,816948	3,433625	-4562,981997
2357,838659	23872,715908	3,645441	-4545,099451
2357,054837	23882,934468	4,204066	-4545,099451
2356,419620	23885,489108	4,762717	-4545,099451
2355,784389	23888,043748	5,073693	-4532,326204
2355,545464	23870,161268	4,542509	-4476,123919
2354,910202	23872,715908	3,912271	-4414,812337
2354,126305	23882,934468	4,025164	-4391,820494
2353,342394	23893,153028	4,683028	-4396,929792
2352,905248	23885,489108	5,489540	-4409,703038
2352,418548	23880,379828	5,453891	-4379,047248
2351,981372	23872,715908	5,368729	-4345,836809
2351,346022	23875,270548	5,035891	-4299,853125
2350,462955	23890,598388	4,703079	-4253,869443
2349,778034	23895,707668	4,023511	-4190,003218
2349,340799	23888,043748	4,384317	-4179,784623
2348,953090	23877,825188	5,636876	-4215,549708
2348,367205	23877,825188	5,452791	-4177,229974
2347,830845	23875,270548	4,971489	-4123,582348
2347,244930	23875,270548	4,539755	-4072,489371
2346,460840	23885,489108	4,652990	-4049,497533
2345,874895	23885,489108	5,013954	-4039,278938
2345,487097	23875,270548	5,077702	-4013,732450
2344,752502	23882,934468	5,884581	-4026,505694
2344,463754	23867,606628	6,146543	-4011,177802
2343,530969	23885,489108	6,111288	-3980,522018
2342,944951	23885,489108	5,283414	-3908,991857
2342,457998	23880,379828	5,347293	-3883,445371
2341,624249	23893,153028	6,005682	-3888,554668
2341,434508	23872,715908	6,515477	-3886,000020
2340,749350	23877,825188	6,579434	-3860,453534
2340,262338	23872,715908	6,494797	-3827,243104
2339,626691	23875,270548	6,162483	-3781,259432
2338,743328	23890,598388	5,780656	-3732,721113
2338,058112	23895,707668	5,497936	-3689,292092
2337,769202	23880,379828	5,611564	-3666,300257
2337,183036	23880,379828	6,567404	-3686,737444
2336,695936	23875,270548	6,433383	-3650,972368
2336,208821	23870,161268	6,002146	-3599,879404
2335,028129	23900,816948	5,372774	-3538,567849
2334,640065	23890,598388	5,337912	-3507,912072
2334,053826	23890,598388	5,699399	-3497,693479
2333,764813	23875,270548	6,209532	-3495,138831
2332,881304	23890,598388	6,967394	-3505,357424
2332,641802	23872,715908	7,378499	-3497,693479
2332,204124	23865,051988	7,343768	-3467,037703
2331,469192	23872,715908	6,863199	-3413,390096
2330,684704	23882,934468	7,175301	-3400,616856
2329,850661	23895,707668	7,536970	-3390,398264
2329,660627	23875,270548	7,948206	-3382,734320
2329,024716	23877,825188	8,210846	-3367,406433
2328,487871	23875,270548	8,225811	-3339,305307
