scanstart [nm]: 0,000000



2284,134495	28962,198653	14,061837	-5522,904008
2283,401626	28969,862578	14,562867	-5520,349354
2282,866901	28967,307936	15,361170	-5533,122626
2282,233078	28969,862578	16,258585	-5551,005208
2281,846939	28959,644011	16,858789	-5553,559862
2280,866301	28980,081145	17,756266	-5571,442444
2280,529669	28967,307936	18,306991	-5571,442444
2279,945319	28967,307936	18,461422	-5551,005208
2279,460032	28962,198653	17,575535	-5476,920228
2278,925187	28959,644011	17,333705	-5436,045757
2278,291246	28962,198653	18,181795	-5451,373684
2277,459127	28974,971862	18,633593	-5446,264375
2276,626990	28987,745071	18,837719	-5428,381794
2276,240699	28977,526504	18,695093	-5392,616634
2275,705770	28974,971862	18,502957	-5354,296820
2275,220365	28969,862578	18,013609	-5300,649082
2274,586322	28972,417220	17,524292	-5247,001346
2273,754101	28985,190429	17,480870	-5216,345497
2273,417265	28972,417220	18,131045	-5221,454805
2272,733631	28977,526504	18,137225	-5193,353611
2272,000440	28985,190429	17,697571	-5142,260532
2272,010336	28954,534727	17,257948	-5091,167455
2271,376192	28957,089369	16,966977	-5047,738340
2270,543870	28969,862578	16,824658	-5011,973188
2270,107852	28962,198653	17,276855	-5006,863881
2269,374577	28969,862578	17,778624	-5004,309227
2268,690825	28974,971862	18,082261	-4991,535959
2268,304298	28964,753294	17,989605	-4958,325461
2267,670053	28967,307936	17,649277	-4912,341696
2267,134872	28964,753294	17,655764	-4884,240508
2266,401512	28972,417220	18,306307	-4889,349815
2265,767217	28974,971862	18,808259	-4886,795161
2265,083365	28980,081145	19,012999	-4868,912587
2264,449036	28982,635787	18,970067	-4838,256745
2264,111931	28969,862578	18,778544	-4799,936944
2263,428029	28974,971862	18,141189	-4738,625264
2262,991810	28967,307936	17,702025	-4687,532199
2262,010633	28987,745071	17,906918	-4669,649626
2261,723002	28972,417220	18,508165	-4672,204279
2260,989492	28980,081145	18,465416	-4641,548441
2260,652288	28967,307936	17,877754	-4582,791420
2259,918745	28974,971862	17,735985	-4547,026278
2259,383346	28972,417220	17,544707	-4508,706483
2258,847931	28969,862578	17,502081	-4478,050648
2258,163878	28974,971862	17,459485	-4447,394813
2257,430269	28982,635787	18,060945	-4449,949466
2256,894803	28980,081145	18,414734	-4439,730855
2256,607022	28964,753294	18,223608	-4401,411063
2255,972444	28967,307936	17,487568	-4334,990091
2255,189227	28977,526504	17,296503	-4296,670302
2254,653696	28974,971862	18,195358	-4314,552870
2254,019067	28977,526504	19,242865	-4340,099397
2253,285341	28985,190429	19,398674	-4319,662175
2252,898381	28974,971862	19,108650	-4276,233081
2252,164622	28982,635787	18,868197	-4235,358639
2251,678548	28977,526504	18,578233	-4191,929547
2251,043836	28980,081145	18,238760	-4145,945803
