scanstart [nm]: 0,000000



2263,096835	30257,112721	21,419965	-5589,617276
2262,562242	30254,558079	23,009342	-5643,265042
2261,928551	30257,112721	24,450130	-5689,248843
2261,245302	30262,222006	25,197382	-5699,467465
2260,562036	30267,331291	25,102477	-5666,256942
2259,977833	30267,331291	24,561739	-5610,054520
2259,443153	30264,776649	25,160464	-5612,609176
2259,205697	30246,894152	25,957382	-5625,382453
2258,522362	30252,003436	26,258927	-5612,609176
2257,938090	30252,003436	26,065098	-5574,289343
2257,254720	30257,112721	25,970382	-5541,078823
2256,373172	30272,440576	25,627995	-5495,095027
2255,937469	30264,776649	25,037936	-5436,337956
2255,551289	30254,558079	24,794693	-5395,463472
2254,917390	30257,112721	25,245048	-5390,354162
2254,283475	30259,667364	25,744974	-5387,799507
2253,550461	30267,331291	25,055960	-5323,933130
2252,966052	30267,331291	24,317438	-5257,512100
2252,431165	30264,776649	24,074351	-5216,637621
2251,896261	30262,222006	24,425782	-5206,419002
2251,212719	30267,331291	24,777243	-5196,200383
2250,578701	30269,885934	25,128736	-5185,981763
2250,241906	30257,112721	25,628882	-5183,427108
2249,261072	30277,549861	25,831816	-5165,544525
2248,874703	30267,331291	25,588918	-5124,670049
2248,141535	30274,995219	24,900186	-5060,803682
2247,903753	30257,112721	25,549078	-5065,912991
2247,319172	30257,112721	26,297083	-5076,131609
2246,685033	30259,667364	26,995578	-5083,795573
2246,149958	30257,112721	26,901457	-5050,585063
2245,466246	30262,222006	26,411044	-4996,937317
2244,683435	30272,440576	26,118823	-4953,508191
2244,098769	30272,440576	25,479851	-4892,196485
2243,761787	30259,667364	25,336314	-4856,431324
2243,028466	30267,331291	25,490051	-4835,994090
2242,592369	30259,667364	26,139225	-4841,103398
2241,809473	30269,885934	25,698539	-4790,010313
2241,175182	30272,440576	25,158803	-4733,807922
2240,441793	30280,104503	24,619099	-4677,605532
2240,154249	30264,776649	24,376668	-4636,731068
2239,668527	30259,667364	24,679214	-4623,957798
2239,034167	30262,222006	25,477195	-4636,731068
2238,449331	30262,222006	25,977965	-4634,176414
2237,567236	30277,549861	26,032901	-4608,629875
2237,081447	30272,440576	25,741086	-4565,200759
2236,347939	30280,104503	25,498842	-4524,326297
2235,862116	30274,995219	25,504332	-4496,225106
2235,574436	30259,667364	26,252959	-4506,443721
2234,840878	30267,331291	26,605294	-4496,225106
2234,206383	30269,885934	27,056740	-4491,115798
2233,423251	30280,104503	26,517409	-4434,913417
2232,788722	30282,659146	26,176271	-4388,929652
2232,253257	30280,104503	25,339759	-4317,399353
2231,816856	30272,440576	25,543627	-4299,516778
2231,330898	30267,331291	25,945688	-4291,852818
2230,795382	30264,776649	26,595483	-4296,962125
2230,012149	30274,995219	25,957257	-4235,650443
2229,575680	30267,331291	25,368602	-4176,893417
2229,040115	30264,776649	25,225842	-4141,128272
2228,306371	30272,440576	24,984032	-4100,253821
2227,919393	30262,222006	25,336739	-4090,035208
2227,284696	30264,776649	25,540855	-4072,152636
2226,550902	30272,440576	26,190866	-4077,261942
2225,817092	30280,104503	26,345503	-4056,824718
2225,231885	30280,104503	25,905686	-4005,731657
2224,894363	30267,331291	24,970496	-3929,092068
2224,408204	30262,222006	25,521550	-3929,092068
2223,773407	30264,776649	26,023094	-3926,537415
2223,039513	30272,440576	26,623750	-3929,092068
2222,701924	30259,667364	26,184087	-3877,999011
2221,918457	30269,885934	25,992157	-3839,679219
2220,936811	30290,323073	25,750718	-3798,804775
2220,698253	30272,440576	25,608391	-3763,039638
2220,063356	30274,995219	25,466094	-3727,274501
2219,527523	30272,440576	25,819233	-3717,055891
2218,991674	30269,885934	26,766887	-3737,493111
2218,009945	30290,323073	26,030198	-3671,072145
2217,374982	30292,877716	25,640322	-3622,533748
2217,185864	30272,440576	24,903694	-3556,112785
2216,897649	30257,112721	25,207446	-3543,339524
2216,114016	30267,331291	25,213986	-3515,238348
2215,875308	30249,448794	25,715961	-3512,683696
2215,190721	30254,558079	26,217967	-3510,129044
2214,555659	30257,112721	26,620922	-3502,465087
2213,474717	30282,659146	26,132181	-3448,817390
2213,186403	30267,331291	25,544389	-3390,060391
2212,501751	30272,440576	25,749275	-3372,177826
2212,015243	30267,331291	26,300975	-3372,177826
2211,281017	30274,995219	26,852705	-3372,177826
2210,893556	30264,776649	26,809981	-3341,522001
2210,357459	30262,222006	26,717747	-3308,311525
2209,474563	30277,549861	26,080599	-3246,999879
2208,987972	30272,440576	25,641643	-3195,906842
2208,253664	30280,104503	25,301799	-3149,923109
2208,163363	30254,558079	25,804172	-3147,368458
2207,329941	30267,331291	26,157955	-3137,149851
2206,694664	30269,885934	25,719122	-3086,056817
2206,108911	30269,885934	25,181239	-3029,854481
2205,473602	30272,440576	24,891088	-2986,425404
2204,986896	30267,331291	25,145912	-2971,097495
2204,549715	30259,667364	25,549388	-2963,433541
2204,112517	30252,003436	26,101516	-2963,433541
2203,427601	30257,112721	26,802295	-2971,097495
2202,643589	30267,331291	27,007701	-2953,214935
2201,710940	30285,213788	26,321410	-2889,348649
2201,422297	30269,885934	25,436988	-2815,263761
2200,985018	30262,222006	26,137889	-2822,927714
2200,349561	30264,776649	26,739740	-2825,482366
2199,912249	30257,112721	26,895758	-2805,045155
2199,474920	30249,448794	26,705024	-2766,725387
2198,443093	30272,440576	26,514320	-2728,405619
2197,906651	30269,885934	26,026404	-2674,757946
2197,320653	30269,885934	25,290816	-2608,337019
2196,586018	30277,549861	25,001123	-2564,907952
2196,297229	30262,222006	25,603187	-2567,462603
2195,909343	30252,003436	26,106200	-2564,907952
2194,827878	30277,549861	25,965219	-2529,142840
2194,439960	30267,331291	25,229783	-2462,721918
2193,754784	30272,440576	24,940242	-2419,292855
2193,020052	30280,104503	25,146135	-2401,410300
2192,780706	30262,222006	25,649300	-2398,855650
2192,194562	30262,222006	25,805713	-2378,418444
2191,558861	30264,776649	26,556641	-2388,637047
2191,022225	30262,222006	26,812195	-2373,309143
